Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	59302.24246	59302.33668	427	1238.4	22.2425	937.5	843.75	811.388	562.5	0.0942	0.0747	-3063	2837	3063	E:\2020-summer\HP4008U\20200308_054500.WAV	08-03-2020	05:45:22	08-03-2020	05:45:22	ISOW	1	0	
2	Spectrogram 1	1	60010.23869	60013.07788	1195.7	1793.6	10.2387	1593.75	1593.75	597.865	468.75	2.8392	2.6027	-746	807	807	E:\2020-summer\HP4008U\20200308_060000.WAV	08-03-2020	06:00:10	08-03-2020	06:00:13	YBBU	1	0	
3	Spectrogram 1	1	60123.55527	60123.9824	2021.1	3200	123.5553	3000	2812.5	1178.947	1031.25	0.4271	0.3627	-516	632	632	E:\2020-summer\HP4008U\20200308_060000.WAV	08-03-2020	06:02:04	08-03-2020	06:02:04	BCFU	1	0	
4	Spectrogram 1	1	60194.66708	60196.60175	2984.2	4077.1	194.6671	3187.5	3468.75	1092.82	1031.25	1.9347	1.792	-2130	2552	2552	E:\2020-summer\HP4008U\20200308_060000.WAV	08-03-2020	06:03:15	08-03-2020	06:03:17	IWEY	0	1	
5	Spectrogram 1	1	60242.58793	60242.93341	1218.9	1849.4	2.5879	1687.5	1687.5	630.473	375	0.3455	0.2987	-587	692	692	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:05:03	08-03-2020	06:05:03	GRTD	1	0	
6	Spectrogram 1	1	60242.39321	60243.46105	1555.2	2017.5	2.3932	1687.5	1687.5	462.347	281.25	1.0678	0.912	-684	697	697	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:05:02	08-03-2020	06:05:03	MWTH	0	1	
7	Spectrogram 1	1	60268.18466	60268.49244	1723.3	3488.6	28.1847	2625	2625	1765.324	1218.75	0.3078	0.272	-504	553	553	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:05:28	08-03-2020	06:05:28	RWBU	1	0	
8	Spectrogram 1	1	60302.88316	60303.52386	3530.6	4875.7	62.8832	4593.75	4218.75	1345.009	843.75	0.6407	0.5493	-970	1224	1224	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:06:03	08-03-2020	06:06:04	GHCF	1	0	
9	Spectrogram 1	1	60319.35928	60319.46606	2437.8	3278.5	79.3593	2812.5	2812.5	840.63	375	0.1068	0.0693	-446	415	446	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:06:19	08-03-2020	06:06:19	STBU	1	0	
11	Spectrogram 1	1	60328.34169	60329.13943	336.3	798.6	88.3417	562.5	562.5	462.347	375	0.7977	0.7253	-1003	987	1003	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:06:28	08-03-2020	06:06:29	SPDO	1	0	
12	Spectrogram 1	1	60357.80777	60357.87687	505.3	861.9	117.8078	656.25	656.25	356.649	281.25	0.0691	0.0587	-973	1176	1176	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:06:58	08-03-2020	06:06:58	GRHO	1	0	
14	Spectrogram 1	1	60354.59798	60354.74873	63	378.3	114.598	187.5	187.5	315.236	281.25	0.1508	0.128	-360	465	465	E:\2020-summer\HP4008U\20200308_060500.WAV	08-03-2020	06:06:55	08-03-2020	06:06:55	MIPI	1	0	
15	Spectrogram 1	1	60607.22342	60607.46211	1029.8	1366	127.2234	1218.75	1218.75	336.252	281.25	0.2387	0.208	-2912	2311	2912	E:\2020-summer\HP4008U\20200308_061000.WAV	08-03-2020	06:12:07	08-03-2020	06:12:07	WCBA	1	0	
16	Spectrogram 1	1	60721.47594	60721.55132	5800.4	10003.5	1.4759	8718.75	8343.75	4203.152	3093.75	0.0754	0.0587	-1103	900	1103	E:\2020-summer\HP4008U\20200308_061500.WAV	08-03-2020	06:15:01	08-03-2020	06:15:02	NIFP	1	0	
17	Spectrogram 1	1	60725.05633	60725.47719	714.5	1134.9	5.0563	1125	1125	420.315	281.25	0.4209	0.384	-2768	2992	2992	E:\2020-summer\HP4008U\20200308_061500.WAV	08-03-2020	06:15:05	08-03-2020	06:15:05	ISBA	1	0	
18	Spectrogram 1	1	60935.91689	60937.07894	980.8	1604.9	215.9169	1312.5	1312.5	624.136	562.5	1.1621	1.024	-2609	2819	2819	E:\2020-summer\HP4008U\20200308_061500.WAV	08-03-2020	06:18:36	08-03-2020	06:18:37	GRJU	1	0	
19	Spectrogram 1	1	60931.08021	60932.24227	356.6	861.9	211.0802	750	562.5	505.253	468.75	1.1621	1.0987	-2851	2925	2925	E:\2020-summer\HP4008U\20200308_061500.WAV	08-03-2020	06:18:31	08-03-2020	06:18:32	MGHO	1	0	
20	Spectrogram 1	1	60960.51489	60961.24353	1807.4	3236.4	0.5149	3093.75	2906.25	1429.072	937.5	0.7286	0.4587	-2137	2368	2368	E:\2020-summer\HP4008U\20200308_062000.WAV	08-03-2020	06:20:01	08-03-2020	06:20:01	PTBA	1	0	
21	Spectrogram 1	1	60954.81764	60958.63673	4749.6	7944	234.8176	4781.25	5343.75	3194.396	2718.75	3.8191	3.2427	-3679	3492	3679	E:\2020-summer\HP4008U\20200308_061500.WAV	08-03-2020	06:18:55	08-03-2020	06:18:59	CBSU	0	1	
22	Spectrogram 1	1	61275.22593	61275.53372	1099.7	2021	75.2259	1500	1406.25	921.344	656.25	0.3078	0.2507	-1549	1739	1739	E:\2020-summer\HP4008U\20200308_062500.WAV	08-03-2020	06:26:15	08-03-2020	06:26:16	RESP	1	0	
23	Spectrogram 1	1	61296.19974	61296.24371	3278.5	7187.4	96.1997	5343.75	5437.5	3908.932	3187.5	0.044	0.032	-770	867	867	E:\2020-summer\HP4008U\20200308_062500.WAV	08-03-2020	06:26:36	08-03-2020	06:26:36	BRWA	1	0	
24	Spectrogram 1	1	61348.00878	61349.16455	5253.9	7229.4	148.0088	5343.75	5531.25	1975.482	1687.5	1.1558	1.0133	-1364	1750	1750	E:\2020-summer\HP4008U\20200308_062500.WAV	08-03-2020	06:27:28	08-03-2020	06:27:29	VFNU	1	0	
25	Spectrogram 1	1	61365.08793	61365.18215	1849.4	5590.2	165.0879	2812.5	3000	3740.806	1781.25	0.0942	0.0747	-926	977	977	E:\2020-summer\HP4008U\20200308_062500.WAV	08-03-2020	06:27:45	08-03-2020	06:27:45	AFBL	1	0	
26	Spectrogram 1	1	61440.03141	61440.11307	483.4	840.6	0.0314	656.25	656.25	357.268	187.5	0.0817	0.048	-320	429	429	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:30:00	08-03-2020	06:30:00	MABA	1	0	
27	Spectrogram 1	1	61480	61480.95477	4035	7523.6	40	5437.5	6093.75	3488.616	2437.5	0.9548	0.8587	-1200	1198	1200	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:30:40	08-03-2020	06:30:41	PUSU	1	0	
28	Spectrogram 1	1	61455.58416	61456.57034	4161.1	6683	15.5842	5625	5437.5	2521.891	2062.5	0.9862	0.7627	-1449	1503	1503	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:30:16	08-03-2020	06:30:17	IBRO	0	1	
29	Spectrogram 1	1	61498.69345	61499.47862	1429.1	2017.5	58.6935	1875	1781.25	588.441	468.75	0.7852	0.688	-625	713	713	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:30:59	08-03-2020	06:30:59	WBTR	1	0	
30	Spectrogram 1	1	61591.33794	61592.46231	2606	4203.2	151.3379	3750	3656.25	1597.198	1312.5	1.1244	1.056	-1002	1033	1033	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:32:31	08-03-2020	06:32:32	SHMY	1	0	
31	Spectrogram 1	1	61561.26256	61561.53266	8112.1	8574.4	121.2626	8343.75	8343.75	462.347	281.25	0.2701	0.1867	-1008	1039	1039	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:32:01	08-03-2020	06:32:02	SPPI	1	0	
32	Spectrogram 1	1	61679.41581	61679.77385	6809.1	8154.1	239.4158	7593.75	7500	1345.009	843.75	0.358	0.304	-562	569	569	E:\2020-summer\HP4008U\20200308_063000.WAV	08-03-2020	06:33:59	08-03-2020	06:34:00	VHPA	1	0	
33	Spectrogram 1	1	61691.96608	61695.43341	1345	2479.9	11.9661	2437.5	1781.25	1134.851	937.5	3.4673	3.2267	-1481	1496	1496	E:\2020-summer\HP4008U\20200308_063500.WAV	08-03-2020	06:35:12	08-03-2020	06:35:15	GFGP	1	0	
34	Spectrogram 1	1	61737.72611	61738.14069	5380	6304.7	57.7261	6093.75	6000	924.694	656.25	0.4146	0.2187	-1327	1196	1327	E:\2020-summer\HP4008U\20200308_063500.WAV	08-03-2020	06:35:58	08-03-2020	06:35:58	LBLW	1	0	
35	Spectrogram 1	1	61772.47487	61772.79522	3614.7	6052.5	92.4749	3937.5	4218.75	2437.828	1406.25	0.3204	0.2293	-818	846	846	E:\2020-summer\HP4008U\20200308_063500.WAV	08-03-2020	06:36:32	08-03-2020	06:36:33	WBBF	1	0	
36	Spectrogram 1	1	61786.28768	61786.43215	3404.6	5464.1	106.2877	3937.5	4312.5	2059.545	1406.25	0.1445	0.128	-715	843	843	E:\2020-summer\HP4008U\20200308_063500.WAV	08-03-2020	06:36:46	08-03-2020	06:36:46	PHPA	1	0	
