Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	159.3153	159.9999719	1580.1	1921.7	159.3153	1781.25	1781.25	341.6	281.25	0.6847	0.608	-783	959	959	E:\2020-summer\INOA03R\20200315_053000.WAV	15-03-2020	05:32:39	15-03-2020	05:32:39	MWTH	0	1	
2	Spectrogram 1	1	314.7739	314.8429953	597.9	1323.8	74.7739	1125	1031.25	725.9	562.5	0.0691	0.0533	-491	627	627	E:\2020-summer\INOA03R\20200315_055000.WAV	15-03-2020	05:51:15	15-03-2020	05:51:15	GRHO	1	0	
3	Spectrogram 1	1	465.1068	466.4510183	1067.6	1708.2	225.1068	1406.25	1312.5	640.6	375	1.3442	0.9973	-3435	3441	3441	E:\2020-summer\INOA03R\20200315_055000.WAV	15-03-2020	05:53:45	15-03-2020	05:53:46	GRJU	1	0	
4	Spectrogram 1	1	599.0389	599.4095022	756.6	1134.9	119.0389	937.5	937.5	378.3	281.25	0.3706	0.3253	-1063	1205	1205	E:\2020-summer\INOA03R\20200315_055500.WAV	15-03-2020	05:56:59	15-03-2020	05:56:59	ISBA	1	0	
5	Spectrogram 1	1	722.7827	724.5728973	2101.6	4203.2	2.7827	2531.25	3562.5	2101.6	1593.75	1.7902	1.4987	-805	789	805	E:\2020-summer\INOA03R\20200315_060000.WAV	15-03-2020	06:00:03	15-03-2020	06:00:05	OHTH	1	0	
7	Spectrogram 1	1	812.2048	812.7575627	3698.8	5716.3	92.2048	5625	5156.25	2017.5	1875	0.5528	0.5067	-549	655	655	E:\2020-summer\INOA03R\20200315_060000.WAV	15-03-2020	06:01:32	15-03-2020	06:01:33	IYTI	1	0	
8	Spectrogram 1	1	819.4598	819.698493	1975.5	3572.7	99.4598	2531.25	3187.5	1597.2	1218.75	0.2387	0.1813	-575	563	575	E:\2020-summer\INOA03R\20200315_060000.WAV	15-03-2020	06:01:39	15-03-2020	06:01:40	RWBU	1	0	
9	Spectrogram 1	1	889.4841	889.7416372	9331	9751.3	169.4841	9562.5	9562.5	420.3	281.25	0.2575	0.192	-325	422	422	E:\2020-summer\INOA03R\20200315_060000.WAV	15-03-2020	06:02:49	15-03-2020	06:02:50	SPPI	1	0	
10	Spectrogram 1	1	901.6763	901.9715255	2479.9	5338	181.6763	4968.75	3843.75	2858.1	2156.25	0.2952	0.2507	-510	584	584	E:\2020-summer\INOA03R\20200315_060000.WAV	15-03-2020	06:03:02	15-03-2020	06:03:02	COTA	1	0	
11	Spectrogram 1	1	909.7353	909.8358023	2101.6	3824.9	189.7353	3187.5	3281.25	1723.3	656.25	0.1005	0.064	-621	631	631	E:\2020-summer\INOA03R\20200315_060000.WAV	15-03-2020	06:03:10	15-03-2020	06:03:10	STBU	1	0	
12	Spectrogram 1	1	967.072	969.1951112	2732	4791.6	7.072	3750	3750	2059.6	1125	2.1231	1.8933	-414	447	447	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:05:07	15-03-2020	06:05:09	IWEY	0	1	
13	Spectrogram 1	1	978.077	978.3910697	1765.3	3362.5	18.077	3187.5	2906.25	1597.2	1312.5	0.3141	0.2667	-402	411	411	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:05:18	15-03-2020	06:05:18	SHMY	1	0	
15	Spectrogram 1	1	985.8032	986.5192789	1723.3	3236.4	25.8032	2062.5	2343.75	1513.1	1312.5	0.7161	0.6347	-450	447	450	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:05:26	15-03-2020	06:05:27	GRTD	1	0	
16	Spectrogram 1	1	988.1084	988.2591535	2101.6	3236.4	28.1084	3000	2812.5	1134.8	750	0.1508	0.1227	-349	441	441	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:05:28	15-03-2020	06:05:28	YBBU	1	0	
17	Spectrogram 1	1	1048.7115	1048.918786	1639.2	2648	88.7115	2437.5	2437.5	1008.8	562.5	0.2073	0.1653	-369	379	379	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:06:29	15-03-2020	06:06:29	CSEA	1	0	
18	Spectrogram 1	1	1078.3974	1079.999155	2269.7	6598.9	118.3974	4687.5	4687.5	4329.2	3000	1.6018	1.456	-1040	1237	1237	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:06:58	15-03-2020	06:07:00	IBRO	0	1	
19	Spectrogram 1	1	1099.3396	1099.6097	840.6	1345	139.3396	1125	1125	504.4	468.75	0.2701	0.2347	-1545	1303	1545	E:\2020-summer\INOA03R\20200315_060500.WAV	15-03-2020	06:07:19	15-03-2020	06:07:20	WCBA	1	0	
20	Spectrogram 1	1	1293.1587	1293.805684	1807.4	3068.3	93.1587	2906.25	2625	1260.9	937.5	0.647	0.5813	-432	538	538	E:\2020-summer\INOA03R\20200315_061000.WAV	15-03-2020	06:11:33	15-03-2020	06:11:34	PTBA	1	0	
21	Spectrogram 1	1	1390.4263	1390.482833	5422.1	8070.1	190.4263	6750	7031.25	2648	2062.5	0.0565	0.0373	-454	450	454	E:\2020-summer\INOA03R\20200315_061000.WAV	15-03-2020	06:13:10	15-03-2020	06:13:10	NIFP	1	0	
22	Spectrogram 1	1	1420.8471	1421.167451	672.5	1555.2	220.8471	843.75	1125	882.7	750	0.3204	0.288	-326	409	409	E:\2020-summer\INOA03R\20200315_061000.WAV	15-03-2020	06:13:41	15-03-2020	06:13:41	MGHO	1	0	
24	Spectrogram 1	1	1445.804	1447.035153	1471.1	3824.9	5.804	2625	2625	2353.8	1500	1.2312	0.8853	-1578	1570	1578	E:\2020-summer\INOA03R\20200315_062000.WAV	15-03-2020	06:20:06	15-03-2020	06:20:07	INBL	1	0	
25	Spectrogram 1	1	1683.0653	1684.334142	4917.7	6514.9	3.0653	5156.25	5437.5	1597.2	1406.25	1.2688	1.1573	-1184	1311	1311	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:25:03	15-03-2020	06:25:04	VFNU	1	0	
26	Spectrogram 1	1	1698.5992	1698.844174	5043.8	7355.5	18.5992	5718.75	6000	2311.7	1781.25	0.245	0.2027	-506	621	621	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:25:19	15-03-2020	06:25:19	INRO	1	0	Indian Robin verify
27	Spectrogram 1	1	1700.1759	1701.513837	2227.7	3320.5	20.1759	3000	2906.25	1092.8	656.25	1.3379	1.104	-672	696	696	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:25:20	15-03-2020	06:25:22	GRFL	1	0	
28	Spectrogram 1	1	1761.0867	1761.375644	1050.8	2017.5	81.0867	1312.5	1500	966.7	750	0.2889	0.2293	-816	1208	1208	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:26:21	15-03-2020	06:26:21	LBCR	1	0	
29	Spectrogram 1	1	1540.402	1540.6721	1513.1	1933.5	100.402	1781.25	1781.25	420.4	281.25	0.2701	0.1867	-402	435	435	E:\2020-summer\INOA03R\20200315_062000.WAV	15-03-2020	06:21:40	15-03-2020	06:21:41	RESP	1	0	
30	Spectrogram 1	1	1843.9824	1844.484912	420.3	714.5	163.9824	562.5	562.5	294.2	187.5	0.5025	0.4587	-627	538	627	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:27:44	15-03-2020	06:27:44	EUHO	1	0	
31	Spectrogram 1	1	1870.1822	1870.358079	1555.2	6094.6	190.1822	4312.5	4218.75	4539.4	1687.5	0.1759	0.1067	-2957	3142	3142	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:28:10	15-03-2020	06:28:10	PHPA	1	0	
32	Spectrogram 1	1	1871.0804	1871.425877	653.9	1010.5	191.0804	843.75	843.75	356.6	281.25	0.3455	0.3147	-397	447	447	E:\2020-summer\INOA03R\20200315_062500.WAV	15-03-2020	06:28:11	15-03-2020	06:28:11	SPDO	1	0	
33	Spectrogram 1	1	1968.6432	1969.214807	6052.5	8112.1	48.6432	7031.25	7125	2059.6	1687.5	0.5716	0.4907	-506	630	630	E:\2020-summer\INOA03R\20200315_063000.WAV	15-03-2020	06:30:49	15-03-2020	06:30:49	VHPA	1	0	
34	Spectrogram 1	1	2180.1319	2180.332905	3866.9	7649.7	20.1319	5531.25	5718.75	3782.8	2812.5	0.201	0.16	-727	739	739	E:\2020-summer\INOA03R\20200315_064000.WAV	15-03-2020	06:40:20	15-03-2020	06:40:20	GRNW	1	0	
35	Spectrogram 1	1	2400.1696	2400.288946	3446.6	5632.2	0.1696	3937.5	4125	2185.6	1687.5	0.1193	0.0907	-649	580	649	E:\2020-summer\INOA03R\20200315_064500.WAV	15-03-2020	06:45:00	15-03-2020	06:45:00	LISP	1	0	
36	Spectrogram 1	1	2623.2726	2623.523856	1807.4	3026.3	223.2726	2812.5	2812.5	1218.9	375	0.2513	0.16	-809	852	852	E:\2020-summer\INOA03R\20200315_064500.WAV	15-03-2020	06:48:43	15-03-2020	06:48:44	WBWO	1	0	verify
37	Spectrogram 1	1	2736.1809	2737.832907	1681.3	2690	96.1809	1781.25	2156.25	1008.7	843.75	1.652	1.4827	-2896	3091	3091	E:\2020-summer\INOA03R\20200315_065500.WAV	15-03-2020	06:56:36	15-03-2020	06:56:38	MAWO	1	0	
38	Spectrogram 1	1	3013.7751	3014.635651	1975.5	6514.9	133.7751	4687.5	3937.5	4539.4	3750	0.8606	0.7787	-641	645	645	E:\2020-summer\INOA03R\20200315_070000.WAV	15-03-2020	07:02:14	15-03-2020	07:02:15	DFBA	1	0	
39	Spectrogram 1	1	3322.1168	3322.56906	3320.5	6304.7	202.1168	6093.75	6000	2984.2	2531.25	0.4523	0.3093	-1481	1541	1541	E:\2020-summer\INOA03R\20200315_070500.WAV	15-03-2020	07:08:22	15-03-2020	07:08:23	LBLW	1	0	
40	Spectrogram 1	1	3571.2814	3571.570344	2942.2	5211.9	211.2814	3937.5	4031.25	2269.7	1312.5	0.2889	0.24	-1201	1618	1618	E:\2020-summer\INOA03R\20200315_071500.WAV	15-03-2020	07:18:31	15-03-2020	07:18:32	ASDR	1	0	
41	Spectrogram 1	1	3765.9045	3766.143193	3320.5	7229.4	165.9045	5437.5	5343.75	3908.9	2250	0.2387	0.1653	-1699	1733	1733	E:\2020-summer\INOA03R\20200315_073500.WAV	15-03-2020	07:37:46	15-03-2020	07:37:46	GRWA	1	0	
42	Spectrogram 1	1	3865.157	3865.785139	7775.8	9541.2	25.157	8812.5	8718.75	1765.4	1312.5	0.6281	0.5013	-446	521	521	E:\2020-summer\INOA03R\20200315_074000.WAV	15-03-2020	07:40:25	15-03-2020	07:40:26	BBFL	1	0	
43	Spectrogram 1	1	3921.2751	3924.151978	1681.3	5968.5	81.2751	2812.5	4125	4287.2	2906.25	2.8769	2.72	-1656	1749	1749	E:\2020-summer\INOA03R\20200315_074000.WAV	15-03-2020	07:41:21	15-03-2020	07:41:24	MAPA	1	0	
44	Spectrogram 1	1	4280.6344	4281.048972	4749.6	7817.9	200.6344	5250	5625	3068.3	2718.75	0.4146	0.3573	-519	579	579	E:\2020-summer\INOA03R\20200315_074500.WAV	15-03-2020	07:48:21	15-03-2020	07:48:21	BAOF	1	0	
45	Spectrogram 1	1	4410.6156	4411.293991	1260.9	1765.3	90.6156	1593.75	1593.75	504.4	281.25	0.6784	0.592	-576	612	612	E:\2020-summer\INOA03R\20200315_075500.WAV	15-03-2020	07:56:31	15-03-2020	07:56:31	ASKO	1	0	
46	Spectrogram 1	1	4578.4359	4579.780118	3614.7	5842.4	18.4359	4500	4875	2227.7	1593.75	1.3442	1.232	-3392	3575	3575	E:\2020-summer\INOA03R\20200315_083500.WAV	15-03-2020	08:35:18	15-03-2020	08:35:20	ORMI	1	0	
47	Spectrogram 1	1	4897.1608	4898.002507	3236.4	4875.7	97.1608	4500	4500	1639.3	1125	0.8417	0.624	-2620	3807	3807	E:\2020-summer\INOA03R\20200315_084000.WAV	15-03-2020	08:41:37	15-03-2020	08:41:38	HSWO	1	0	
48	Spectrogram 1	1	4955.2198	4956.118039	2017.5	3152.4	155.2198	2625	2625	1134.9	843.75	0.8982	0.7787	-652	674	674	E:\2020-summer\INOA03R\20200315_084000.WAV	15-03-2020	08:42:35	15-03-2020	08:42:36	INPI	1	0	
50	Spectrogram 1	1	5062.3806	5065.53386	2521.9	3530.6	22.3806	3375	3281.25	1008.7	562.5	3.1533	1.3493	-10242	9124	10242	E:\2020-summer\INOA03R\20200315_084500.WAV	15-03-2020	08:45:22	15-03-2020	08:45:26	WBEO	1	0	
51	Spectrogram 1	1	5280	5280.741204	1471.1	4959.7	0	3187.5	3187.5	3488.6	2531.25	0.7412	0.576	-689	663	689	E:\2020-summer\INOA03R\20200315_085500.WAV	15-03-2020	08:55:00	15-03-2020	08:55:01	BCPW	1	0	
53	Spectrogram 1	1	5501.6834	5502.047721	2858.1	5296	221.6834	5062.5	4687.5	2437.9	1312.5	0.3643	0.3093	-805	818	818	E:\2020-summer\INOA03R\20200315_085500.WAV	15-03-2020	08:58:42	15-03-2020	08:58:42	SHIK	1	0	
54	Spectrogram 1	1	5615.5276	5616.488653	2227.7	3404.6	95.5276	2718.75	2718.75	1176.9	750	0.9611	0.9173	-958	1379	1379	E:\2020-summer\INOA03R\20200315_091000.WAV	15-03-2020	09:11:36	15-03-2020	09:11:36	COIO	1	0	
55	Spectrogram 1	1	5976.7776	5977.506242	4455.3	7103.3	216.7776	6093.75	6093.75	2648	1218.75	0.7286	0.6507	-523	674	674	E:\2020-summer\INOA03R\20200315_092000.WAV	15-03-2020	09:23:37	15-03-2020	09:23:38	BWFS	1	0	
