Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	2.9837	4.510078729	1452	2049.8	2.9837	1593.75	1687.5	597.8	468.75	1.5264	1.36	-752	890	890	E:\2020-summer\STIN02R\20200311_053000.WAV	11-03-2020	05:30:03	11-03-2020	05:30:05	MWTH	0	1	
2	Spectrogram 1	1	255.1005	256.0364277	939.5	1708.2	15.1005	1218.75	1312.5	768.7	656.25	0.9359	0.8053	-1262	1331	1331	E:\2020-summer\STIN02R\20200311_055000.WAV	11-03-2020	05:50:15	11-03-2020	05:50:16	GRJU	1	0	
3	Spectrogram 1	1	558.26	559.9999461	298.9	768.7	78.26	562.5	562.5	469.8	375	1.7399	1.5733	-478	676	676	E:\2020-summer\STIN02R\20200311_060000.WAV	11-03-2020	06:01:18	11-03-2020	06:01:20	SPDO	1	0	
4	Spectrogram 1	1	630.8417	631.8278789	1765.3	2858.1	150.8417	2343.75	2343.75	1092.8	843.75	0.9862	0.8427	-1147	1287	1287	E:\2020-summer\STIN02R\20200311_060000.WAV	11-03-2020	06:02:31	11-03-2020	06:02:32	INPI	1	0	
5	Spectrogram 1	1	820.3643	823.2097715	3026.3	7313.5	100.3643	5531.25	5531.25	4287.2	2531.25	2.8455	2.4533	-513	474	513	E:\2020-summer\STIN02R\20200311_060500.WAV	11-03-2020	06:06:40	11-03-2020	06:06:43	SHMY	1	0	
6	Spectrogram 1	1	830.7977	831.6331254	7733.8	9709.3	110.7977	9375	8625	1975.5	1593.75	0.8354	0.72	-368	398	398	E:\2020-summer\STIN02R\20200311_060500.WAV	11-03-2020	06:06:51	11-03-2020	06:06:52	BBFL	1	0	
7	Spectrogram 1	1	824.5854	825.6657998	2143.6	3908.9	104.5854	3093.75	2906.25	1765.3	1312.5	1.0804	0.9333	-356	412	412	E:\2020-summer\STIN02R\20200311_060500.WAV	11-03-2020	06:06:45	11-03-2020	06:06:46	OHTH	1	0	
8	Spectrogram 1	1	893.9761	895.6783578	2858.1	5380	173.9761	4593.75	3937.5	2521.9	1500	1.7023	1.4773	-429	489	489	E:\2020-summer\STIN02R\20200311_060500.WAV	11-03-2020	06:07:54	11-03-2020	06:07:56	IWEY	0	1	
9	Spectrogram 1	1	960.3109	960.8919289	1807.4	2868.7	0.3109	2250	2343.75	1061.3	656.25	0.581	0.464	-502	476	502	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:10:00	11-03-2020	06:10:01	YBBU	1	0	
10	Spectrogram 1	1	986.3379	986.9220696	1597.2	2732	26.3379	2156.25	2156.25	1134.8	843.75	0.5842	0.5173	-2200	2271	2271	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:10:26	11-03-2020	06:10:27	RWBU	1	0	
11	Spectrogram 1	1	1075.6972	1076.048958	798.6	4035	115.6972	1968.75	1875	3236.4	2062.5	0.3518	0.304	-470	626	626	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:11:56	11-03-2020	06:11:56	ISBA	1	0	
12	Spectrogram 1	1	1086.9849	1087.374346	2353.8	3152.4	126.9849	2906.25	2718.75	798.6	468.75	0.3894	0.3253	-342	384	384	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:12:07	11-03-2020	06:12:07	PTBA	1	0	
13	Spectrogram 1	1	1131.8467	1132.211021	8490.4	8952.7	171.8467	8718.75	8718.75	462.3	187.5	0.3643	0.256	-2064	2064	2064	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:12:52	11-03-2020	06:12:52	SPPI	1	0	
14	Spectrogram 1	1	1154.598	1155.113074	1639.2	3488.6	194.598	1968.75	2062.5	1849.4	1218.75	0.5151	0.1973	-4024	4105	4105	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:13:15	11-03-2020	06:13:15	GRTD	1	0	
15	Spectrogram 1	1	1181.1181	1181.331667	4329.2	7229.4	221.1181	5718.75	5625	2900.2	937.5	0.2136	0.176	-1230	1591	1591	E:\2020-summer\STIN02R\20200311_061000.WAV	11-03-2020	06:13:41	11-03-2020	06:13:41	VFNU	1	0	
16	Spectrogram 1	1	874.3028	877.1482715	882.7	1471.1	154.3028	1218.75	1218.75	588.4	468.75	2.8455	2.416	-983	910	983	E:\2020-summer\STIN02R\20200311_060500.WAV	11-03-2020	06:07:34	11-03-2020	06:07:37	WCBA	1	0	
17	Spectrogram 1	1	1200.6344	1200.728621	5253.9	7397.5	0.6344	6375	6562.5	2143.6	1406.25	0.0942	0.0587	-657	663	663	E:\2020-summer\STIN02R\20200311_061500.WAV	11-03-2020	06:15:01	11-03-2020	06:15:01	NIFP	1	0	
18	Spectrogram 1	1	1224.6357	1226.099265	3572.7	8364.3	24.6357	6656.25	6093.75	4791.6	2718.75	1.4636	0.8747	-3869	3506	3869	E:\2020-summer\STIN02R\20200311_061500.WAV	11-03-2020	06:15:25	11-03-2020	06:15:26	IBRO	0	1	
19	Spectrogram 1	1	1279.1708	1279.415774	756.6	1345	79.1708	1218.75	1125	588.4	375	0.245	0.208	-906	1039	1039	E:\2020-summer\STIN02R\20200311_061500.WAV	11-03-2020	06:16:19	11-03-2020	06:16:19	MGHO	1	0	
20	Spectrogram 1	1	1308.2726	1308.580388	924.7	2437.8	108.2726	1218.75	1500	1513.1	1031.25	0.3078	0.2613	-650	568	650	E:\2020-summer\STIN02R\20200311_061500.WAV	11-03-2020	06:16:48	11-03-2020	06:16:49	RESP	1	0	
21	Spectrogram 1	1	1322.8078	1322.977398	3993	7481.6	122.8078	5718.75	5812.5	3488.6	2906.25	0.1696	0.128	-422	498	498	E:\2020-summer\STIN02R\20200311_061500.WAV	11-03-2020	06:17:03	11-03-2020	06:17:03	GRNW	1	0	
22	Spectrogram 1	1	1340.6344	1342.726104	5338	7103.3	140.6344	5531.25	6468.75	1765.3	1312.5	2.0917	1.92	-5140	5270	5270	E:\2020-summer\STIN02R\20200311_061500.WAV	11-03-2020	06:17:21	11-03-2020	06:17:23	VFNU	1	0	
