Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	157.6193	157.9396511	1238.4	1964.4	157.6193	1781.25	1687.5	726	468.75	0.3204	0.2613	-19742	19895	19895	E:\2020-summer\THEN10U\20200320_053000.WAV	20-03-2020	05:32:38	20-03-2020	05:32:38	CHCU	1	0	
2	Spectrogram 1	1	344.4409	344.5351209	341.6	854.1	104.4409	656.25	656.25	512.5	468.75	0.0942	0.0747	-381	425	425	E:\2020-summer\THEN10U\20200320_053500.WAV	20-03-2020	05:36:44	20-03-2020	05:36:45	GRHO	1	0	
3	Spectrogram 1	1	378.26	379.9999461	1092.8	1765.3	138.26	1125	1406.25	672.5	468.75	1.7399	1.5787	-26634	23396	26634	E:\2020-summer\THEN10U\20200320_053500.WAV	20-03-2020	05:37:18	20-03-2020	05:37:20	MWTH	0	1	
4	Spectrogram 1	1	480.157	489.9999443	504.4	1639.2	0.157	1406.25	937.5	1134.8	937.5	9.8429	8.816	-8199	8172	8199	E:\2020-summer\THEN10U\20200320_054500.WAV	20-03-2020	05:45:00	20-03-2020	05:45:10	JUNI	1	0	
5	Spectrogram 1	1	521.3254	521.3944953	672.5	1513.1	41.3254	1312.5	1218.75	840.6	656.25	0.0691	0.0533	-663	619	663	E:\2020-summer\THEN10U\20200320_054500.WAV	20-03-2020	05:45:41	20-03-2020	05:45:41	JENI	1	0	
6	Spectrogram 1	1	880	883.3228574	1933.5	3404.6	160	3093.75	3000	1471.1	843.75	3.3229	2.8427	-3261	3173	3261	E:\2020-summer\THEN10U\20200320_055500.WAV	20-03-2020	05:57:40	20-03-2020	05:57:43	WBWO	1	0	
7	Spectrogram 1	1	1066.2814	1069.798981	2774.1	4623.5	106.2814	3843.75	3937.5	1849.4	1406.25	3.5176	3.0933	-3201	3148	3201	E:\2020-summer\THEN10U\20200320_060000.WAV	20-03-2020	06:01:46	20-03-2020	06:01:50	IWEY	0	1	
8	Spectrogram 1	1	1188.4108	1188.743714	1891.4	3362.5	228.4108	2531.25	2437.5	1471.1	1218.75	0.3329	0.2987	-564	476	564	E:\2020-summer\THEN10U\20200320_060000.WAV	20-03-2020	06:03:48	20-03-2020	06:03:49	RWBU	1	0	
9	Spectrogram 1	1	1223.1784	1223.555284	1807.4	3488.6	23.1784	2625	2625	1681.2	937.5	0.3769	0.3307	-518	811	811	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:05:23	20-03-2020	06:05:24	YBBU	1	0	
10	Spectrogram 1	1	1226.9221	1227.167074	966.7	1345	26.9221	1218.75	1218.75	378.3	281.25	0.245	0.208	-639	602	639	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:05:27	20-03-2020	06:05:27	WCBA	1	0	
11	Spectrogram 1	1	1260.3832	1260.860586	2269.7	4329.2	60.3832	3187.5	3375	2059.5	1031.25	0.4774	0.336	-1107	1202	1202	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:06:00	20-03-2020	06:06:01	SHMY	1	0	
12	Spectrogram 1	1	1293.9698	1295.131858	714.5	1134.9	93.9698	1125	1031.25	420.4	375	1.1621	0.9867	-687	761	761	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:06:34	20-03-2020	06:06:35	ISBA	1	0	
13	Spectrogram 1	1	1294.3028	1294.472398	1555.2	3698.8	94.3028	1875	2625	2143.6	1875	0.1696	0.1493	-305	328	328	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:06:34	20-03-2020	06:06:34	AFBL	1	0	
14	Spectrogram 1	1	1344.1771	1344.547702	4833.6	7523.6	144.1771	5062.5	5156.25	2690	1312.5	0.3706	0.24	-966	925	966	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:07:24	20-03-2020	06:07:25	IBRO	1	0	
16	Spectrogram 1	1	1411.4761	1412.851725	840.6	1597.2	211.4761	1218.75	1218.75	756.6	562.5	1.3756	1.2427	-578	669	669	E:\2020-summer\THEN10U\20200320_060500.WAV	20-03-2020	06:08:31	20-03-2020	06:08:33	GRJU	1	0	
17	Spectrogram 1	1	1486.7022	1487.380591	3110.3	7944	46.7022	7218.75	6281.25	4833.7	4125	0.6784	0.5973	-4551	4353	4551	E:\2020-summer\THEN10U\20200320_061000.WAV	20-03-2020	06:10:47	20-03-2020	06:10:47	WBBF	1	0	
