Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	9.6482	9.874330182	427	1537.4	9.6482	1312.5	1218.75	1110.4	562.5	0.2261	0.1493	-1169	1328	1328	E:\2020-summer\IPTO06U\20200503_053500.WAV	03-05-2020	05:35:10	03-05-2020	05:35:10	JENI	1	0	
2	Spectrogram 1	1	20.1256	21.08037188	1238.4	1580.1	20.1256	1312.5	1406.25	341.7	187.5	0.9548	0.8853	-1620	1918	1918	E:\2020-summer\IPTO06U\20200503_053500.WAV	03-05-2020	05:35:20	03-05-2020	05:35:21	MWTH	0	1	
3	Spectrogram 1	1	124.4724	125.062851	1153	1601.4	124.4724	1406.25	1500	448.4	375	0.5905	0.496	-819	773	819	E:\2020-summer\IPTO06U\20200503_053500.WAV	03-05-2020	05:37:04	03-05-2020	05:37:05	INPE	1	0	
4	Spectrogram 1	1	152.2048	152.3178651	147.1	441.3	152.2048	281.25	281.25	294.2	187.5	0.1131	0.08	-358	466	466	E:\2020-summer\IPTO06U\20200503_053500.WAV	03-05-2020	05:37:32	03-05-2020	05:37:32	GRCO	1	0	
5	Spectrogram 1	1	420.9862	421.9158463	1387	3194.4	180.9862	2906.25	2625	1807.4	1312.5	0.9296	0.8	-3407	3521	3521	E:\2020-summer\IPTO06U\20200503_054000.WAV	03-05-2020	05:43:01	03-05-2020	05:43:02	RWBU	1	0	
6	Spectrogram 1	1	591.9158	592.0728348	5548.2	8028	111.9158	5812.5	5812.5	2479.8	1687.5	0.157	0.1173	-828	839	839	E:\2020-summer\IPTO06U\20200503_054500.WAV	03-05-2020	05:46:52	03-05-2020	05:46:52	WBBF	1	0	
7	Spectrogram 1	1	595.4585	595.6909116	3320.5	5338	115.4585	4687.5	4593.75	2017.5	1500	0.2324	0.1973	-1314	1353	1353	E:\2020-summer\IPTO06U\20200503_054500.WAV	03-05-2020	05:46:55	03-05-2020	05:46:56	SHMY	1	0	
8	Spectrogram 1	1	693.8316	695.9295856	924.7	1303	213.8316	1125	1125	378.3	187.5	2.098	1.856	-1185	1313	1313	E:\2020-summer\IPTO06U\20200503_054500.WAV	03-05-2020	05:48:34	03-05-2020	05:48:36	WCBA	1	0	
9	Spectrogram 1	1	717.8015	717.8768767	6178.6	7986	237.8015	7593.75	7218.75	1807.4	1593.75	0.0754	0.0587	-7228	7530	7530	E:\2020-summer\IPTO06U\20200503_054500.WAV	03-05-2020	05:48:58	03-05-2020	05:48:58	NIFP	1	0	
10	Spectrogram 1	1	723.549	724.9057811	798.6	1723.3	3.549	1312.5	1312.5	924.7	468.75	1.3568	1.184	-1494	1597	1597	E:\2020-summer\IPTO06U\20200503_055500.WAV	03-05-2020	05:55:04	03-05-2020	05:55:05	GRJU	1	0	
11	Spectrogram 1	1	786.9032	787.0225465	1345	2732	66.9032	2250	2156.25	1387	1312.5	0.1193	0.1013	-502	507	507	E:\2020-summer\IPTO06U\20200503_055500.WAV	03-05-2020	05:56:07	03-05-2020	05:56:07	YBBU	1	0	
12	Spectrogram 1	1	756.3568	756.5766488	2774.1	3993	36.3568	2812.5	3000	1218.9	843.75	0.2198	0.192	-844	777	844	E:\2020-summer\IPTO06U\20200503_055500.WAV	03-05-2020	05:55:36	03-05-2020	05:55:37	STBU	1	0	
13	Spectrogram 1	1	960.2136	960.3266651	3236.4	6094.6	0.2136	4875	4875	2858.2	1875	0.1131	0.08	-1019	968	1019	E:\2020-summer\IPTO06U\20200503_060000.WAV	03-05-2020	06:00:00	03-05-2020	06:00:00	CBSU	1	0	
14	Spectrogram 1	1	1015.804	1016.136914	2648	4623.5	55.804	2812.5	4125	1975.5	1875	0.3329	0.2933	-1080	1180	1180	E:\2020-summer\IPTO06U\20200503_060000.WAV	03-05-2020	06:00:56	03-05-2020	06:00:56	ASDR	1	0	
15	Spectrogram 1	1	1025.6344	1026.017565	6514.9	7901.9	65.6344	7312.5	7125	1387	1125	0.3832	0.32	-1905	1979	1979	E:\2020-summer\IPTO06U\20200503_060000.WAV	03-05-2020	06:01:06	03-05-2020	06:01:06	VHPA	1	0	
16	Spectrogram 1	1	1126.2186	1126.570358	798.6	1092.8	166.2186	937.5	937.5	294.2	187.5	0.3518	0.3147	-1078	1117	1117	E:\2020-summer\IPTO06U\20200503_060000.WAV	03-05-2020	06:02:46	03-05-2020	06:02:47	ISBA	1	0	
17	Spectrogram 1	1	1254.8492	1257.223567	1050.8	2690	54.8492	1312.5	1781.25	1639.2	1312.5	2.3744	2.1653	-1045	958	1045	E:\2020-summer\IPTO06U\20200503_060500.WAV	03-05-2020	06:05:55	03-05-2020	06:05:57	WBWO	1	0	
