Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	21.3568	22.185944	1452	2220.6	21.3568	1781.25	1875	768.6	656.25	0.8291	0.7573	-772	942	942	E:\2020-summer\VAR310R\20200505_053000.WAV	05-05-2020	05:30:21	05-05-2020	05:30:22	MWTH	0	1	
2	Spectrogram 1	1	28.9824	29.2964697	422.8	875.7	28.9824	656.25	656.25	452.9	375	0.3141	0.2773	-505	492	505	E:\2020-summer\VAR310R\20200505_053000.WAV	05-05-2020	05:30:29	05-05-2020	05:30:29	BRBO	0	0	
3	Spectrogram 1	1	46.9095	47.17331855	1384.6	2559.4	46.9095	1968.75	1875	1174.8	1031.25	0.2638	0.2187	-473	497	497	E:\2020-summer\VAR310R\20200505_053000.WAV	05-05-2020	05:30:47	05-05-2020	05:30:47	CHCU	1	0	
4	Spectrogram 1	1	177.7638	179.9999762	966.7	4371.3	177.7638	2062.5	2906.25	3404.6	2625	2.2362	1.872	-1067	1434	1434	E:\2020-summer\VAR310R\20200505_053000.WAV	05-05-2020	05:32:58	05-05-2020	05:32:59	GRTD	1	0	
5	Spectrogram 1	1	193.0653	193.5364045	672.5	1176.9	193.0653	1031.25	1031.25	504.4	187.5	0.4711	0.336	-1297	1112	1297	E:\2020-summer\VAR310R\20200505_053000.WAV	05-05-2020	05:33:13	05-05-2020	05:33:14	SBEO	1	0	
6	Spectrogram 1	1	297.5691	297.8768883	1597.2	2690	57.5691	1875	1968.75	1092.8	843.75	0.3078	0.2827	-873	931	931	E:\2020-summer\VAR310R\20200505_053500.WAV	05-05-2020	05:35:58	05-05-2020	05:35:58	RWBU	1	0	
8	Spectrogram 1	1	541.6206	541.9597953	1134.9	1849.4	61.6206	1593.75	1593.75	714.5	468.75	0.3392	0.2933	-653	645	653	E:\2020-summer\VAR310R\20200505_054000.WAV	05-05-2020	05:41:02	05-05-2020	05:41:02	INPE	1	0	
9	Spectrogram 1	1	604.0578	604.8178487	1807.4	3530.6	124.0578	2625	2437.5	1723.2	1312.5	0.76	0.6507	-979	1016	1016	E:\2020-summer\VAR310R\20200505_054000.WAV	05-05-2020	05:42:04	05-05-2020	05:42:05	OHTH	1	0	
10	Spectrogram 1	1	822.3304	822.9459766	1807.4	3110.3	102.3304	2625	2718.75	1302.9	937.5	0.6156	0.5173	-793	1409	1409	E:\2020-summer\VAR310R\20200505_054500.WAV	05-05-2020	05:46:42	05-05-2020	05:46:43	PTBA	1	0	
11	Spectrogram 1	1	861.6332	862.493751	713.3	1069.9	141.6332	750	843.75	356.6	281.25	0.8606	0.784	-912	904	912	E:\2020-summer\VAR310R\20200505_054500.WAV	05-05-2020	05:47:22	05-05-2020	05:47:22	ISBA	1	0	
12	Spectrogram 1	1	970.3078	970.5025232	1050.8	1471.1	10.3078	1218.75	1312.5	420.3	281.25	0.1947	0.1653	-578	743	743	E:\2020-summer\VAR310R\20200505_055000.WAV	05-05-2020	05:50:10	05-05-2020	05:50:11	WCBA	1	0	
13	Spectrogram 1	1	1371.206	1372.324088	756.6	1429.1	171.206	1406.25	1406.25	672.5	281.25	1.1181	0.9813	-30988	29703	30988	E:\2020-summer\VAR310R\20200505_055500.WAV	05-05-2020	05:57:51	05-05-2020	05:57:52	GRJU	1	0	
14	Spectrogram 1	1	1472.4874	1472.719812	1218.9	2059.5	32.4874	1781.25	1781.25	840.6	468.75	0.2324	0.1813	-1187	1309	1309	E:\2020-summer\VAR310R\20200505_060000.WAV	05-05-2020	06:00:32	05-05-2020	06:00:33	RESP	1	0	
15	Spectrogram 1	1	1714.6734	1720.000022	336.3	609.5	34.6734	562.5	468.75	273.2	187.5	5.3266	4.7253	-1021	1087	1087	E:\2020-summer\VAR310R\20200505_060500.WAV	05-05-2020	06:05:35	05-05-2020	06:05:40	GRCO	1	0	
16	Spectrogram 1	1	1871.5012	1873.065267	84.1	441.3	191.5012	281.25	281.25	357.2	281.25	1.5641	1.4507	-2800	2817	2817	E:\2020-summer\VAR310R\20200505_060500.WAV	05-05-2020	06:08:12	05-05-2020	06:08:13	MIPI	1	0	
17	Spectrogram 1	1	1985.0126	1985.389484	1597.2	4707.5	65.0126	1687.5	2812.5	3110.3	3000	0.3769	0.3253	-2672	2805	2805	E:\2020-summer\VAR310R\20200505_061000.WAV	05-05-2020	06:11:05	05-05-2020	06:11:05	SHMY	1	0	
18	Spectrogram 1	1	2029.5666	2029.79273	3152.4	4077.1	109.5666	3187.5	3562.5	924.7	750	0.2261	0.208	-2514	2435	2514	E:\2020-summer\VAR310R\20200505_061000.WAV	05-05-2020	06:11:50	05-05-2020	06:11:50	IWEY	1	0	
19	Spectrogram 1	1	2211.4573	2211.695993	882.7	1639.2	51.4573	1500	1406.25	756.5	562.5	0.2387	0.192	-302	387	387	E:\2020-summer\VAR310R\20200505_061500.WAV	05-05-2020	06:15:51	05-05-2020	06:15:52	MGHO	1	0	
20	Spectrogram 1	1	2207.6947	2208.090428	6346.8	8028	47.6947	7781.25	7312.5	1681.2	1406.25	0.3957	0.3467	-378	499	499	E:\2020-summer\VAR310R\20200505_061500.WAV	05-05-2020	06:15:48	05-05-2020	06:15:48	VHPA	1	0	
21	Spectrogram 1	1	2232.3806	2232.430851	567.4	903.7	72.3806	750	750	336.3	187.5	0.0503	0.0373	-326	260	326	E:\2020-summer\VAR310R\20200505_061500.WAV	05-05-2020	06:16:12	05-05-2020	06:16:12	MABA	1	0	
23	Spectrogram 1	1	2284.9372	2285.961067	5590.2	7691.8	124.9372	5812.5	6375	2101.6	1875	1.0239	0.9013	-467	475	475	E:\2020-summer\VAR310R\20200505_061500.WAV	05-05-2020	06:17:05	05-05-2020	06:17:06	VFNU	1	0	
24	Spectrogram 1	1	2359.6671	2360.000014	2732	3320.5	199.6671	3000	3000	588.5	468.75	0.3329	0.272	-428	370	428	E:\2020-summer\VAR310R\20200505_061500.WAV	05-05-2020	06:18:20	05-05-2020	06:18:20	GRFL	1	0	
25	Spectrogram 1	1	2597.1043	2597.713595	1471.1	2311.7	197.1043	1875	1875	840.6	562.5	0.6093	0.544	-997	1405	1405	E:\2020-summer\VAR310R\20200505_062000.WAV	05-05-2020	06:23:17	05-05-2020	06:23:18	WBTR	1	0	
26	Spectrogram 1	1	2793.2726	2793.76883	2227.7	4497.4	153.2726	2906.25	3093.75	2269.7	1968.75	0.4962	0.4373	-404	485	485	E:\2020-summer\VAR310R\20200505_062500.WAV	05-05-2020	06:27:33	05-05-2020	06:27:34	COTA	1	0	
27	Spectrogram 1	1	3022.4372	3024.503779	1849.4	4119.1	142.4372	1875	2906.25	2269.7	1781.25	2.0666	1.888	-1719	1449	1719	E:\2020-summer\VAR310R\20200505_063500.WAV	05-05-2020	06:37:22	05-05-2020	06:37:25	YBBU	0	1	
28	Spectrogram 1	1	3070.8291	3072.820302	4245.2	7817.9	190.8291	5718.75	5625	3572.7	2906.25	1.9912	1.7493	-908	903	908	E:\2020-summer\VAR310R\20200505_063500.WAV	05-05-2020	06:38:11	05-05-2020	06:38:13	CBSU	0	1	
29	Spectrogram 1	1	3102.6696	3102.751258	2353.8	3656.7	222.6696	3468.75	3375	1302.9	750	0.0817	0.048	-320	308	320	E:\2020-summer\VAR310R\20200505_063500.WAV	05-05-2020	06:38:43	05-05-2020	06:38:43	STWO	1	0	
30	Spectrogram 1	1	3132.211	3133.090395	2269.7	3404.6	12.211	2812.5	2812.5	1134.9	843.75	0.8794	0.7573	-413	363	413	E:\2020-summer\VAR310R\20200505_064500.WAV	05-05-2020	06:45:12	05-05-2020	06:45:13	COIO	1	0	
