Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	31.9158	32.65700449	1513.1	2353.8	31.9158	1781.25	1781.25	840.7	750	0.7412	0.6453	-942	802	942	E:\2020-summer\HP4008U\20200312_054000.WAV	12-03-2020	05:40:32	12-03-2020	05:40:33	MWTH	0	1	
2	Spectrogram 1	1	216.7902	216.8530139	714.5	1681.3	216.7902	1218.75	1218.75	966.8	843.75	0.0628	0.048	-4922	5024	5024	E:\2020-summer\HP4008U\20200312_054000.WAV	12-03-2020	05:43:37	12-03-2020	05:43:37	JUNI	1	0	
3	Spectrogram 1	1	442.7827	446.7336968	1050.8	1933.5	202.7827	1593.75	1593.75	882.7	656.25	3.951	3.5573	-1445	1545	1545	E:\2020-summer\HP4008U\20200312_054500.WAV	12-03-2020	05:48:23	12-03-2020	05:48:27	YBBU	0	1	
4	Spectrogram 1	1	442.2676	442.6319208	1176.9	2437.8	202.2676	2250	1781.25	1260.9	1031.25	0.3643	0.32	-397	493	493	E:\2020-summer\HP4008U\20200312_054500.WAV	12-03-2020	05:48:22	12-03-2020	05:48:23	RWBU	1	0	
5	Spectrogram 1	1	565.7722	568.705611	1134.9	3488.6	85.7722	2062.5	2062.5	2353.7	1500	2.9334	2.288	-827	873	873	E:\2020-summer\HP4008U\20200312_055500.WAV	12-03-2020	05:56:26	12-03-2020	05:56:29	GRTD	0	1	
6	Spectrogram 1	1	615.634	616.6076161	1891.4	2984.2	135.634	1968.75	2437.5	1092.8	937.5	0.9736	0.8693	-548	594	594	E:\2020-summer\HP4008U\20200312_055500.WAV	12-03-2020	05:57:16	12-03-2020	05:57:17	BCFU	1	0	
7	Spectrogram 1	1	861.7647	863.6868065	3362.5	4707.5	141.7647	4687.5	3937.5	1345	1312.5	1.9221	1.744	-3282	3239	3282	E:\2020-summer\HP4008U\20200312_060000.WAV	12-03-2020	06:02:22	12-03-2020	06:02:24	IWEY	0	1	
8	Spectrogram 1	1	907.4368	907.9455929	2942.2	4413.3	187.4368	3000	3562.5	1471.1	1312.5	0.5088	0.448	-395	581	581	E:\2020-summer\HP4008U\20200312_060000.WAV	12-03-2020	06:03:07	12-03-2020	06:03:08	STBU	1	0	
9	Spectrogram 1	1	947.9142	948.1905813	3236.4	4875.7	227.9142	4875	4781.25	1639.3	1125	0.2764	0.208	-2518	2718	2718	E:\2020-summer\HP4008U\20200312_060000.WAV	12-03-2020	06:03:48	12-03-2020	06:03:48	WBBF	1	0	
10	Spectrogram 1	1	961.0235	961.5322929	3194.4	4791.6	1.0235	3281.25	3750	1597.2	1500	0.5088	0.464	-526	507	526	E:\2020-summer\HP4008U\20200312_060500.WAV	12-03-2020	06:05:01	12-03-2020	06:05:02	GHCF	1	0	
