Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	113.2224	113.4234046	384.3	811.4	113.2224	656.25	656.25	427.1	281.25	0.201	0.1547	-385	412	412	E:\2020-summer\UPMAP1B\20200310_053500.WAV	10-03-2020	05:36:53	10-03-2020	05:36:53	BRBO	1	0	
2	Spectrogram 1	1	258.4987	259.9999532	768.7	1793.6	18.4987	1312.5	1312.5	1024.9	468.75	1.5013	1.104	-2877	2621	2877	E:\2020-summer\UPMAP1B\20200310_054500.WAV	10-03-2020	05:45:18	10-03-2020	05:45:19	GRJU	1	0	
3	Spectrogram 1	1	533.5239	534.1897278	3650.3	6755.2	53.5239	4687.5	4687.5	3104.9	1125	0.6658	0.5867	-410	468	468	E:\2020-summer\UPMAP1B\20200310_055000.WAV	10-03-2020	05:50:54	10-03-2020	05:50:54	WBBF	1	0	
4	Spectrogram 1	1	797.3744	799.1960042	1513.1	4413.3	77.3744	4406.25	2718.75	2900.2	2437.5	1.8216	1.536	-3855	4735	4735	E:\2020-summer\UPMAP1B\20200310_060000.WAV	10-03-2020	06:01:17	10-03-2020	06:01:19	GRTD	1	0	
5	Spectrogram 1	1	846.4321	847.2675254	1639.2	3782.8	126.4321	2156.25	3000	2143.6	1875	0.8354	0.736	-413	402	413	E:\2020-summer\UPMAP1B\20200310_060000.WAV	10-03-2020	06:02:06	10-03-2020	06:02:07	BNMO	1	0	
6	Spectrogram 1	1	874.1332	875.7286741	3068.3	4371.3	154.1332	3562.5	3750	1303	1031.25	1.5955	1.4453	-1513	1346	1513	E:\2020-summer\UPMAP1B\20200310_060000.WAV	10-03-2020	06:02:34	10-03-2020	06:02:36	IWEY	0	1	
7	Spectrogram 1	1	852.8139	854.2272136	1513.1	2269.7	132.8139	1875	1875	756.6	562.5	1.4133	1.2373	-412	456	456	E:\2020-summer\UPMAP1B\20200310_060000.WAV	10-03-2020	06:02:13	10-03-2020	06:02:14	MWTH	0	1	
8	Spectrogram 1	1	950.8101	951.1367325	8238.2	8742.6	230.8101	8531.25	8531.25	504.4	187.5	0.3266	0.2187	-740	821	821	E:\2020-summer\UPMAP1B\20200310_060000.WAV	10-03-2020	06:03:51	10-03-2020	06:03:51	SPPI	1	0	
9	Spectrogram 1	1	960.339	961.3126161	7565.7	9667.3	0.339	8906.25	8812.5	2101.6	1125	0.9736	0.5387	-886	741	886	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:05:00	10-03-2020	06:05:01	BBFL	1	0	
10	Spectrogram 1	1	986.8277	987.0161418	1429.1	3908.9	26.8277	1687.5	2250	2479.8	2062.5	0.1884	0.1653	-400	427	427	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:05:27	10-03-2020	06:05:27	AFBL	1	0	
11	Spectrogram 1	1	1027.4433	1027.537521	1933.5	3152.4	67.4433	1968.75	2250	1218.9	750	0.0942	0.064	-433	469	469	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:06:07	10-03-2020	06:06:08	YBBU	1	0	
12	Spectrogram 1	1	1045.8478	1046.34403	3488.6	6851.1	85.8478	4875	4968.75	3362.5	1781.25	0.4962	0.4	-2459	2470	2470	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:06:26	10-03-2020	06:06:26	SHMY	1	0	
13	Spectrogram 1	1	1086.9345	1087.895553	1807.4	4203.2	126.9345	3187.5	3000	2395.8	1968.75	0.9611	0.8533	-857	969	969	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:07:07	10-03-2020	06:07:08	STBU	1	0	
14	Spectrogram 1	1	1157.2862	1159.371623	1891.4	4119.1	197.2862	3000	3000	2227.7	1500	2.0854	1.568	-635	748	748	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:08:17	10-03-2020	06:08:19	OHTH	1	0	
15	Spectrogram 1	1	1185.4458	1185.741026	1050.8	1555.2	225.4458	1500	1312.5	504.4	375	0.2952	0.2507	-429	436	436	E:\2020-summer\UPMAP1B\20200310_060500.WAV	10-03-2020	06:08:45	10-03-2020	06:08:46	WCBA	1	0	
16	Spectrogram 1	1	1235.7285	1236.055132	1387	1891.4	35.7285	1687.5	1687.5	504.4	375	0.3266	0.2667	-625	700	700	E:\2020-summer\UPMAP1B\20200310_061000.WAV	10-03-2020	06:10:36	10-03-2020	06:10:36	MGHO	1	0	
17	Spectrogram 1	1	1458.8503	1459.999795	5338	6767.1	18.8503	5718.75	5625	1429.1	1218.75	1.1495	0.6293	-775	862	862	E:\2020-summer\UPMAP1B\20200310_061500.WAV	10-03-2020	06:15:19	10-03-2020	06:15:20	VFNU	1	0	
18	Spectrogram 1	1	1493.1405	1493.975925	2059.5	3404.6	53.1405	3093.75	2718.75	1345.1	937.5	0.8354	0.7413	-553	622	622	E:\2020-summer\UPMAP1B\20200310_061500.WAV	10-03-2020	06:15:53	10-03-2020	06:15:54	RWBU	1	0	
19	Spectrogram 1	1	1509.9998	1510.929446	5127.8	8112.1	69.9998	5437.5	5906.25	2984.3	2625	0.9296	0.816	-1051	1177	1177	E:\2020-summer\UPMAP1B\20200310_061500.WAV	10-03-2020	06:16:10	10-03-2020	06:16:11	CBSU	0	1	
20	Spectrogram 1	1	1560.9106	1561.991	6598.9	8448.3	120.9106	7781.25	7593.75	1849.4	1218.75	1.0804	0.8693	-985	1088	1088	E:\2020-summer\UPMAP1B\20200310_061500.WAV	10-03-2020	06:17:01	10-03-2020	06:17:02	NIFP	0	1	
21	Spectrogram 1	1	1565.2762	1566.230972	630.5	1008.8	125.2762	656.25	843.75	378.3	281.25	0.9548	0.8533	-1270	1030	1270	E:\2020-summer\UPMAP1B\20200310_061500.WAV	10-03-2020	06:17:05	10-03-2020	06:17:06	ISBA	1	0	
22	Spectrogram 1	1	1631.388	1632.342772	1765.3	3446.6	191.388	2625	2625	1681.3	1218.75	0.9548	0.784	-937	972	972	E:\2020-summer\UPMAP1B\20200310_061500.WAV	10-03-2020	06:18:11	10-03-2020	06:18:12	BCFU	1	0	
23	Spectrogram 1	1	1681.2624	1682.135514	2185.6	3194.4	1.2624	3000	2812.5	1008.8	750	0.8731	0.7733	-1387	1402	1402	E:\2020-summer\UPMAP1B\20200310_062500.WAV	10-03-2020	06:25:01	10-03-2020	06:25:02	PTBA	1	0	
24	Spectrogram 1	1	1734.3151	1734.604044	1134.9	2017.5	54.3151	1781.25	1781.25	882.6	562.5	0.2889	0.24	-1977	2075	2075	E:\2020-summer\UPMAP1B\20200310_062500.WAV	10-03-2020	06:25:54	10-03-2020	06:25:55	RESP	1	0	
25	Spectrogram 1	1	1984.9496	1985.414423	6556.9	8028	64.9496	7125	7125	1471.1	750	0.4648	0.352	-637	694	694	E:\2020-summer\UPMAP1B\20200310_064000.WAV	10-03-2020	06:41:05	10-03-2020	06:41:05	VHPA	1	0	
26	Spectrogram 1	1	2263.2662	2264.107907	1218.9	1933.5	103.2662	1781.25	1687.5	714.6	468.75	0.8417	0.592	-368	428	428	E:\2020-summer\UPMAP1B\20200310_064500.WAV	10-03-2020	06:46:43	10-03-2020	06:46:44	INPE	1	0	
27	Spectrogram 1	1	2400.1631	2400.483451	2563.9	4707.5	0.1631	3468.75	3468.75	2143.6	1687.5	0.3204	0.2773	-467	457	467	E:\2020-summer\UPMAP1B\20200310_065000.WAV	10-03-2020	06:50:00	10-03-2020	06:50:00	COTA	1	0	
29	Spectrogram 1	1	2401.5325	2401.595481	2816.1	4875.7	1.5325	4687.5	4593.75	2059.6	1687.5	0.063	0.0427	-518	497	518	E:\2020-summer\UPMAP1B\20200310_065000.WAV	10-03-2020	06:50:02	10-03-2020	06:50:02	BRWA	1	0	
30	Spectrogram 1	1	2435.3329	2435.414558	2816.1	5758.3	35.3329	4593.75	4593.75	2942.2	2343.75	0.0817	0.0587	-496	463	496	E:\2020-summer\UPMAP1B\20200310_065000.WAV	10-03-2020	06:50:35	10-03-2020	06:50:35	PHPA	1	0	
31	Spectrogram 1	1	2732.9523	2734.629432	2059.5	2942.2	92.9523	2718.75	2625	882.7	750	1.6771	1.4347	-925	1662	1662	E:\2020-summer\UPMAP1B\20200310_070000.WAV	10-03-2020	07:01:33	10-03-2020	07:01:35	GRFL	1	0	
32	Spectrogram 1	1	2739.4723	2739.999937	105.1	378.3	99.4723	187.5	281.25	273.2	187.5	0.5276	0.464	-614	613	614	E:\2020-summer\UPMAP1B\20200310_070000.WAV	10-03-2020	07:01:39	10-03-2020	07:01:40	MIPI	1	0	
33	Spectrogram 1	1	3023.348	3023.555286	1050.8	1849.4	143.348	1406.25	1500	798.6	468.75	0.2073	0.1547	-737	678	737	E:\2020-summer\UPMAP1B\20200310_070500.WAV	10-03-2020	07:07:23	10-03-2020	07:07:24	LBCR	1	0	
34	Spectrogram 1	1	3026.9284	3027.826639	3362.5	4749.6	146.9284	3750	4031.25	1387.1	1031.25	0.8982	0.7307	-750	888	888	E:\2020-summer\UPMAP1B\20200310_070500.WAV	10-03-2020	07:07:27	10-03-2020	07:07:28	GHCF	1	0	
35	Spectrogram 1	1	3351.7462	3351.97233	3993	7397.5	231.7462	4781.25	5531.25	3404.5	2718.75	0.2261	0.1813	-706	769	769	E:\2020-summer\UPMAP1B\20200310_071000.WAV	10-03-2020	07:13:52	10-03-2020	07:13:52	GRNW	1	0	
36	Spectrogram 1	1	3446.7148	3446.852991	3194.4	5253.9	86.7148	3656.25	4125	2059.5	1781.25	0.1382	0.112	-717	724	724	E:\2020-summer\UPMAP1B\20200310_072500.WAV	10-03-2020	07:26:27	10-03-2020	07:26:27	LISP	1	0	
37	Spectrogram 1	1	3494.3656	3494.528916	2437.8	3278.5	134.3656	3093.75	3000	840.7	562.5	0.1633	0.128	-670	702	702	E:\2020-summer\UPMAP1B\20200310_072500.WAV	10-03-2020	07:27:14	10-03-2020	07:27:15	RTFL	1	0	
38	Spectrogram 1	1	3492.6256	3493.090423	5253.9	7061.3	132.6256	5437.5	5906.25	1807.4	1500	0.4648	0.3947	-744	777	777	E:\2020-summer\UPMAP1B\20200310_072500.WAV	10-03-2020	07:27:13	10-03-2020	07:27:13	IYTI	1	0	
39	Spectrogram 1	1	3360.5779	3360.879407	3572.7	6725	0.5779	5625	4968.75	3152.3	1875	0.3015	0.2293	-929	785	929	E:\2020-summer\UPMAP1B\20200310_072500.WAV	10-03-2020	07:25:01	10-03-2020	07:25:01	GRWA	1	0	
40	Spectrogram 1	1	3806.3505	3808.787681	3236.4	6388.8	206.3505	4312.5	4593.75	3152.4	2437.5	2.4372	2.1013	-919	858	919	E:\2020-summer\UPMAP1B\20200310_074500.WAV	10-03-2020	07:48:26	10-03-2020	07:48:29	ORMI	0	1	
