Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	21.9661	23.25378576	1409.3	1750.9	21.9661	1593.75	1593.75	341.6	187.5	1.2877	1.168	-354	348	354	E:\2020-summer\INME03R\20200314_053000.WAV	14-03-2020	05:30:22	14-03-2020	05:30:23	MWTH	0	1	
2	Spectrogram 1	1	478.3857	479.6168532	939.5	1793.6	238.3857	1312.5	1406.25	854.1	656.25	1.2312	1.0773	-399	415	415	E:\2020-summer\INME03R\20200314_055500.WAV	14-03-2020	05:58:58	14-03-2020	05:59:00	GRJU	1	0	
3	Spectrogram 1	1	511.897	512.135693	1136.8	3410.5	31.897	1687.5	1687.5	2273.7	1781.25	0.2387	0.208	-312	343	343	E:\2020-summer\INME03R\20200314_060000.WAV	14-03-2020	06:00:32	14-03-2020	06:00:32	GRTD	1	0	
4	Spectrogram 1	1	583.5301	585.5087391	2816.1	4371.3	103.5301	3093.75	3468.75	1555.2	1312.5	1.9786	1.6907	-1072	1038	1072	E:\2020-summer\INME03R\20200314_060000.WAV	14-03-2020	06:01:44	14-03-2020	06:01:46	IWEY	0	1	
5	Spectrogram 1	1	578.4108	579.1645673	5296	6262.7	98.4108	5812.5	5812.5	966.7	562.5	0.7538	0.624	-1305	1508	1508	E:\2020-summer\INME03R\20200314_060000.WAV	14-03-2020	06:01:38	14-03-2020	06:01:39	SHMY	1	0	
6	Spectrogram 1	1	872.2048	872.4183674	8784.6	9289	152.2048	9000	9000	504.4	187.5	0.2136	0.144	-371	374	374	E:\2020-summer\INME03R\20200314_060500.WAV	14-03-2020	06:07:32	14-03-2020	06:07:32	SPPI	1	0	
7	Spectrogram 1	1	898.995	899.2085674	882.7	1303	178.995	1125	1125	420.3	281.25	0.2136	0.192	-297	318	318	E:\2020-summer\INME03R\20200314_060500.WAV	14-03-2020	06:07:59	14-03-2020	06:07:59	WCBA	1	0	
8	Spectrogram 1	1	914.7299	915.7223602	4455.3	9583.2	194.7299	8812.5	7218.75	5127.9	4031.25	0.9925	0.8747	-526	512	526	E:\2020-summer\INME03R\20200314_060500.WAV	14-03-2020	06:08:15	14-03-2020	06:08:16	NIFP	1	0	
9	Spectrogram 1	1	964.4786	964.7361372	1723.3	2900.2	4.4786	2250	2250	1176.9	656.25	0.2575	0.208	-368	370	370	E:\2020-summer\INME03R\20200314_061000.WAV	14-03-2020	06:10:04	14-03-2020	06:10:05	INPI	1	0	
10	Spectrogram 1	1	974.8869	975.1758441	1639.2	2521.9	14.8869	1875	1968.75	882.7	656.25	0.2889	0.2347	-519	528	528	E:\2020-summer\INME03R\20200314_061000.WAV	14-03-2020	06:10:15	14-03-2020	06:10:15	YBBU	1	0	
11	Spectrogram 1	1	1060.7475	1061.344232	8028	9667.3	100.7475	9375	8906.25	1639.3	1406.25	0.5967	0.528	-446	428	446	E:\2020-summer\INME03R\20200314_061000.WAV	14-03-2020	06:11:41	14-03-2020	06:11:41	BBFL	1	0	
13	Spectrogram 1	1	1031.0427	1031.22486	735.6	1029.8	71.0427	937.5	843.75	294.2	187.5	0.1822	0.1493	-394	435	435	E:\2020-summer\INME03R\20200314_061000.WAV	14-03-2020	06:11:11	14-03-2020	06:11:11	ISBA	1	0	
14	Spectrogram 1	1	1029.0326	1029.629332	1891.4	3488.6	69.0326	2343.75	2437.5	1597.2	1218.75	0.5967	0.5547	-459	539	539	E:\2020-summer\INME03R\20200314_061000.WAV	14-03-2020	06:11:09	14-03-2020	06:11:10	RWBU	1	0	
16	Spectrogram 1	1	1156.1306	1156.482358	546.4	882.7	196.1306	656.25	656.25	336.3	281.25	0.3518	0.3147	-405	422	422	E:\2020-summer\INME03R\20200314_061000.WAV	14-03-2020	06:13:16	14-03-2020	06:13:16	SPDO	1	0	
17	Spectrogram 1	1	1204.0703	1204.6105	2227.7	3152.4	4.0703	2531.25	2718.75	924.7	750	0.5402	0.5013	-393	429	429	E:\2020-summer\INME03R\20200314_061500.WAV	14-03-2020	06:15:04	14-03-2020	06:15:05	PTBA	1	0	
18	Spectrogram 1	1	1338.2475	1339.37187	6304.7	8406.3	138.2475	7968.75	7500	2101.6	1781.25	1.1244	0.992	-543	683	683	E:\2020-summer\INME03R\20200314_061500.WAV	14-03-2020	06:17:18	14-03-2020	06:17:19	NIFP	0	1	
19	Spectrogram 1	1	1539.4221	1539.999988	2059.5	5253.9	99.4221	4593.75	3375	3194.4	2625	0.5779	0.5173	-647	718	718	E:\2020-summer\INME03R\20200314_062000.WAV	14-03-2020	06:21:39	14-03-2020	06:21:39	ASDR	1	0	
20	Spectrogram 1	1	1705.0628	1706.608023	3362.5	5296	25.0628	3375	3562.5	1933.5	1687.5	1.5452	1.3867	-2201	2555	2555	E:\2020-summer\INME03R\20200314_062500.WAV	14-03-2020	06:25:25	14-03-2020	06:25:27	HSWO	1	0	
22	Spectrogram 1	1	2070	2071.017586	2690	3446.6	150	3187.5	3093.75	756.6	562.5	1.0176	0.8	-532	525	532	E:\2020-summer\INME03R\20200314_063000.WAV	14-03-2020	06:32:30	14-03-2020	06:32:31	COFL	1	0	
23	Spectrogram 1	1	2082.299	2082.512567	1639.2	2395.8	162.299	2250	2250	756.6	375	0.2136	0.144	-384	458	458	E:\2020-summer\INME03R\20200314_063000.WAV	14-03-2020	06:32:42	14-03-2020	06:32:43	MGHO	1	0	
24	Spectrogram 1	1	2178.0025	2179.290186	2479.9	4161.1	18.0025	3843.75	3562.5	1681.2	1312.5	1.2877	1.0667	-848	922	922	E:\2020-summer\INME03R\20200314_063500.WAV	14-03-2020	06:35:18	14-03-2020	06:35:19	OHTH	1	0	
25	Spectrogram 1	1	2221.4761	2222.254993	5464.1	7355.5	61.4761	6000	6093.75	1891.4	1593.75	0.7789	0.688	-507	493	507	E:\2020-summer\INME03R\20200314_063500.WAV	14-03-2020	06:36:01	14-03-2020	06:36:02	IYTI	1	0	
26	Spectrogram 1	1	2278.0528	2279.327923	2648	3656.7	118.0528	3093.75	3093.75	1008.7	843.75	1.2751	1.1093	-427	479	479	E:\2020-summer\INME03R\20200314_063500.WAV	14-03-2020	06:36:58	14-03-2020	06:36:59	WTKI	1	0	
