Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	213.4673	213.5992093	256.2	982.2	213.4673	656.25	562.5	726	656.25	0.1319	0.112	-634	680	680	E:\2020-summer\SEL107R\20200307_053000.WAV	07-03-2020	05:33:33	07-03-2020	05:33:34	ISOW	1	0	
2	Spectrogram 1	1	425.1947	426.4761044	939.5	1537.4	185.1947	1312.5	1312.5	597.9	375	1.2814	1.0507	-6950	5655	6950	E:\2020-summer\SEL107R\20200307_055000.WAV	07-03-2020	05:53:05	07-03-2020	05:53:06	GRJU	1	0	
3	Spectrogram 1	1	487.7135	489.6418879	1597.2	2269.7	7.7135	2062.5	2062.5	672.5	562.5	1.9284	1.6587	-462	409	462	E:\2020-summer\SEL107R\20200307_060500.WAV	07-03-2020	06:05:08	07-03-2020	06:05:10	MWTH	0	1	
4	Spectrogram 1	1	630.9925	631.6646092	2269.7	3572.7	150.9925	2718.75	2718.75	1303	1125	0.6721	0.5813	-644	643	644	E:\2020-summer\SEL107R\20200307_060500.WAV	07-03-2020	06:07:31	07-03-2020	06:07:32	RWBU	1	0	
6	Spectrogram 1	1	682.858	683.1846325	8532.4	9036.8	202.858	8812.5	8812.5	504.4	187.5	0.3266	0.128	-523	539	539	E:\2020-summer\SEL107R\20200307_060500.WAV	07-03-2020	06:08:23	07-03-2020	06:08:23	SPPI	1	0	
7	Spectrogram 1	1	704.3656	704.6482627	2690	3908.9	224.3656	3468.75	3468.75	1218.9	1031.25	0.2827	0.2453	-632	630	632	E:\2020-summer\SEL107R\20200307_060500.WAV	07-03-2020	06:08:44	07-03-2020	06:08:45	SHIK	1	0	
8	Spectrogram 1	1	756.1244	756.8027905	3152.4	4413.3	36.1244	4125	3937.5	1260.9	1125	0.6784	0.5653	-495	409	495	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:10:36	07-03-2020	06:10:37	IWEY	0	1	
9	Spectrogram 1	1	791.8342	795.0502737	1134.9	3194.4	71.8342	2437.5	1968.75	2059.5	1593.75	3.2161	2.6933	-684	673	684	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:11:12	07-03-2020	06:11:15	GRTD	0	1	
10	Spectrogram 1	1	874.4409	875.0439138	1807.4	3068.3	154.4409	2343.75	2437.5	1260.9	937.5	0.603	0.5333	-306	367	367	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:12:34	07-03-2020	06:12:35	BCFU	1	0	
11	Spectrogram 1	1	885.7726	886.5012417	8196.1	9919.4	165.7726	9562.5	9093.75	1723.3	1500	0.7286	0.6453	-521	590	590	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:12:46	07-03-2020	06:12:47	BBFL	1	0	
12	Spectrogram 1	1	893.3386	895.0502799	1597.2	3614.7	173.3386	1687.5	1968.75	2017.5	1593.75	1.7117	1.6213	-690	704	704	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:12:53	07-03-2020	06:12:55	OHTH	0	1	
13	Spectrogram 1	1	926.7085	927.6318649	1471.1	3068.3	206.7085	2437.5	2437.5	1597.2	750	0.9234	0.7627	-965	951	965	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:13:27	07-03-2020	06:13:28	INPI	1	0	
14	Spectrogram 1	1	936.9975	937.0854395	2059.5	3488.6	216.9975	2437.5	2625	1429.1	937.5	0.0879	0.0533	-402	384	402	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:13:37	07-03-2020	06:13:37	YBBU	1	0	
15	Spectrogram 1	1	943.2098	944.4346718	3488.6	8028	223.2098	5156.25	5343.75	4539.4	3187.5	1.2249	1.0347	-746	433	746	E:\2020-summer\SEL107R\20200307_061000.WAV	07-03-2020	06:13:43	07-03-2020	06:13:44	SHMY	1	0	
16	Spectrogram 1	1	993.3291	993.9258324	672.5	1050.8	33.3291	937.5	937.5	378.3	281.25	0.5967	0.528	-882	783	882	E:\2020-summer\SEL107R\20200307_061500.WAV	07-03-2020	06:15:33	07-03-2020	06:15:34	ISBA	1	0	
17	Spectrogram 1	1	1079.1017	1079.277579	924.7	1471.1	119.1017	1218.75	1218.75	546.4	468.75	0.1759	0.1493	-421	468	468	E:\2020-summer\SEL107R\20200307_061500.WAV	07-03-2020	06:16:59	07-03-2020	06:16:59	WCBA	1	0	
18	Spectrogram 1	1	1090.647	1090.898256	1303	2227.7	130.647	1968.75	1968.75	924.7	375	0.2513	0.176	-1008	965	1008	E:\2020-summer\SEL107R\20200307_061500.WAV	07-03-2020	06:17:11	07-03-2020	06:17:11	CHCU	1	0	verify
19	Spectrogram 1	1	1140.3957	1140.445951	5674.3	8700.5	180.3957	7781.25	7312.5	3026.2	2718.75	0.0503	0.032	-361	312	361	E:\2020-summer\SEL107R\20200307_061500.WAV	07-03-2020	06:18:00	07-03-2020	06:18:00	NIFP	1	0	
20	Spectrogram 1	1	1311.3568	1312.217351	1933.5	3194.4	111.3568	2625	2718.75	1260.9	843.75	0.8606	0.704	-634	702	702	E:\2020-summer\SEL107R\20200307_062000.WAV	07-03-2020	06:21:51	07-03-2020	06:21:52	PTBA	1	0	
21	Spectrogram 1	1	1431.2808	1431.5509	3951	7944	231.2808	6093.75	5531.25	3993	2625	0.2701	0.208	-506	420	506	E:\2020-summer\SEL107R\20200307_062000.WAV	07-03-2020	06:23:51	07-03-2020	06:23:52	GRWA	1	0	
22	Spectrogram 1	1	1475.4642	1475.728019	4707.5	8280.2	35.4642	5250	6281.25	3572.7	2718.75	0.2638	0.2133	-542	635	635	E:\2020-summer\SEL107R\20200307_062500.WAV	07-03-2020	06:25:35	07-03-2020	06:25:36	GRNW	1	0	
23	Spectrogram 1	1	1516.733	1516.82094	2563.9	3698.8	76.733	3375	3468.75	1134.9	750	0.0879	0.064	-780	725	780	E:\2020-summer\SEL107R\20200307_062500.WAV	07-03-2020	06:26:17	07-03-2020	06:26:17	STWO	1	0	
24	Spectrogram 1	1	1559.5477	1559.99996	420.3	840.6	119.5477	656.25	656.25	420.3	281.25	0.4523	0.3893	-691	654	691	E:\2020-summer\SEL107R\20200307_062500.WAV	07-03-2020	06:27:00	07-03-2020	06:26:59	SPDO	1	0	
25	Spectrogram 1	1	1607.3806	1607.525072	105.1	483.4	167.3806	281.25	281.25	378.3	93.75	0.1445	0.0853	-688	622	688	E:\2020-summer\SEL107R\20200307_062500.WAV	07-03-2020	06:27:47	07-03-2020	06:27:48	GRCO	1	0	
26	Spectrogram 1	1	1686.2751	1686.576607	2690	5548.2	6.2751	4500	4406.25	2858.2	1500	0.3015	0.2347	-2060	1755	2060	E:\2020-summer\SEL107R\20200307_063000.WAV	07-03-2020	06:30:06	07-03-2020	06:30:07	SHIK	1	0	
27	Spectrogram 1	1	1724.1583	1724.541465	5884.4	8154.1	44.1583	7406.25	7125	2269.7	1781.25	0.3832	0.304	-1690	1066	1690	E:\2020-summer\SEL107R\20200307_063000.WAV	07-03-2020	06:30:44	07-03-2020	06:30:45	VHPA	1	0	
28	Spectrogram 1	1	1834.3028	1834.503805	2648	4833.6	154.3028	3750	3468.75	2185.6	1031.25	0.201	0.1013	-888	935	935	E:\2020-summer\SEL107R\20200307_063000.WAV	07-03-2020	06:32:34	07-03-2020	06:32:35	ASDR	1	0	
29	Spectrogram 1	1	2047.7575	2049.572823	2143.6	2858.1	127.7575	2625	2531.25	714.5	468.75	1.8153	1.6053	-772	392	772	E:\2020-summer\SEL107R\20200307_063500.WAV	07-03-2020	06:37:08	07-03-2020	06:37:10	GRFL	1	0	
30	Spectrogram 1	1	2041.7902	2042.669595	3824.9	7901.9	121.7902	4593.75	5062.5	4077	2437.5	0.8794	0.6773	-2185	2586	2586	E:\2020-summer\SEL107R\20200307_063500.WAV	07-03-2020	06:37:02	07-03-2020	06:37:03	IYTI	1	0	
31	Spectrogram 1	1	2099.5289	2099.717342	3320.5	6851.1	179.5289	5906.25	5343.75	3530.6	2718.75	0.1884	0.16	-396	321	396	E:\2020-summer\SEL107R\20200307_063500.WAV	07-03-2020	06:38:00	07-03-2020	06:38:00	VFNU	1	0	
33	Spectrogram 1	1	2133.2412	2134.353007	3068.3	5296	213.2412	4593.75	4031.25	2227.7	1406.25	1.1118	1.0027	-415	356	415	E:\2020-summer\SEL107R\20200307_063500.WAV	07-03-2020	06:38:33	07-03-2020	06:38:34	CORO	0	1	NIFL?
34	Spectrogram 1	1	2143.8128	2144.001242	1008.8	1639.2	223.8128	1406.25	1406.25	630.4	281.25	0.1884	0.112	-402	402	402	E:\2020-summer\SEL107R\20200307_063500.WAV	07-03-2020	06:38:44	07-03-2020	06:38:44	LBCR	1	0	
35	Spectrogram 1	1	2210.2764	2210.36434	609.5	924.7	50.2764	750	750	315.2	187.5	0.0879	0.064	-538	620	620	E:\2020-summer\SEL107R\20200307_065000.WAV	07-03-2020	06:50:50	07-03-2020	06:50:50	MABA	1	0	
36	Spectrogram 1	1	2636.9409	2637.154467	5043.8	5464.1	236.9409	5343.75	5343.75	420.3	281.25	0.2136	0.1173	-431	403	431	E:\2020-summer\SEL107R\20200307_065500.WAV	07-03-2020	06:58:57	07-03-2020	06:58:57	IBRO	1	0	
37	Spectrogram 1	1	2658.9698	2659.258744	1260.9	2353.8	18.9698	1875	1875	1092.9	750	0.2889	0.224	-742	735	742	E:\2020-summer\SEL107R\20200307_071000.WAV	07-03-2020	07:10:19	07-03-2020	07:10:19	RESP	1	0	
38	Spectrogram 1	1	3064.6608	3066.5515	3656.7	6935.2	184.6608	4218.75	4218.75	3278.5	1968.75	1.8907	1.744	-681	695	695	E:\2020-summer\SEL107R\20200307_071500.WAV	07-03-2020	07:18:05	07-03-2020	07:18:07	ORMI	0	1	
39	Spectrogram 1	1	3210.8543	3211.325405	420.3	756.6	90.8543	562.5	562.5	336.3	281.25	0.4711	0.4107	-4635	5177	5177	E:\2020-summer\SEL107R\20200307_072000.WAV	07-03-2020	07:21:31	07-03-2020	07:21:31	EUHO	1	0	verify
40	Spectrogram 1	1	3468.0276	3468.128102	594.4	1307.7	108.0276	1031.25	1031.25	713.3	375	0.1005	0.0587	-556	542	556	E:\2020-summer\SEL107R\20200307_073000.WAV	07-03-2020	07:31:48	07-03-2020	07:31:48	MGHO	1	0	
41	Spectrogram 1	1	3562.4749	3562.65706	3236.4	5296	202.4749	3375	4031.25	2059.6	1875	0.1822	0.16	-528	444	528	E:\2020-summer\SEL107R\20200307_073000.WAV	07-03-2020	07:33:22	07-03-2020	07:33:23	COTA	1	0	
42	Spectrogram 1	1	3632.4058	3632.594242	2732	5716.3	32.4058	4312.5	4593.75	2984.3	2156.25	0.1884	0.16	-621	659	659	E:\2020-summer\SEL107R\20200307_073500.WAV	07-03-2020	07:35:32	07-03-2020	07:35:33	PHPA	1	0	
44	Spectrogram 1	1	3624.2588	3624.610558	6683	7607.7	24.2588	7031.25	7125	924.7	750	0.3518	0.288	-473	531	531	E:\2020-summer\SEL107R\20200307_073500.WAV	07-03-2020	07:35:24	07-03-2020	07:35:25	SMMI	1	0	
45	Spectrogram 1	1	3978.3982	3979.999955	3824.9	7901.9	138.3982	6000	6000	4077	3000	1.6018	1.3493	-561	603	603	E:\2020-summer\SEL107R\20200307_074500.WAV	07-03-2020	07:47:18	07-03-2020	07:47:19	CBSU	0	1	
46	Spectrogram 1	1	4098.3291	4099.145681	4539.4	6851.1	18.3291	6281.25	5718.75	2311.7	1312.5	0.8166	0.688	-489	394	489	E:\2020-summer\SEL107R\20200307_080000.WAV	07-03-2020	08:00:18	07-03-2020	08:00:19	BWFS	1	0	
47	Spectrogram 1	1	4342.9711	4344.597981	1933.5	2984.2	22.9711	2531.25	2531.25	1050.7	468.75	1.6269	1.408	-453	427	453	E:\2020-summer\SEL107R\20200307_081000.WAV	07-03-2020	08:10:23	07-03-2020	08:10:25	BRFL	1	0	
48	Spectrogram 1	1	4622.8518	4623.278935	2858.1	5758.3	62.8518	3937.5	4500	2900.2	2531.25	0.4271	0.3733	-550	364	550	E:\2020-summer\SEL107R\20200307_081500.WAV	07-03-2020	08:16:03	07-03-2020	08:16:03	MAPA	1	0	
49	Spectrogram 1	1	1022.4749	1022.933442	2143.6	4833.6	62.4749	3000	3000	2690	1500	0.4585	0.3307	-1963	1999	1999	E:\2020-summer\SEL107R\20200307_061500.WAV	07-03-2020	06:16:02	07-03-2020	06:16:03	STBU	1	0	
