Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	142.2173	142.9019719	1238.434	2220.641	142.2173	1312.5	1687.5	982.207	843.75	0.6847	0.608	-419	561	561	E:\2020-summer\OLV208R\20200320_053000.WAV	20-03-2020	05:32:22	20-03-2020	05:32:23	CHCU	1	0	
3	Spectrogram 1	1	484.6859	488.5301131	842.105	1642.105	4.6859	1312.5	1312.5	800	656.25	3.8442	3.3493	-1873	1564	1873	E:\2020-summer\OLV208R\20200320_054500.WAV	20-03-2020	05:45:05	20-03-2020	05:45:09	GRJU	1	0	RESP? MGS?
4	Spectrogram 1	1	575.3643	575.571586	1723.292	3110.333	95.3643	2625	2625	1387.041	750	0.2073	0.1493	-397	511	511	E:\2020-summer\OLV208R\20200320_054500.WAV	20-03-2020	05:46:35	20-03-2020	05:46:36	SHMY	1	0	
5	Spectrogram 1	1	650.9234	650.9987767	252.189	1071.804	170.9234	375	562.5	819.615	656.25	0.0754	0.0533	-281	360	360	E:\2020-summer\OLV208R\20200320_054500.WAV	20-03-2020	05:47:51	20-03-2020	05:47:51	GRHO	1	0	
6	Spectrogram 1	1	771.7274	771.9284046	420.315	819.615	51.7274	468.75	562.5	399.3	281.25	0.201	0.1653	-314	527	527	E:\2020-summer\OLV208R\20200320_055000.WAV	20-03-2020	05:50:52	20-03-2020	05:50:52	BRBO	1	0	
7	Spectrogram 1	1	886.9284	887.0289023	1429.072	2353.765	166.9284	2062.5	1968.75	924.693	843.75	0.1005	0.08	-592	759	759	E:\2020-summer\OLV208R\20200320_055000.WAV	20-03-2020	05:52:47	20-03-2020	05:52:47	YBBU	1	0	
8	Spectrogram 1	1	963.8128	964.2336534	1134.851	1807.356	3.8128	1687.5	1593.75	672.505	562.5	0.4209	0.3733	-311	470	470	E:\2020-summer\OLV208R\20200320_055500.WAV	20-03-2020	05:55:04	20-03-2020	05:55:04	MWTH	0	1	
9	Spectrogram 1	1	1039.6294	1039.836686	1345.009	3362.522	79.6294	3000	2531.25	2017.513	1500	0.2073	0.1867	-533	487	533	E:\2020-summer\OLV208R\20200320_055500.WAV	20-03-2020	05:56:20	20-03-2020	05:56:20	GRTD	1	0	
10	Spectrogram 1	1	1061.0427	1061.727372	5085.814	5632.224	101.0427	5343.75	5343.75	546.41	281.25	0.6847	0.512	-591	690	690	E:\2020-summer\OLV208R\20200320_055500.WAV	20-03-2020	05:56:41	20-03-2020	05:56:42	MWTH	1	0	
11	Spectrogram 1	1	1220.3266	1221.381874	1933.45	3698.774	20.3266	2156.25	2718.75	1765.324	1500	1.0553	0.944	-739	930	930	E:\2020-summer\OLV208R\20200320_060000.WAV	20-03-2020	06:00:20	20-03-2020	06:00:21	OHTH	1	0	
