Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	130.7789	130.9924674	1218.9	1555.2	130.7789	1406.25	1406.25	336.3	187.5	0.2136	0.1707	-1305	1166	1305	E:\2020-summer\IPTO04U\20200503_053500.WAV	03-05-2020	05:37:11	03-05-2020	05:37:11	MWTH	0	1	
2	Spectrogram 1	1	200.7349	201.4384161	1471.1	2395.8	200.7349	2250	2156.25	924.7	750	0.7035	0.6187	-2714	2897	2897	E:\2020-summer\IPTO04U\20200503_053500.WAV	03-05-2020	05:38:21	03-05-2020	05:38:21	YBBU	1	0	
3	Spectrogram 1	1	272.6445	273.1595743	2606	3530.6	32.6445	2812.5	2906.25	924.6	750	0.5151	0.4587	-1039	870	1039	E:\2020-summer\IPTO04U\20200503_054500.WAV	03-05-2020	05:45:33	03-05-2020	05:45:33	SHMY	1	0	
4	Spectrogram 1	1	323.1721	323.3919488	945.7	1345	83.1721	1125	1125	399.3	281.25	0.2198	0.1813	-536	665	665	E:\2020-summer\IPTO04U\20200503_054500.WAV	03-05-2020	05:46:23	03-05-2020	05:46:23	WCBA	1	0	
5	Spectrogram 1	1	356.6331	357.3491789	273.2	504.4	116.6331	375	375	231.2	187.5	0.7161	0.6453	-820	884	884	E:\2020-summer\IPTO04U\20200503_054500.WAV	03-05-2020	05:46:57	03-05-2020	05:46:57	GRCO	1	0	
6	Spectrogram 1	1	566.0176	567.022623	714.5	1176.9	86.0176	1125	937.5	462.4	375	1.005	0.9013	-853	973	973	E:\2020-summer\IPTO04U\20200503_055000.WAV	03-05-2020	05:51:26	03-05-2020	05:51:27	ISBA	1	0	
7	Spectrogram 1	1	725.3518	726.7274253	882.7	1681.3	5.3518	1312.5	1312.5	798.6	375	1.3756	1.2747	-714	819	819	E:\2020-summer\IPTO04U\20200503_055500.WAV	03-05-2020	05:55:05	03-05-2020	05:55:07	GRJU	1	0	
8	Spectrogram 1	1	956.809	958.5049764	630.5	1807.4	236.809	1406.25	1406.25	1176.9	937.5	1.696	1.5307	-544	589	589	E:\2020-summer\IPTO04U\20200503_055500.WAV	03-05-2020	05:58:57	03-05-2020	05:58:59	JUNI	1	0	
9	Spectrogram 1	1	1053.081	1053.376226	1218.9	1975.5	93.081	1968.75	1593.75	756.6	562.5	0.2952	0.2827	-592	548	592	E:\2020-summer\IPTO04U\20200503_060000.WAV	03-05-2020	06:01:33	03-05-2020	06:01:33	RESP	1	0	
10	Spectrogram 1	1	1203.0653	1203.285149	2143.6	2900.2	3.0653	2531.25	2531.25	756.6	562.5	0.2198	0.1813	-389	405	405	E:\2020-summer\IPTO04U\20200503_060500.WAV	03-05-2020	06:05:03	03-05-2020	06:05:03	PTBA	1	0	
11	Spectrogram 1	1	1358.907	1359.070316	2059.5	3614.7	158.907	3468.75	3281.25	1555.2	1125	0.1633	0.1227	-378	350	378	E:\2020-summer\IPTO04U\20200503_060500.WAV	03-05-2020	06:07:39	03-05-2020	06:07:39	AFBL	1	0	
12	Spectrogram 1	1	1360.5905	1361.89703	2227.7	3572.7	160.5905	3468.75	3375	1345	1031.25	1.3065	1.168	-455	401	455	E:\2020-summer\IPTO04U\20200503_060500.WAV	03-05-2020	06:07:41	03-05-2020	06:07:42	CHBE	1	0	
13	Spectrogram 1	1	1450.2387	1450.458549	1933.5	2563.9	10.2387	2437.5	2250	630.4	562.5	0.2198	0.1813	-363	356	363	E:\2020-summer\IPTO04U\20200503_061500.WAV	03-05-2020	06:15:10	03-05-2020	06:15:10	GRTD	1	0	
14	Spectrogram 1	1	1516.451	1516.708537	1260.9	3110.3	76.451	2906.25	2437.5	1849.4	1500	0.2575	0.2293	-338	321	338	E:\2020-summer\IPTO04U\20200503_061500.WAV	03-05-2020	06:16:16	03-05-2020	06:16:17	RWBU	1	0	
15	Spectrogram 1	1	1529.6859	1529.99997	2059.5	3446.6	89.6859	3375	3187.5	1387.1	1031.25	0.3141	0.272	-416	377	416	E:\2020-summer\IPTO04U\20200503_061500.WAV	03-05-2020	06:16:30	03-05-2020	06:16:29	STBU	1	0	
16	Spectrogram 1	1	1683.4171	1683.611823	84.1	399.3	3.4171	187.5	187.5	315.2	281.25	0.1947	0.1547	-360	360	360	E:\2020-summer\IPTO04U\20200503_062000.WAV	03-05-2020	06:20:03	03-05-2020	06:20:04	MIPI	1	0	
17	Spectrogram 1	1	1744.5226	1744.616821	5127.8	7397.5	64.5226	6093.75	6000	2269.7	656.25	0.0942	0.0747	-437	447	447	E:\2020-summer\IPTO04U\20200503_062000.WAV	03-05-2020	06:21:05	03-05-2020	06:21:05	NIFP	1	0	
18	Spectrogram 1	1	1933.5113	1934.434665	2017.5	3362.5	13.5113	2437.5	2718.75	1345	1125	0.9234	0.7787	-460	471	471	E:\2020-summer\IPTO04U\20200503_064000.WAV	03-05-2020	06:40:14	03-05-2020	06:40:14	BCFU	1	0	
19	Spectrogram 1	1	2176.9158	2177.085398	1134.9	1807.4	16.9158	1593.75	1593.75	672.5	562.5	0.1696	0.1387	-334	367	367	E:\2020-summer\IPTO04U\20200503_064500.WAV	03-05-2020	06:45:17	03-05-2020	06:45:17	LBCR	1	0	
20	Spectrogram 1	1	2172.1922	2172.518832	630.5	1008.8	12.1922	843.75	843.75	378.3	281.25	0.3266	0.2773	-524	496	524	E:\2020-summer\IPTO04U\20200503_064500.WAV	03-05-2020	06:45:12	03-05-2020	06:45:13	INPE	1	0	
21	Spectrogram 1	1	2600.0503	2601.375674	882.7	2521.9	200.0503	937.5	1593.75	1639.2	1312.5	1.3254	1.248	-418	435	435	E:\2020-summer\IPTO04U\20200503_062500.WAV	03-05-2020	06:28:20	03-05-2020	06:28:21	BRDR	1	0	verify
22	Spectrogram 1	1	2787.9774	2789.396995	5758.3	7607.7	147.9774	6656.25	6468.75	1849.4	1500	1.4196	1.28	-683	691	691	E:\2020-summer\IPTO04U\20200503_071000.WAV	03-05-2020	07:12:28	03-05-2020	07:12:29	PUSU	1	0	
23	Spectrogram 1	1	2967.5188	2967.901965	1891.4	2606	87.5188	1968.75	2062.5	714.6	468.75	0.3832	0.256	-839	876	876	E:\2020-summer\IPTO04U\20200503_074000.WAV	03-05-2020	07:41:28	03-05-2020	07:41:28	CSEA	1	0	
24	Spectrogram 1	1	3229.0955	3229.422132	5632.2	7733.8	109.0955	7218.75	6843.75	2101.6	1593.75	0.3266	0.2987	-1042	1364	1364	E:\2020-summer\IPTO04U\20200503_074500.WAV	03-05-2020	07:46:49	03-05-2020	07:46:49	VHPA	1	0	
25	Spectrogram 1	1	3579.2588	3579.836688	4707.5	6598.9	219.2588	5531.25	5718.75	1891.4	1687.5	0.5779	0.5173	-850	818	850	E:\2020-summer\IPTO04U\20200503_075500.WAV	03-05-2020	07:58:39	03-05-2020	07:58:40	IYTI	1	0	
26	Spectrogram 1	1	3629.5477	3629.836644	3236.4	4203.2	29.5477	3937.5	3843.75	966.8	656.25	0.2889	0.2453	-1666	1055	1666	E:\2020-summer\IPTO04U\20200503_080500.WAV	03-05-2020	08:05:30	03-05-2020	08:05:30	IWEY	1	0	
27	Spectrogram 1	1	3840.1696	3840.772614	2521.9	3278.5	0.1696	3000	3000	756.6	562.5	0.603	0.4053	-947	815	947	E:\2020-summer\IPTO04U\20200503_082000.WAV	03-05-2020	08:20:00	03-05-2020	08:20:01	COFL	1	0	verify
28	Spectrogram 1	1	3916.6331	3917.575309	4077.1	4959.7	76.6331	4500	4500	882.6	281.25	0.9422	0.6987	-2962	3231	3231	E:\2020-summer\IPTO04U\20200503_082000.WAV	03-05-2020	08:21:17	03-05-2020	08:21:18	GRFL	1	0	
29	Spectrogram 1	1	3957.7701	3958.781404	4665.5	7649.7	117.7701	4968.75	5343.75	2984.2	2250	1.0113	0.9173	-669	589	669	E:\2020-summer\IPTO04U\20200503_082000.WAV	03-05-2020	08:21:58	03-05-2020	08:21:59	CBSU	0	1	
31	Spectrogram 1	1	4258.0841	4258.454702	1471.1	2648	178.0841	2437.5	2343.75	1176.9	750	0.3706	0.288	-1821	1632	1821	E:\2020-summer\IPTO04U\20200503_083500.WAV	03-05-2020	08:37:58	03-05-2020	08:37:58	MGHO	1	0	
32	Spectrogram 1	1	4506.2186	4507.638195	2227.7	3572.7	186.2186	3562.5	3000	1345	1312.5	1.4196	1.3067	-740	787	787	E:\2020-summer\IPTO04U\20200503_084000.WAV	03-05-2020	08:43:06	03-05-2020	08:43:08	HSWO	1	0	
33	Spectrogram 1	1	4736.3819	4736.450995	475.5	861.9	176.3819	750	750	386.4	281.25	0.0691	0.048	-315	353	353	E:\2020-summer\IPTO04U\20200503_092500.WAV	03-05-2020	09:27:56	03-05-2020	09:27:56	MABA	1	0	
