Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.3706	0.772609213	1429.1	1891.4	0.3706	1687.5	1687.5	462.3	375	0.402	0.3573	-286	291	291	E:\2020-summer\HP36P4B\20200311_054500.WAV	11-03-2020	05:45:00	11-03-2020	05:45:01	MWTH	0	1	
3	Spectrogram 1	1	242.2048	243.8693694	2059.5	3278.5	2.2048	2718.75	2625	1219	937.5	1.6646	1.408	-282	273	282	E:\2020-summer\HP36P4B\20200311_055500.WAV	11-03-2020	05:55:02	11-03-2020	05:55:04	BCFU	0	1	
4	Spectrogram 1	1	605.9422	606.5075255	5211.9	5632.2	125.9422	5343.75	5437.5	420.3	375	0.5653	0.4907	-882	883	883	E:\2020-summer\HP36P4B\20200311_060000.WAV	11-03-2020	06:02:06	11-03-2020	06:02:07	MWTH	1	0	
5	Spectrogram 1	1	615.8982	618.4421645	2858.1	4707.5	135.8982	3187.5	3468.75	1849.4	1593.75	2.544	2.1707	-834	989	989	E:\2020-summer\HP36P4B\20200311_060000.WAV	11-03-2020	06:02:16	11-03-2020	06:02:18	IWEY	0	1	
6	Spectrogram 1	1	668.7437	669.5539998	3488.6	4791.6	188.7437	3843.75	4125	1303	1125	0.8103	0.6933	-265	337	337	E:\2020-summer\HP36P4B\20200311_060000.WAV	11-03-2020	06:03:09	11-03-2020	06:03:10	GHCF	1	0	
7	Spectrogram 1	1	692.745	693.1972604	5169.9	6935.2	212.745	5343.75	5437.5	1765.3	1500	0.4523	0.32	-371	403	403	E:\2020-summer\HP36P4B\20200311_060000.WAV	11-03-2020	06:03:33	11-03-2020	06:03:33	WBBF	1	0	
8	Spectrogram 1	1	693.1344	693.6683185	2017.5	3068.3	213.1344	2625	2625	1050.8	843.75	0.5339	0.448	-302	286	302	E:\2020-summer\HP36P4B\20200311_060000.WAV	11-03-2020	06:03:33	11-03-2020	06:03:34	YBBU	1	0	
9	Spectrogram 1	1	881.7525	882.2738557	8322.2	9793.3	161.7525	8906.25	9000	1471.1	1312.5	0.5214	0.4747	-356	357	357	E:\2020-summer\HP36P4B\20200311_060500.WAV	11-03-2020	06:07:42	11-03-2020	06:07:42	BBFL	1	0	
10	Spectrogram 1	1	1041.8279	1042.066593	840.6	1429.1	81.8279	1125	1125	588.5	375	0.2387	0.1813	-334	353	353	E:\2020-summer\HP36P4B\20200311_061000.WAV	11-03-2020	06:11:22	11-03-2020	06:11:22	WCBA	1	0	
11	Spectrogram 1	1	1120.3298	1121.664596	4539.4	7754.8	160.3298	4781.25	5625	3215.4	2906.25	1.3348	1.2	-751	712	751	E:\2020-summer\HP36P4B\20200311_061000.WAV	11-03-2020	06:12:40	11-03-2020	06:12:42	CBSU	0	1	
