Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	4.1143	4.811534728	1471.1	1933.5	4.1143	1687.5	1687.5	462.4	375	0.6972	0.5813	-357	278	357	E:\2020-summer\HP37P4B\20200312_053500.WAV	12-03-2020	05:35:04	12-03-2020	05:35:05	MWTH	0	1	
2	Spectrogram 1	1	326.9284	328.6118136	882.7	6725	86.9284	3937.5	3937.5	5842.3	4875	1.6834	1.3067	-1078	1028	1078	E:\2020-summer\HP37P4B\20200312_060000.WAV	12-03-2020	06:01:27	12-03-2020	06:01:29	SHMY	1	0	
3	Spectrogram 1	1	339.6545	339.9999767	1134.9	1891.4	99.6545	1593.75	1500	756.5	562.5	0.3455	0.2773	-377	344	377	E:\2020-summer\HP37P4B\20200312_060000.WAV	12-03-2020	06:01:40	12-03-2020	06:01:39	WBBF	1	0	
4	Spectrogram 1	1	330	333.7751178	1050.8	2732	90	1125	1781.25	1681.2	1406.25	3.7751	3.36	-4021	2802	4021	E:\2020-summer\HP37P4B\20200312_060000.WAV	12-03-2020	06:01:30	12-03-2020	06:01:34	GRTD	0	1	
6	Spectrogram 1	1	483.2349	484.2524858	2017.5	3488.6	3.2349	3093.75	3000	1471.1	1031.25	1.0176	0.8747	-1423	1571	1571	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:05:03	12-03-2020	06:05:04	BCFU	1	0	
7	Spectrogram 1	1	487.2927	489.1017415	2984.2	4707.5	7.2927	3937.5	3750	1723.3	1406.25	1.809	1.584	-1901	1933	1933	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:05:07	12-03-2020	06:05:09	IWEY	0	1	
8	Spectrogram 1	1	500.6721	500.8102907	4917.7	6851.1	20.6721	5906.25	5906.25	1933.4	1406.25	0.1382	0.1067	-400	353	400	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:05:21	12-03-2020	06:05:21	ABFL	1	0	verify
9	Spectrogram 1	1	552.7136	552.8266651	2143.6	3278.5	72.7136	2156.25	2156.25	1134.9	937.5	0.1131	0.1067	-408	423	423	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:06:13	12-03-2020	06:06:13	YBBU	1	0	
10	Spectrogram 1	1	582.1105	582.971051	3572.7	4833.6	102.1105	4031.25	4031.25	1260.9	843.75	0.8606	0.7253	-689	461	689	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:06:42	12-03-2020	06:06:43	GHCF	1	0	
11	Spectrogram 1	1	600.9359	601.1808744	2942.2	3320.5	120.9359	3093.75	3093.75	378.3	281.25	0.245	0.2027	-444	389	444	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:07:01	12-03-2020	06:07:01	GRTD	1	0	
12	Spectrogram 1	1	686.5326	686.8089813	1092.8	2690	206.5326	1781.25	1875	1597.2	1312.5	0.2764	0.2293	-466	494	494	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:08:27	12-03-2020	06:08:27	AFBL	1	0	
13	Spectrogram 1	1	694.0703	694.2398976	5001.8	7691.8	214.0703	6000	6281.25	2690	2343.75	0.1696	0.1333	-527	495	527	E:\2020-summer\HP37P4B\20200312_060500.WAV	12-03-2020	06:08:34	12-03-2020	06:08:34	NIFP	1	0	
14	Spectrogram 1	1	891.8844	894.0640437	4707.5	7481.6	171.8844	4781.25	6093.75	2774.1	1968.75	2.1796	1.8027	-2053	2155	2155	E:\2020-summer\HP37P4B\20200312_061000.WAV	12-03-2020	06:12:52	12-03-2020	06:12:54	VFNU	1	0	
15	Spectrogram 1	1	960	961.2499974	3866.9	7986	0	3937.5	4031.25	4119.1	3281.25	1.25	1.088	-1835	1745	1835	E:\2020-summer\HP37P4B\20200312_061500.WAV	12-03-2020	06:15:00	12-03-2020	06:15:01	CBSU	0	1	
16	Spectrogram 1	1	1204.5603	1204.773867	743	1069.9	4.5603	937.5	937.5	326.9	281.25	0.2136	0.192	-587	640	640	E:\2020-summer\HP37P4B\20200312_062000.WAV	12-03-2020	06:20:05	12-03-2020	06:20:05	ISBA	1	0	
17	Spectrogram 1	1	1625.5528	1627.148274	105.1	399.3	185.5528	281.25	281.25	294.2	187.5	1.5955	1.4827	-639	583	639	E:\2020-summer\HP37P4B\20200312_063000.WAV	12-03-2020	06:33:06	12-03-2020	06:33:07	MIPI	1	0	
18	Spectrogram 1	1	1684.152	1686.199734	4497.4	6809.1	4.152	5531.25	5625	2311.7	1593.75	2.0477	1.76	-980	846	980	E:\2020-summer\HP37P4B\20200312_063500.WAV	12-03-2020	06:35:04	12-03-2020	06:35:06	BWFS	1	0	
19	Spectrogram 1	1	1255.245	1256.526404	966.7	1471.1	55.245	1312.5	1218.75	504.4	375	1.2814	1.152	-1611	1434	1611	E:\2020-summer\HP37P4B\20200312_062000.WAV	12-03-2020	06:20:55	12-03-2020	06:20:57	GRJU	1	0	
