Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	585840.1382	585840.5716	1345	2059.5	0.1382	1687.5	1593.75	714.536	281.25	0.4334	0.3573	-1967	2283	2283	E:\2020-summer\OLCAP2B\20200503_053000.WAV	03-05-2020	05:30:00	03-05-2020	05:30:01	WBBF	1	0	
2	Spectrogram 1	1	585847.5377	585848.6244	1513.1	5001.8	7.5377	2531.25	2625	3488.616	2437.5	1.0867	0.8373	-8956	9234	9234	E:\2020-summer\OLCAP2B\20200503_053000.WAV	03-05-2020	05:30:08	03-05-2020	05:30:09	BNMO	1	0	
4	Spectrogram 1	1	585957.5314	585960	1303	1891.4	117.5314	1687.5	1593.75	588.441	281.25	2.4686	1.4613	-2195	2018	2195	E:\2020-summer\OLCAP2B\20200503_053000.WAV	03-05-2020	05:31:58	03-05-2020	05:31:59	MWTH	0	1	
5	Spectrogram 1	1	586206.0741	586206.1432	462.3	882.7	126.0741	656.25	656.25	420.315	375	0.0691	0.0533	-2351	1953	2351	E:\2020-summer\OLCAP2B\20200503_053500.WAV	03-05-2020	05:37:06	03-05-2020	05:37:06	GRHO	1	0	
6	Spectrogram 1	1	586245.402	586246.0804	1429.1	3068.3	165.402	1687.5	1687.5	1639.229	1312.5	0.6784	0.576	-2373	2283	2373	E:\2020-summer\OLCAP2B\20200503_053500.WAV	03-05-2020	05:37:45	03-05-2020	05:37:46	AFBL	1	0	
7	Spectrogram 1	1	586588.2911	586588.5173	1218.9	2395.8	28.2911	1781.25	1875	1176.883	656.25	0.2261	0.1813	-992	1028	1028	E:\2020-summer\OLCAP2B\20200503_054500.WAV	03-05-2020	05:45:28	03-05-2020	05:45:29	YBBU	1	0	
8	Spectrogram 1	1	586602.4871	586604.5223	840.6	1471.1	42.4871	1218.75	1218.75	630.473	375	2.0352	1.7227	-1318	1453	1453	E:\2020-summer\OLCAP2B\20200503_054500.WAV	03-05-2020	05:45:42	03-05-2020	05:45:45	WCBA	1	0	
9	Spectrogram 1	1	586617.4557	586618.222	2269.7	3194.4	57.4557	2906.25	2812.5	924.694	750	0.7663	0.6507	-1475	1309	1475	E:\2020-summer\OLCAP2B\20200503_054500.WAV	03-05-2020	05:45:57	03-05-2020	05:45:58	PTBA	1	0	
10	Spectrogram 1	1	586780.8979	586781.4067	714.5	1176.9	220.8979	937.5	937.5	462.347	375	0.5088	0.448	-3357	3279	3357	E:\2020-summer\OLCAP2B\20200503_054500.WAV	03-05-2020	05:48:41	03-05-2020	05:48:41	ISBA	1	0	
11	Spectrogram 1	1	586788.6869	586789.3401	3824.9	5127.8	228.6869	4312.5	4687.5	1302.977	1125	0.6533	0.576	-2118	1992	2118	E:\2020-summer\OLCAP2B\20200503_054500.WAV	03-05-2020	05:48:49	03-05-2020	05:48:49	GHCF	1	0	
12	Spectrogram 1	1	586992.3678	586992.7195	2858.1	3866.9	192.3678	3562.5	3468.75	1008.757	750	0.3518	0.2827	-1359	1399	1399	E:\2020-summer\OLCAP2B\20200503_055000.WAV	03-05-2020	05:53:12	03-05-2020	05:53:13	IWEY	1	0	
13	Spectrogram 1	1	587128.0838	587128.7308	1555.2	3488.6	88.0838	3000	2906.25	1933.45	1687.5	0.647	0.592	-2940	2730	2940	E:\2020-summer\OLCAP2B\20200503_055500.WAV	03-05-2020	05:56:28	03-05-2020	05:56:29	BCFU	1	0	
14	Spectrogram 1	1	587269.2773	587269.9997	84.1	462.3	229.2773	281.25	281.25	378.284	93.75	0.7224	0.544	-2860	2928	2928	E:\2020-summer\OLCAP2B\20200503_055500.WAV	03-05-2020	05:58:49	03-05-2020	05:58:50	MIPI	1	0	
15	Spectrogram 1	1	587420.1379	587420.4205	1176.9	2353.8	140.1379	1875	1968.75	1176.883	843.75	0.2827	0.2187	-6291	6419	6419	E:\2020-summer\OLCAP2B\20200503_060000.WAV	03-05-2020	06:02:20	03-05-2020	06:02:20	LBCR	1	0	
16	Spectrogram 1	1	587473.5675	587476.4821	4875.7	7061.3	193.5675	5062.5	5156.25	2185.639	1781.25	2.9146	2.6453	-1857	1704	1857	E:\2020-summer\OLCAP2B\20200503_060000.WAV	03-05-2020	06:03:14	03-05-2020	06:03:16	VFNU	1	0	
17	Spectrogram 1	1	587484.0009	587487.7446	1345	2732	204.0009	1406.25	1875	1387.04	1312.5	3.7437	3.4133	-1753	2041	2041	E:\2020-summer\OLCAP2B\20200503_060000.WAV	03-05-2020	06:03:24	03-05-2020	06:03:28	GFGP	1	0	
18	Spectrogram 1	1	587493.0399	587493.1781	5169.9	8322.2	213.0399	5250	5437.5	3152.364	2437.5	0.1382	0.112	-830	935	935	E:\2020-summer\OLCAP2B\20200503_060000.WAV	03-05-2020	06:03:33	03-05-2020	06:03:33	CBSU	1	0	
19	Spectrogram 1	1	587548.0399	587548.5173	6598.9	7944	28.0399	7500	7312.5	1345.009	937.5	0.4774	0.3787	-1130	1189	1189	E:\2020-summer\OLCAP2B\20200503_060500.WAV	03-05-2020	06:05:28	03-05-2020	06:05:29	VHPA	1	0	
20	Spectrogram 1	1	587603.8816	587604.6982	1092.8	2269.7	83.8816	1781.25	1781.25	1176.883	468.75	0.8166	0.608	-1492	1673	1673	E:\2020-summer\OLCAP2B\20200503_060500.WAV	03-05-2020	06:06:24	03-05-2020	06:06:25	WBTR	1	0	
21	Spectrogram 1	1	587630.1756	587630.3263	798.6	1933.5	110.1756	1406.25	1500	1134.851	562.5	0.1508	0.0907	-584	649	649	E:\2020-summer\OLCAP2B\20200503_060500.WAV	03-05-2020	06:06:50	03-05-2020	06:06:50	MGHO	1	0	
22	Spectrogram 1	1	587636.8024	587637.0914	798.6	2059.5	116.8024	1687.5	1687.5	1260.946	656.25	0.2889	0.2027	-1129	1199	1199	E:\2020-summer\OLCAP2B\20200503_060500.WAV	03-05-2020	06:06:57	03-05-2020	06:06:57	RESP	1	0	
