Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	23.0465	24.94348097	1238.4	1665.5	23.0465	1500	1500	427.1	281.25	1.897	1.5627	-1306	1527	1527	E:\2020-summer\SEL207R\20200307_053000.WAV	07-03-2020	05:30:23	07-03-2020	05:30:25	MWTH	0	1	
2	Spectrogram 1	1	175.1696	175.2575395	241.6	1298.5	175.1696	750	750	1056.9	656.25	0.0879	0.064	-953	1122	1122	E:\2020-summer\SEL207R\20200307_053000.WAV	07-03-2020	05:32:55	07-03-2020	05:32:55	ISOW	1	0	
3	Spectrogram 1	1	379.8618	379.9999907	1008.8	1555.2	139.8618	1312.5	1312.5	546.4	468.75	0.1382	0.112	-911	1190	1190	E:\2020-summer\SEL207R\20200307_055000.WAV	07-03-2020	05:52:20	07-03-2020	05:52:20	LBCR	1	0	
4	Spectrogram 1	1	524.7173	527.5502087	2143.6	3530.6	44.7173	2906.25	2625	1387	1218.75	2.8329	2.5227	-1430	2000	2000	E:\2020-summer\SEL207R\20200307_060000.WAV	07-03-2020	06:00:45	07-03-2020	06:00:48	UK	1	0	
5	Spectrogram 1	1	527.7575	529.001216	420.3	1891.4	47.7575	1125	1218.75	1471.1	562.5	1.2437	0.9813	-9912	8407	9912	E:\2020-summer\SEL207R\20200307_060000.WAV	07-03-2020	06:00:48	07-03-2020	06:00:49	GRJU	1	0	
6	Spectrogram 1	1	816.4133	818.2160601	2101.6	3951	96.4133	2718.75	2718.75	1849.4	1406.25	1.8028	1.5893	-987	884	987	E:\2020-summer\SEL207R\20200307_060500.WAV	07-03-2020	06:06:36	07-03-2020	06:06:38	RWBU	1	0	
7	Spectrogram 1	1	1060.1319	1060.332905	8700.5	9204.9	100.1319	9000	9000	504.4	187.5	0.201	0.1493	-1289	1541	1541	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:11:40	07-03-2020	06:11:40	SPPI	1	0	
8	Spectrogram 1	1	1060	1060.923365	882.7	1387	100	1218.75	1218.75	504.3	375	0.9234	0.8693	-1289	1541	1541	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:11:40	07-03-2020	06:11:41	WCBA	1	0	
9	Spectrogram 1	1	1083.3543	1085.628165	3026.3	4329.2	123.3543	4312.5	3937.5	1302.9	1031.25	2.2739	2.0107	-1400	1671	1671	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:12:03	07-03-2020	06:12:06	IWEY	0	1	
10	Spectrogram 1	1	1091.407	1091.959763	1975.5	2984.2	131.407	2625	2437.5	1008.7	750	0.5528	0.48	-690	802	802	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:12:11	07-03-2020	06:12:12	OHTH	1	0	
11	Spectrogram 1	1	1097.4623	1097.864309	1176.9	1975.5	137.4623	1500	1500	798.6	468.75	0.402	0.288	-1475	1483	1483	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:12:17	07-03-2020	06:12:18	COIO	1	0	
12	Spectrogram 1	1	1190.4774	1190.741219	1513.1	2732	230.4774	2343.75	2156.25	1218.9	843.75	0.2638	0.2027	-865	889	889	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:13:50	07-03-2020	06:13:51	RESP	1	0	
13	Spectrogram 1	1	1198.0653	1198.234898	1218.9	2690	238.0653	2343.75	2250	1471.1	468.75	0.1696	0.1067	-1007	930	1007	E:\2020-summer\SEL207R\20200307_061000.WAV	07-03-2020	06:13:58	07-03-2020	06:13:58	YBBU	1	0	
14	Spectrogram 1	1	1208.5176	1208.674635	5506.1	7817.9	8.5176	6656.25	6562.5	2311.8	1968.75	0.157	0.128	-1272	1325	1325	E:\2020-summer\SEL207R\20200307_061500.WAV	07-03-2020	06:15:09	07-03-2020	06:15:09	NIFP	1	0	
16	Spectrogram 1	1	1316.1181	1317.644479	2395.8	5506.1	116.1181	2906.25	3375	3110.3	1875	1.5264	1.3547	-2744	3348	3348	E:\2020-summer\SEL207R\20200307_061500.WAV	07-03-2020	06:16:56	07-03-2020	06:16:58	SHMY	1	0	
17	Spectrogram 1	1	1380.7726	1381.074107	756.6	1218.9	180.7726	937.5	1031.25	462.3	375	0.3015	0.272	-1005	988	1005	E:\2020-summer\SEL207R\20200307_061500.WAV	07-03-2020	06:18:01	07-03-2020	06:18:01	ISBA	1	0	
18	Spectrogram 1	1	1400.5528	1401.940988	4245.2	8196.1	200.5528	4593.75	4687.5	3950.9	2625	1.3882	1.1787	-3510	3155	3510	E:\2020-summer\SEL207R\20200307_061500.WAV	07-03-2020	06:18:21	07-03-2020	06:18:22	VFNU	1	0	
19	Spectrogram 1	1	1398.7249	1399.453542	2269.7	3236.4	198.7249	2906.25	2718.75	966.7	562.5	0.7286	0.576	-1341	1496	1496	E:\2020-summer\SEL207R\20200307_061500.WAV	07-03-2020	06:18:19	07-03-2020	06:18:19	PTBA	1	0	
20	Spectrogram 1	1	1449.2274	1449.302777	294.2	1134.9	9.2274	843.75	843.75	840.7	281.25	0.0754	0.0373	-569	747	747	E:\2020-summer\SEL207R\20200307_062000.WAV	07-03-2020	06:20:09	07-03-2020	06:20:09	MGHO	1	0	
21	Spectrogram 1	1	1563.2538	1563.982442	420.3	840.6	123.2538	656.25	656.25	420.3	281.25	0.7286	0.64	-1524	1858	1858	E:\2020-summer\SEL207R\20200307_062000.WAV	07-03-2020	06:22:03	07-03-2020	06:22:04	SPDO	1	0	
22	Spectrogram 1	1	1614.1394	1614.384374	3866.9	7733.8	174.1394	4593.75	4687.5	3866.9	3000	0.245	0.208	-1016	1192	1192	E:\2020-summer\SEL207R\20200307_062000.WAV	07-03-2020	06:22:54	07-03-2020	06:22:54	GRNW	1	0	
23	Spectrogram 1	1	1733.8505	1735.358035	4623.5	7986	53.8505	4687.5	5437.5	3362.5	2531.25	1.5075	1.296	-1173	1219	1219	E:\2020-summer\SEL207R\20200307_062500.WAV	07-03-2020	06:25:54	07-03-2020	06:25:55	CBSU	0	1	
24	Spectrogram 1	1	1783.1344	1783.574098	5548.2	7944	103.1344	7218.75	7031.25	2395.8	1687.5	0.4397	0.3413	-944	992	992	E:\2020-summer\SEL207R\20200307_062500.WAV	07-03-2020	06:26:43	07-03-2020	06:26:44	VHPA	1	0	
