Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	7.0854	7.17962091	298.9	1622.8	7.0854	937.5	937.5	1323.9	1031.25	0.0942	0.0747	-667	755	755	E:\2020-summer\SEL207R\20200310_053000.WAV	10-03-2020	05:30:07	10-03-2020	05:30:07	ISOW	1	0	
2	Spectrogram 1	1	65.7726	66.92837649	1708.2	2007.1	65.7726	1875	1875	298.9	187.5	1.1558	0.9813	-916	954	954	E:\2020-summer\SEL207R\20200310_053000.WAV	10-03-2020	05:31:06	10-03-2020	05:31:07	MWTH	0	1	
3	Spectrogram 1	1	166.0615	166.8027045	1216.8	1846.2	166.0615	1593.75	1687.5	629.4	375	0.7412	0.592	-987	997	997	E:\2020-summer\SEL207R\20200310_053000.WAV	10-03-2020	05:32:46	10-03-2020	05:32:47	INPE	1	0	
4	Spectrogram 1	1	466.2877	466.5892069	2900.2	3530.6	226.2877	3093.75	3187.5	630.4	562.5	0.3015	0.2667	-963	1136	1136	E:\2020-summer\SEL207R\20200310_053500.WAV	10-03-2020	05:38:46	10-03-2020	05:38:47	IWEY	1	0	
5	Spectrogram 1	1	695.9673	697.2612672	1723.3	3951	215.9673	3093.75	2906.25	2227.7	1875	1.294	1.104	-797	1077	1077	E:\2020-summer\SEL207R\20200310_055000.WAV	10-03-2020	05:53:36	10-03-2020	05:53:37	OHTH	1	0	
6	Spectrogram 1	1	794.6985	795.1633232	8070.1	9625.2	74.6985	8718.75	8812.5	1555.1	1218.75	0.4648	0.416	-920	1023	1023	E:\2020-summer\SEL207R\20200310_055500.WAV	10-03-2020	05:56:15	10-03-2020	05:56:15	BBFL	1	0	
7	Spectrogram 1	1	820.647	821.300265	2353.8	3824.9	100.647	2718.75	2906.25	1471.1	1125	0.6533	0.56	-1092	892	1092	E:\2020-summer\SEL207R\20200310_055500.WAV	10-03-2020	05:56:41	10-03-2020	05:56:41	RWBU	1	0	
8	Spectrogram 1	1	1052.7512	1052.857984	2017.5	3404.6	92.7512	2062.5	2156.25	1387.1	937.5	0.1068	0.0853	-1372	1390	1390	E:\2020-summer\SEL207R\20200310_060000.WAV	10-03-2020	06:01:33	10-03-2020	06:01:33	YBBU	1	0	
9	Spectrogram 1	1	1154.309	1156.180855	924.7	1387	194.309	1218.75	1218.75	462.3	375	1.8719	1.6747	-762	772	772	E:\2020-summer\SEL207R\20200310_060000.WAV	10-03-2020	06:03:14	10-03-2020	06:03:16	WCBA	1	0	
10	Spectrogram 1	1	1169.309	1169.610507	1849.4	3866.9	209.309	2437.5	2906.25	2017.5	1687.5	0.3015	0.2507	-599	746	746	E:\2020-summer\SEL207R\20200310_060000.WAV	10-03-2020	06:03:29	10-03-2020	06:03:30	ASDR	1	0	
11	Spectrogram 1	1	1283.0276	1283.2977	1807.4	2606	83.0276	2343.75	2343.75	798.6	468.75	0.2701	0.192	-761	721	761	E:\2020-summer\SEL207R\20200310_060500.WAV	10-03-2020	06:06:23	10-03-2020	06:06:23	CSEA	1	0	
12	Spectrogram 1	1	1277.5628	1279.623097	3110.3	4287.2	77.5628	3281.25	3656.25	1176.9	1031.25	2.0603	1.8507	-1407	1132	1407	E:\2020-summer\SEL207R\20200310_060500.WAV	10-03-2020	06:06:18	10-03-2020	06:06:20	IWEY	0	1	
13	Spectrogram 1	1	1334.7613	1335.722353	1765.3	2984.2	134.7613	2625	2437.5	1218.9	750	0.9611	0.8533	-1336	1530	1530	E:\2020-summer\SEL207R\20200310_060500.WAV	10-03-2020	06:07:15	10-03-2020	06:07:16	INPI	1	0	
14	Spectrogram 1	1	1347.1859	1348.67459	630.5	1681.3	147.1859	1218.75	1218.75	1050.8	375	1.4887	1.2107	-9145	8605	9145	E:\2020-summer\SEL207R\20200310_060500.WAV	10-03-2020	06:07:27	10-03-2020	06:07:29	GRJU	1	0	
15	Spectrogram 1	1	1423.8128	1425.634404	1891.4	6556.9	223.8128	4875	4875	4665.5	3468.75	1.8216	1.2853	-3661	3940	3940	E:\2020-summer\SEL207R\20200310_060500.WAV	10-03-2020	06:08:44	10-03-2020	06:08:46	SHMY	1	0	
