Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	1037432.845	1037433.229	982.2	1494.7	152.8455	1406.25	1312.5	512.456	281.25	0.3832	0.32	-9626	8728	9626	E:\2020-summer\IPTO04U\20200510_053000.WAV	10-05-2020	05:32:33	10-05-2020	05:32:33	INPE	1	0	
2	Spectrogram 1	1	1037482.758	1037483.197	1024.9	1622.8	202.7575	1218.75	1406.25	597.865	562.5	0.4397	0.3893	-3026	3145	3145	E:\2020-summer\IPTO04U\20200510_053000.WAV	10-05-2020	05:33:23	10-05-2020	05:33:23	MWTH	0	1	
3	Spectrogram 1	1	1037481.03	1037481.162	463.2	1473.7	201.0301	1218.75	1031.25	1010.526	937.5	0.1319	0.1067	-2875	3057	3057	E:\2020-summer\IPTO04U\20200510_053000.WAV	10-05-2020	05:33:21	10-05-2020	05:33:21	JENI	1	0	
4	Spectrogram 1	1	1037567.399	1037567.688	2816.1	4077.1	47.3995	3281.25	3187.5	1260.946	656.25	0.2889	0.224	-3138	3373	3373	E:\2020-summer\IPTO04U\20200510_053500.WAV	10-05-2020	05:35:47	10-05-2020	05:35:48	SHMY	1	0	
5	Spectrogram 1	1	1037730.477	1037730.616	1387	2942.2	210.4774	2250	2343.75	1555.166	1125	0.1382	0.112	-2094	2073	2094	E:\2020-summer\IPTO04U\20200510_053500.WAV	10-05-2020	05:38:30	10-05-2020	05:38:31	YBBU	1	0	
6	Spectrogram 1	1	1037837.123	1037837.707	2101.6	3236.4	77.1231	2906.25	2718.75	1134.851	937.5	0.5842	0.5067	-2747	2965	2965	E:\2020-summer\IPTO04U\20200510_054000.WAV	10-05-2020	05:41:17	10-05-2020	05:41:18	PTBA	1	0	
7	Spectrogram 1	1	1037955.264	1037955.528	3236.4	4203.2	195.2638	3656.25	3656.25	966.725	656.25	0.2638	0.2347	-2710	2548	2710	E:\2020-summer\IPTO04U\20200510_054000.WAV	10-05-2020	05:43:15	10-05-2020	05:43:16	IWEY	1	0	
8	Spectrogram 1	1	1038215.986	1038217.173	924.7	1345	215.9862	1125	1218.75	420.315	375	1.1872	1.072	-2909	3427	3427	E:\2020-summer\IPTO04U\20200510_054500.WAV	10-05-2020	05:48:36	10-05-2020	05:48:37	WCBA	1	0	
9	Spectrogram 1	1	1038241.633	1038242.387	756.6	1050.8	1.6332	1031.25	937.5	294.221	187.5	0.7538	0.6987	-1907	1751	1907	E:\2020-summer\IPTO04U\20200510_055000.WAV	10-05-2020	05:50:02	10-05-2020	05:50:02	ISBA	1	0	
10	Spectrogram 1	1	1038923.945	1038924.177	1303	2732	203.9447	2718.75	2531.25	1429.072	1218.75	0.2324	0.2133	-1242	1358	1358	E:\2020-summer\IPTO04U\20200510_060000.WAV	10-05-2020	06:03:24	10-05-2020	06:03:24	RWBU	1	0	
