Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	2.1671	3.165841638	546.4	1639.2	2.1671	562.5	750	1092.8	843.75	0.9987	0.8907	-719	572	719	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:30:02	06-05-2020	05:30:03	JUNI	1	0	
2	Spectrogram 1	1	21.1244	21.24374649	294.2	1008.8	21.1244	468.75	562.5	714.6	562.5	0.1193	0.1067	-387	390	390	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:30:21	06-05-2020	05:30:21	GRHO	1	0	
3	Spectrogram 1	1	29.2651	29.79901849	1260.9	2227.7	29.2651	1312.5	1781.25	966.8	843.75	0.5339	0.464	-997	1044	1044	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:30:29	06-05-2020	05:30:30	CHCU	1	0	
4	Spectrogram 1	1	46.3442	47.42459976	1134.9	2059.5	46.3442	1218.75	1687.5	924.6	750	1.0804	0.9493	-440	590	590	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:30:46	06-05-2020	05:30:47	MWTH	0	1	
5	Spectrogram 1	1	42.8078	43.42337661	2311.7	3530.6	42.8078	3187.5	2906.25	1218.9	1031.25	0.6156	0.5707	-1200	1402	1402	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:30:43	06-05-2020	05:30:43	RWBU	1	0	
6	Spectrogram 1	1	118.9196	119.541458	1176.9	1765.3	118.9196	1500	1593.75	588.4	375	0.6219	0.5067	-542	857	857	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:31:59	06-05-2020	05:32:00	INPE	1	0	
7	Spectrogram 1	1	148.1909	148.3416535	1597.2	3824.9	148.1909	1875	2156.25	2227.7	1781.25	0.1508	0.1333	-517	409	517	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:32:28	06-05-2020	05:32:28	BNMO	1	0	
8	Spectrogram 1	1	178.3543	178.5553046	2437.8	3152.4	178.3543	2812.5	2812.5	714.6	375	0.201	0.1387	-400	402	402	E:\2020-summer\VAR410R\20200506_053000.WAV	06-05-2020	05:32:58	06-05-2020	05:32:59	RWLA	1	0	
9	Spectrogram 1	1	266.6017	266.8780813	2143.6	3278.5	26.6017	2812.5	2625	1134.9	937.5	0.2764	0.24	-844	834	844	E:\2020-summer\VAR410R\20200506_054000.WAV	06-05-2020	05:40:27	06-05-2020	05:40:27	RWBU	1	0	
10	Spectrogram 1	1	413.4548	413.6683674	1513.1	2690	173.4548	2156.25	2062.5	1176.9	750	0.2136	0.1813	-690	720	720	E:\2020-summer\VAR410R\20200506_054000.WAV	06-05-2020	05:42:53	06-05-2020	05:42:54	YBBU	1	0	
11	Spectrogram 1	1	487.0352	487.8831882	798.6	1387	7.0352	1218.75	1218.75	588.4	468.75	0.848	0.768	-1157	1179	1179	E:\2020-summer\VAR410R\20200506_054500.WAV	06-05-2020	05:45:07	06-05-2020	05:45:08	GRJU	1	0	
12	Spectrogram 1	1	524.7676	526.9849321	966.7	1345	44.7676	1312.5	1218.75	378.3	281.25	2.2173	1.8347	-686	807	807	E:\2020-summer\VAR410R\20200506_054500.WAV	06-05-2020	05:45:45	06-05-2020	05:45:47	WCBA	1	0	
13	Spectrogram 1	1	633.4548	634.283944	882.7	1176.9	153.4548	1031.25	1031.25	294.2	187.5	0.8291	0.6507	-2502	1712	2502	E:\2020-summer\VAR410R\20200506_054500.WAV	06-05-2020	05:47:33	06-05-2020	05:47:34	ISBA	1	0	
14	Spectrogram 1	1	745.9736	746.0992279	5716.3	7145.4	25.9736	6000	6375	1429.1	1218.75	0.1256	0.1013	-353	374	374	E:\2020-summer\VAR410R\20200506_055000.WAV	06-05-2020	05:50:26	06-05-2020	05:50:26	NIFP	1	0	
15	Spectrogram 1	1	821.0427	821.3253627	4245.2	5043.8	101.0427	4687.5	4687.5	798.6	562.5	0.2827	0.2293	-455	512	512	E:\2020-summer\VAR410R\20200506_055000.WAV	06-05-2020	05:51:41	06-05-2020	05:51:41	IWEY	1	0	
16	Spectrogram 1	1	825.8794	826.1997511	966.7	2101.6	105.8794	1781.25	1687.5	1134.9	656.25	0.3204	0.2507	-498	649	649	E:\2020-summer\VAR410R\20200506_055000.WAV	06-05-2020	05:51:46	06-05-2020	05:51:46	RESP	1	0	
17	Spectrogram 1	1	857.7701	858.5803998	2101.6	3572.7	137.7701	2625	2812.5	1471.1	1031.25	0.8103	0.6827	-871	905	905	E:\2020-summer\VAR410R\20200506_055000.WAV	06-05-2020	05:52:18	06-05-2020	05:52:19	PTBA	1	0	
18	Spectrogram 1	1	858.7688	858.9509604	2227.7	5001.8	138.7688	2343.75	2718.75	2774.1	2250	0.1822	0.1547	-651	790	790	E:\2020-summer\VAR410R\20200506_055000.WAV	06-05-2020	05:52:19	06-05-2020	05:52:19	COTA	1	0	
19	Spectrogram 1	1	1126.3065	1129.99996	315.2	651.5	166.3065	468.75	468.75	336.3	187.5	3.6935	3.2427	-1062	1634	1634	E:\2020-summer\VAR410R\20200506_060500.WAV	06-05-2020	06:07:46	06-05-2020	06:07:49	GRCO	1	0	
