Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	64.5791	64.83663715	1195.7	1537.4	64.5791	1312.5	1312.5	341.7	281.25	0.2575	0.2133	-1337	1378	1378	E:\2020-summer\INME03U\20200507_053000.WAV	07-05-2020	05:31:05	07-05-2020	05:31:05	MWTH	0	1	
2	Spectrogram 1	1	250.4209	251.8342136	1067.6	1580.1	10.4209	1218.75	1312.5	512.5	375	1.4133	1.1787	-1360	1489	1489	E:\2020-summer\INME03U\20200507_054500.WAV	07-05-2020	05:45:10	07-05-2020	05:45:12	GRJU	1	0	
3	Spectrogram 1	1	295.0816	295.3077302	2306	2946.6	55.0816	2812.5	2531.25	640.6	468.75	0.2261	0.1813	-2256	2016	2256	E:\2020-summer\INME03U\20200507_054500.WAV	07-05-2020	05:45:55	07-05-2020	05:45:55	RWBU	1	0	
4	Spectrogram 1	1	316.407	316.821572	2947.4	4463.2	76.407	3093.75	3187.5	1515.8	1218.75	0.4146	0.3733	-1466	1904	1904	E:\2020-summer\INME03U\20200507_054500.WAV	07-05-2020	05:46:16	07-05-2020	05:46:17	SHMY	1	0	
5	Spectrogram 1	1	407.299	407.5502558	3572.7	4077.1	167.299	3843.75	3843.75	504.4	375	0.2513	0.1973	-5083	4684	5083	E:\2020-summer\INME03U\20200507_054500.WAV	07-05-2020	05:47:47	07-05-2020	05:47:48	IWEY	1	0	
6	Spectrogram 1	1	437.9899	439.7989415	1008.8	1513.1	197.9899	1500	1406.25	504.3	375	1.809	1.5147	-12538	12833	12833	E:\2020-summer\INME03U\20200507_054500.WAV	07-05-2020	05:48:18	07-05-2020	05:48:20	WCBA	1	0	
7	Spectrogram 1	1	491.5075	492.0476999	2059.5	3278.5	11.5075	2343.75	2812.5	1219	1031.25	0.5402	0.4853	-1025	1004	1025	E:\2020-summer\INME03U\20200507_055000.WAV	07-05-2020	05:50:12	07-05-2020	05:50:12	PTBA	1	0	
8	Spectrogram 1	1	515.0251	515.8730882	1555.2	6683	35.0251	3000	4781.25	5127.8	4125	0.848	0.7467	-1212	1437	1437	E:\2020-summer\INME03U\20200507_055000.WAV	07-05-2020	05:50:35	07-05-2020	05:50:36	ASDR	1	0	
9	Spectrogram 1	1	577.6947	578.1658045	1639.2	2017.5	97.6947	1875	1875	378.3	281.25	0.4711	0.368	-1469	1040	1469	E:\2020-summer\INME03U\20200507_055000.WAV	07-05-2020	05:51:38	07-05-2020	05:51:38	CSEA	1	0	
10	Spectrogram 1	1	681.941	682.4372301	6010.5	8112.1	201.941	6562.5	6937.5	2101.6	1406.25	0.4962	0.4	-2304	2376	2376	E:\2020-summer\INME03U\20200507_055000.WAV	07-05-2020	05:53:22	07-05-2020	05:53:22	VHPA	1	0	
