Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	162.6507	163.4609998	1008.8	1933.5	162.6507	1687.5	1687.5	924.7	281.25	0.8103	0.4693	-8158	7644	8158	E:\2020-summer\SEL207R\20200312_053000.WAV	12-03-2020	05:32:43	12-03-2020	05:32:43	INPE	1	0	
2	Spectrogram 1	1	410.1194	410.6156301	1176.9	1513.1	170.1194	1312.5	1312.5	336.2	281.25	0.4962	0.4213	-369	420	420	E:\2020-summer\SEL207R\20200312_053500.WAV	12-03-2020	05:37:50	12-03-2020	05:37:51	MWTH	0	1	
3	Spectrogram 1	1	615.9234	616.9347044	1891.4	3362.5	135.9234	3000	2718.75	1471.1	937.5	1.0113	0.848	-674	776	776	E:\2020-summer\SEL207R\20200312_055500.WAV	12-03-2020	05:57:16	12-03-2020	05:57:17	OHTH	1	0	
4	Spectrogram 1	1	635.9673	637.3931764	798.6	1681.3	155.9673	1125	1218.75	882.7	375	1.4259	0.9867	-1982	2270	2270	E:\2020-summer\SEL207R\20200312_055500.WAV	12-03-2020	05:57:36	12-03-2020	05:57:37	GRJU	1	0	
5	Spectrogram 1	1	721.5075	722.1042324	7817.9	10045.5	1.5075	8625	8906.25	2227.6	1968.75	0.5967	0.5173	-698	692	698	E:\2020-summer\SEL207R\20200312_060000.WAV	12-03-2020	06:00:02	12-03-2020	06:00:02	BBFL	1	0	
6	Spectrogram 1	1	720.2889	720.3705581	378.3	1471.1	0.2889	750	750	1092.8	937.5	0.0817	0.0747	-932	798	932	E:\2020-summer\SEL207R\20200312_060000.WAV	12-03-2020	06:00:00	12-03-2020	06:00:00	ISOW	1	0	
7	Spectrogram 1	1	720.9359	721.3127836	2563.9	7901.9	0.9359	4687.5	4593.75	5338	3937.5	0.3769	0.3307	-638	596	638	E:\2020-summer\SEL207R\20200312_060000.WAV	12-03-2020	06:00:01	12-03-2020	06:00:01	WWBF	1	0	
8	Spectrogram 1	1	767.4246	768.0213324	2017.5	3740.8	47.4246	3000	2906.25	1723.3	1031.25	0.5967	0.5173	-655	698	698	E:\2020-summer\SEL207R\20200312_060000.WAV	12-03-2020	06:00:47	12-03-2020	06:00:48	YBBU	1	0	
9	Spectrogram 1	1	917.0037	918.0589742	2479.9	3951	197.0037	2906.25	3000	1471.1	937.5	1.0553	0.864	-1787	1684	1787	E:\2020-summer\SEL207R\20200312_060000.WAV	12-03-2020	06:03:17	12-03-2020	06:03:18	ASDR	1	0	
10	Spectrogram 1	1	973.1093	975.8165808	2563.9	4665.5	13.1093	3093.75	3750	2101.6	1781.25	2.7073	2.4	-634	662	662	E:\2020-summer\SEL207R\20200312_060500.WAV	12-03-2020	06:05:13	12-03-2020	06:05:16	IWEY	0	1	
11	Spectrogram 1	1	993.4359	993.6808744	8742.6	9289	33.4359	9000	9000	546.4	375	0.245	0.144	-367	392	392	E:\2020-summer\SEL207R\20200312_060500.WAV	12-03-2020	06:05:33	12-03-2020	06:05:34	SPPI	1	0	
12	Spectrogram 1	1	932.299	932.7072906	1723.3	3236.4	212.299	2437.5	2531.25	1513.1	1218.75	0.4083	0.3147	-543	585	585	E:\2020-summer\SEL207R\20200312_060000.WAV	12-03-2020	06:03:32	12-03-2020	06:03:33	RWBU	1	0	
