Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	477578.2286	477579.0201	982.2	1580.1	218.2286	1031.25	1218.75	597.865	468.75	0.7915	0.7253	-1925	2055	2055	E:\2020-summer\HP36P1B\20200311_053500.WAV	11-03-2020	05:38:38	11-03-2020	05:38:39	MWTH	0	1	
2	Spectrogram 1	1	477648.7877	477649.8053	1665.5	3202.8	48.7877	2156.25	2250	1537.367	1406.25	1.0176	0.944	-1629	1674	1674	E:\2020-summer\HP36P1B\20200311_054000.WAV	11-03-2020	05:40:49	11-03-2020	05:40:50	YBBU	0	1	
3	Spectrogram 1	1	477653.5427	477653.7814	1708.2	2263.3	53.5427	2062.5	2062.5	555.16	468.75	0.2387	0.2187	-1576	1628	1628	E:\2020-summer\HP36P1B\20200311_054000.WAV	11-03-2020	05:40:54	11-03-2020	05:40:54	GRTD	1	0	
4	Spectrogram 1	1	477715.044	477715.1193	2946.6	5508.9	115.044	3562.5	4031.25	2562.278	2156.25	0.0754	0.0587	-454	307	454	E:\2020-summer\HP36P1B\20200311_054000.WAV	11-03-2020	05:41:55	11-03-2020	05:41:55	IPFL	1	0	
5	Spectrogram 1	1	477141.4447	477141.5452	924.7	1218.9	21.4447	1125	1031.25	294.221	281.25	0.1005	0.096	-564	502	564	E:\2020-summer\HP36P1B\20200311_053000.WAV	11-03-2020	05:30:21	11-03-2020	05:30:22	MABA	1	0	
6	Spectrogram 1	1	477935.0754	477935.2701	1303	1933.5	95.0754	1593.75	1593.75	630.473	562.5	0.1947	0.1707	-1470	1810	1810	E:\2020-summer\HP36P1B\20200311_054500.WAV	11-03-2020	05:46:35	11-03-2020	05:46:35	LBCR	1	0	
7	Spectrogram 1	1	478217.1796	478218.0025	5211.9	5758.3	137.1796	5437.5	5437.5	546.41	375	0.8229	0.5867	-1383	1486	1486	E:\2020-summer\HP36P1B\20200311_055000.WAV	11-03-2020	05:52:17	11-03-2020	05:52:18	MWTH	1	0	
8	Spectrogram 1	1	478249.3153	478249.5917	3824.9	5716.3	169.3153	3937.5	4500	1891.419	1687.5	0.2764	0.2293	-1134	1446	1446	E:\2020-summer\HP36P1B\20200311_055000.WAV	11-03-2020	05:52:49	11-03-2020	05:52:50	WBBF	1	0	
9	Spectrogram 1	1	478642.1734	478643.3668	2143.6	3404.6	82.1734	2156.25	2625	1260.946	1125	1.1935	1.0133	-1157	1263	1263	E:\2020-summer\HP36P1B\20200311_060000.WAV	11-03-2020	06:01:22	11-03-2020	06:01:23	BCFU	0	1	
10	Spectrogram 1	1	478646.1746	478648.9447	2648	4371.3	86.1746	3843.75	3750	1723.292	1312.5	2.7701	2.512	-1178	1237	1237	E:\2020-summer\HP36P1B\20200311_060000.WAV	11-03-2020	06:01:26	11-03-2020	06:01:29	IWEY	0	1	
11	Spectrogram 1	1	478699.0892	478699.6733	756.6	1597.2	139.0892	1218.75	1218.75	840.63	468.75	0.5842	0.5227	-1221	1156	1221	E:\2020-summer\HP36P1B\20200311_060000.WAV	11-03-2020	06:02:19	11-03-2020	06:02:20	GRJU	1	0	
12	Spectrogram 1	1	478716.8656	478717.9774	1975.5	3614.7	156.8656	2625	2718.75	1639.229	1218.75	1.1118	1.008	-732	969	969	E:\2020-summer\HP36P1B\20200311_060000.WAV	11-03-2020	06:02:37	11-03-2020	06:02:38	OHTH	0	1	
13	Spectrogram 1	1	478744.51	478744.598	3572.7	5127.8	184.51	4875	4781.25	1555.166	1125	0.0879	0.048	-320	334	334	E:\2020-summer\HP36P1B\20200311_060000.WAV	11-03-2020	06:03:05	11-03-2020	06:03:05	ORMI	1	0	
14	Spectrogram 1	1	478806.7651	478807.1357	1555.2	2690	6.7651	2531.25	2531.25	1134.851	375	0.3706	0.2507	-1378	1360	1378	E:\2020-summer\HP36P1B\20200311_060500.WAV	11-03-2020	06:05:07	11-03-2020	06:05:07	CSEA	1	0	
15	Spectrogram 1	1	479015.201	479017.2236	924.7	1387	215.201	1218.75	1218.75	462.347	375	2.0226	1.776	-1265	1298	1298	E:\2020-summer\HP36P1B\20200311_060500.WAV	11-03-2020	06:08:35	11-03-2020	06:08:37	WCBA	1	0	
16	Spectrogram 1	1	479025.0691	479025.8543	3698.8	5085.8	225.0691	3843.75	3937.5	1387.04	843.75	0.7852	0.6667	-1421	1571	1571	E:\2020-summer\HP36P1B\20200311_060500.WAV	11-03-2020	06:08:45	11-03-2020	06:08:46	GHCF	1	0	
17	Spectrogram 1	1	479052.255	479052.4309	357.3	630.5	12.255	562.5	468.75	273.205	187.5	0.1759	0.1493	-389	637	637	E:\2020-summer\HP36P1B\20200311_061000.WAV	11-03-2020	06:10:12	11-03-2020	06:10:12	BRBO	1	0	
18	Spectrogram 1	1	479162.4309	479163.1847	2690	6472.9	122.4309	3000	3000	3782.837	2437.5	0.7538	0.384	-4940	4403	4940	E:\2020-summer\HP36P1B\20200311_061000.WAV	11-03-2020	06:12:02	11-03-2020	06:12:03	SHMY	1	0	
19	Spectrogram 1	1	479281.049	479281.451	9078.8	9625.2	1.049	9375	9375	546.41	281.25	0.402	0.1867	-992	999	999	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:15:01	11-03-2020	06:15:01	SPPI	1	0	
20	Spectrogram 1	1	479280.3141	479283.1721	4413.3	8280.2	0.3141	5343.75	6187.5	3866.9	3187.5	2.858	2.656	-1139	1236	1236	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:15:00	11-03-2020	06:15:03	CBSU	0	1	
21	Spectrogram 1	1	479283.3291	479283.593	5506.1	9162.9	3.3291	8718.75	7406.25	3656.743	3000	0.2638	0.2133	-894	855	894	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:15:03	11-03-2020	06:15:04	NIFP	1	0	
23	Spectrogram 1	1	479288.2223	479288.9133	1933.5	3068.3	8.2224	2906.25	2625	1134.851	843.75	0.691	0.6027	-1334	999	1334	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:15:08	11-03-2020	06:15:09	PTBA	1	0	
24	Spectrogram 1	1	479411.7085	479411.9849	3488.6	7691.8	131.7085	4781.25	5812.5	4203.152	3187.5	0.2764	0.24	-1385	1454	1454	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:17:12	11-03-2020	06:17:12	ABFL	1	0	
25	Spectrogram 1	1	479468.2286	479468.794	147.1	441.3	188.2286	281.25	281.25	294.221	187.5	0.5653	0.5173	-708	815	815	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:18:08	11-03-2020	06:18:09	MIPI	1	0	
26	Spectrogram 1	1	479496.1683	479497.0666	7313.5	9036.8	216.1683	7781.25	7875	1723.292	1312.5	0.8982	0.736	-974	923	974	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:18:36	11-03-2020	06:18:37	BBFL	1	0	
27	Spectrogram 1	1	479516.9535	479518.0716	882.7	5506.1	236.9535	4781.25	4593.75	4623.468	2906.25	1.1181	0.8907	-3179	3711	3711	E:\2020-summer\HP36P1B\20200311_061500.WAV	11-03-2020	06:18:57	11-03-2020	06:18:58	ASDR	1	0	
28	Spectrogram 1	1	479550.8668	479551.1872	1597.2	2185.6	30.8668	1968.75	1968.75	588.441	281.25	0.3204	0.2293	-826	697	826	E:\2020-summer\HP36P1B\20200311_062000.WAV	11-03-2020	06:20:31	11-03-2020	06:20:31	CSEA	1	0	
29	Spectrogram 1	1	479575.9736	479578.6809	5632.2	7145.4	55.9736	6656.25	6562.5	1513.135	1031.25	2.7073	2.2027	-3017	3826	3826	E:\2020-summer\HP36P1B\20200311_062000.WAV	11-03-2020	06:20:56	11-03-2020	06:20:59	VFNU	1	0	
