Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.2199	2.550297155	462.3	1723.3	0.2199	1125	937.5	1261	1125	2.3304	2.0907	-1062	877	1062	E:\2020-summer\VAR410R\20200319_053000.WAV	19-03-2020	05:30:00	19-03-2020	05:30:03	JUNI	1	0	
2	Spectrogram 1	1	104.4472	106.2688042	1218.9	1933.5	104.4472	1593.75	1687.5	714.6	375	1.8216	0.6453	-1910	1722	1910	E:\2020-summer\VAR410R\20200319_053000.WAV	19-03-2020	05:31:44	19-03-2020	05:31:46	INPE	1	0	
3	Spectrogram 1	1	127.1922	128.435916	1303	1975.5	127.1922	1500	1593.75	672.5	656.25	1.2437	1.1467	-872	688	872	E:\2020-summer\VAR410R\20200319_053000.WAV	19-03-2020	05:32:07	19-03-2020	05:32:08	MWTH	0	1	
4	Spectrogram 1	1	256.3693	256.8843743	1303	2101.6	16.3693	1312.5	1687.5	798.6	750	0.5151	0.4693	-928	764	928	E:\2020-summer\VAR410R\20200319_054000.WAV	19-03-2020	05:40:16	19-03-2020	05:40:17	CHCU	1	0	
5	Spectrogram 1	1	268.3543	268.5176162	672.5	1513.1	28.3543	1218.75	1125	840.6	656.25	0.1633	0.144	-620	601	620	E:\2020-summer\VAR410R\20200319_054000.WAV	19-03-2020	05:40:28	19-03-2020	05:40:29	ISOW	1	0	
6	Spectrogram 1	1	406.7336	406.8215395	1933.5	3488.6	166.7336	2250	2531.25	1555.1	1312.5	0.0879	0.08	-285	266	285	E:\2020-summer\VAR410R\20200319_054000.WAV	19-03-2020	05:42:47	19-03-2020	05:42:47	YBBU	1	0	
7	Spectrogram 1	1	657.456	657.6193162	378.3	1345	177.456	1031.25	937.5	966.7	750	0.1633	0.1387	-602	499	602	E:\2020-summer\VAR410R\20200319_054500.WAV	19-03-2020	05:47:57	19-03-2020	05:47:58	GRHO	1	0	
8	Spectrogram 1	1	686.1746	686.9220859	1933.5	2942.2	206.1746	2156.25	2531.25	1008.7	750	0.7475	0.64	-793	888	888	E:\2020-summer\VAR410R\20200319_054500.WAV	19-03-2020	05:48:26	19-03-2020	05:48:27	RWLA	1	0	
9	Spectrogram 1	1	10.4711	10.64069764	2648	4791.6	10.4711	3468.75	3750	2143.6	1781.25	0.1696	0.1493	-923	1038	1038	E:\2020-summer\VAR410R\20200319_053000.WAV	19-03-2020	05:30:10	19-03-2020	05:30:11	BNMO	1	0	
10	Spectrogram 1	1	870	871.005023	798.6	1513.1	150	1218.75	1312.5	714.5	375	1.005	0.7893	-901	1028	1028	E:\2020-summer\VAR410R\20200319_055000.WAV	19-03-2020	05:52:30	19-03-2020	05:52:31	GRJU	1	0	
11	Spectrogram 1	1	1054.799	1057.104272	1218.9	2690	94.799	1968.75	1968.75	1471.1	750	2.3053	1.7547	-824	1004	1004	E:\2020-summer\VAR410R\20200319_060000.WAV	19-03-2020	06:01:35	19-03-2020	06:01:37	GRTD	1	0	
12	Spectrogram 1	1	1099.4975	1100.000012	3110.3	4371.3	139.4975	3375	3843.75	1261	843.75	0.5025	0.432	-1713	1531	1713	E:\2020-summer\VAR410R\20200319_060000.WAV	19-03-2020	06:02:19	19-03-2020	06:02:20	IWEY	0	1	
13	Spectrogram 1	1	1140.8982	1142.123072	1639.2	3446.6	180.8982	3375	3093.75	1807.4	1500	1.2249	1.056	-803	759	803	E:\2020-summer\VAR410R\20200319_060000.WAV	19-03-2020	06:03:01	19-03-2020	06:03:02	OHTH	1	0	
14	Spectrogram 1	1	1212.2864	1213.611774	1975.5	3572.7	12.2864	3187.5	3000	1597.2	1125	1.3254	1.1253	-792	522	792	E:\2020-summer\VAR410R\20200319_060500.WAV	19-03-2020	06:05:12	19-03-2020	06:05:14	BCFU	1	0	
15	Spectrogram 1	1	1241.2751	1241.959772	672.5	1092.8	41.2751	937.5	937.5	420.3	281.25	0.6847	0.5867	-755	490	755	E:\2020-summer\VAR410R\20200319_060500.WAV	19-03-2020	06:05:41	19-03-2020	06:05:42	ISBA	1	0	
