Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.0314	2.311546003	1110.3	2135.2	0.0314	1781.25	1593.75	1024.9	937.5	2.2801	2.0587	-514	561	561	E:\2020-summer\STIN02R\20200502_053000.WAV	02-05-2020	05:30:00	02-05-2020	05:30:02	MWTH	0	1	
2	Spectrogram 1	1	162.1859	163.1281091	966.7	4287.2	162.1859	1968.75	2062.5	3320.5	2156.25	0.9422	0.6933	-588	754	754	E:\2020-summer\STIN02R\20200502_053000.WAV	02-05-2020	05:32:42	02-05-2020	05:32:43	GRTD	1	0	
3	Spectrogram 1	1	281.9912	283.1092881	2269.7	3488.6	41.9912	2718.75	2812.5	1218.9	843.75	1.1181	0.8693	-675	687	687	E:\2020-summer\STIN02R\20200502_054000.WAV	02-05-2020	05:40:42	02-05-2020	05:40:43	OHTH	1	0	
4	Spectrogram 1	1	400.2512	400.6469278	1429.1	3236.4	160.2512	1687.5	2250	1807.3	1593.75	0.3957	0.3467	-292	329	329	E:\2020-summer\STIN02R\20200502_054000.WAV	02-05-2020	05:42:40	02-05-2020	05:42:41	YBBU	1	0	
5	Spectrogram 1	1	480.3706	480.5967302	924.7	1471.1	0.3706	1218.75	1218.75	546.4	375	0.2261	0.1867	-334	421	421	E:\2020-summer\STIN02R\20200502_054500.WAV	02-05-2020	05:45:00	02-05-2020	05:45:01	WCBA	1	0	
6	Spectrogram 1	1	527.5188	527.8642767	2395.8	5043.8	47.5188	4312.5	4125	2648	1781.25	0.3455	0.288	-521	700	700	E:\2020-summer\STIN02R\20200502_054500.WAV	02-05-2020	05:45:48	02-05-2020	05:45:48	SHMY	1	0	
7	Spectrogram 1	1	571.1997	571.7650255	1176.9	3194.4	91.1997	2718.75	1968.75	2017.5	1687.5	0.5653	0.5333	-351	382	382	E:\2020-summer\STIN02R\20200502_054500.WAV	02-05-2020	05:46:31	02-05-2020	05:46:32	RWBU	1	0	
8	Spectrogram 1	1	607.4372	610.0000087	420.3	2479.9	127.4372	1500	1781.25	2059.6	937.5	2.5628	2.336	-1318	1369	1369	E:\2020-summer\STIN02R\20200502_054500.WAV	02-05-2020	05:47:07	02-05-2020	05:47:10	RESP	0	1	verify
9	Spectrogram 1	1	621.4322	621.5327023	6472.9	8784.6	141.4322	7968.75	7875	2311.7	1968.75	0.1005	0.08	-416	387	416	E:\2020-summer\STIN02R\20200502_054500.WAV	02-05-2020	05:47:21	02-05-2020	05:47:22	NIFP	1	0	
10	Spectrogram 1	1	650.0879	651.2562393	882.7	1765.3	170.0879	1312.5	1312.5	882.6	562.5	1.1683	0.944	-879	969	969	E:\2020-summer\STIN02R\20200502_054500.WAV	02-05-2020	05:47:50	02-05-2020	05:47:51	GRJU	1	0	
