Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	131770.5779	131771.2374	1323.8	1921.7	10.5779	1687.5	1593.75	597.865	468.75	0.6595	0.5867	-508	517	517	E:\2020-summer\OLCAP2B\20200314_055500.WAV	14-03-2020	05:55:11	14-03-2020	05:55:11	MWTH	0	1	
2	Spectrogram 1	1	131867.4058	131868.5741	5210	6832.7	107.4058	5625	6000	1622.776	1406.25	1.1683	1.0667	-545	560	560	E:\2020-summer\OLCAP2B\20200314_055500.WAV	14-03-2020	05:56:47	14-03-2020	05:56:49	NIFP	0	1	
3	Spectrogram 1	1	131908.8191	131909.152	1452	2007.1	148.8191	1781.25	1687.5	555.16	468.75	0.3329	0.2827	-680	764	764	E:\2020-summer\OLCAP2B\20200314_055500.WAV	14-03-2020	05:57:29	14-03-2020	05:57:29	WBBF	1	0	
4	Spectrogram 1	1	131903.5992	131903.9887	5253.9	6725	143.5992	6468.75	6468.75	1471.103	843.75	0.3894	0.256	-612	553	612	E:\2020-summer\OLCAP2B\20200314_055500.WAV	14-03-2020	05:57:24	14-03-2020	05:57:24	BNMO	1	0	
5	Spectrogram 1	1	131982.1859	131982.2801	535	921.3	222.1859	750	750	386.37	281.25	0.0942	0.0747	-315	310	315	E:\2020-summer\OLCAP2B\20200314_055500.WAV	14-03-2020	05:58:42	14-03-2020	05:58:42	GRHO	1	0	
6	Spectrogram 1	1	132075.5151	132076.005	3362.5	4707.5	75.5151	4500	4031.25	1345.009	1218.75	0.4899	0.4053	-581	569	581	E:\2020-summer\OLCAP2B\20200314_060000.WAV	14-03-2020	06:01:16	14-03-2020	06:01:16	SHMY	1	0	
7	Spectrogram 1	1	132077.1545	132077.4874	1092.8	1513.1	77.1545	1312.5	1312.5	420.315	375	0.3329	0.2613	-623	539	623	E:\2020-summer\OLCAP2B\20200314_060000.WAV	14-03-2020	06:01:17	14-03-2020	06:01:17	LBCR	1	0	
8	Spectrogram 1	1	132115.8229	132120	1134.9	3362.5	115.8229	2625	2062.5	2227.671	1125	4.1771	2.3253	-881	831	881	E:\2020-summer\OLCAP2B\20200314_060000.WAV	14-03-2020	06:01:56	14-03-2020	06:01:59	GRTD	0	1	
9	Spectrogram 1	1	132170.559	132170.7412	1303	4119.1	170.559	2062.5	2625	2816.112	1968.75	0.1822	0.1547	-774	706	774	E:\2020-summer\OLCAP2B\20200314_060000.WAV	14-03-2020	06:02:51	14-03-2020	06:02:51	AFBL	1	0	
10	Spectrogram 1	1	132212.9271	132214.8555	3026.3	4413.3	212.9271	4031.25	3750	1387.04	1125	1.9284	1.8507	-1996	2036	2036	E:\2020-summer\OLCAP2B\20200314_060000.WAV	14-03-2020	06:03:33	14-03-2020	06:03:35	IWEY	0	1	
