Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.358	1.187144001	1050.8	1765.3	0.358	1593.75	1406.25	714.5	562.5	0.8291	0.7573	-2419	2338	2419	E:\2020-summer\OLV208U\20200508_053000.WAV	08-05-2020	05:30:00	08-05-2020	05:30:01	MWTH	0	1	
2	Spectrogram 1	1	223.1156	223.7751464	1218.9	2185.6	223.1156	1968.75	1875	966.7	656.25	0.6595	0.544	-760	776	776	E:\2020-summer\OLV208U\20200508_053000.WAV	08-05-2020	05:33:43	08-05-2020	05:33:44	CHCU	1	0	
3	Spectrogram 1	1	307.0037	307.8391254	840.6	1681.3	67.0037	1500	1406.25	840.7	375	0.8354	0.6027	-1079	1887	1887	E:\2020-summer\OLV208U\20200508_053500.WAV	08-05-2020	05:36:07	08-05-2020	05:36:08	INPE	1	0	
4	Spectrogram 1	1	483.1972	483.5426767	1975.5	3320.5	3.1972	2625	2718.75	1345	1031.25	0.3455	0.3093	-792	792	792	E:\2020-summer\OLV208U\20200508_054000.WAV	08-05-2020	05:40:03	08-05-2020	05:40:04	YBBU	1	0	
5	Spectrogram 1	1	720.044	720.9862091	1891.4	3320.5	0.044	3093.75	3000	1429.1	750	0.9422	0.6987	-3751	3994	3994	E:\2020-summer\OLV208U\20200508_054500.WAV	08-05-2020	05:45:00	08-05-2020	05:45:01	PTBA	1	0	
6	Spectrogram 1	1	721.652	721.8969744	1008.8	1513.1	1.652	1312.5	1218.75	504.3	468.75	0.245	0.2133	-797	870	870	E:\2020-summer\OLV208U\20200508_054500.WAV	08-05-2020	05:45:02	08-05-2020	05:45:02	WCBA	1	0	
7	Spectrogram 1	1	815.1131	815.8040533	1303	3320.5	95.1131	1875	2718.75	2017.5	1687.5	0.691	0.6187	-1226	884	1226	E:\2020-summer\OLV208U\20200508_054500.WAV	08-05-2020	05:46:35	08-05-2020	05:46:36	RWBU	1	0	
8	Spectrogram 1	1	817.4623	817.7889325	588.4	1471.1	97.4623	1312.5	1218.75	882.7	656.25	0.3266	0.256	-662	714	714	E:\2020-summer\OLV208U\20200508_054500.WAV	08-05-2020	05:46:37	08-05-2020	05:46:38	MGHO	1	0	
9	Spectrogram 1	1	1097.9334	1099.126865	1010.5	1456.3	137.9334	1218.75	1218.75	445.8	375	1.1935	1.04	-5113	5422	5422	E:\2020-summer\OLV208U\20200508_055000.WAV	08-05-2020	05:52:18	08-05-2020	05:52:19	GRJU	1	0	
10	Spectrogram 1	1	1412.1545	1412.399474	714.5	1975.5	212.1545	1687.5	1593.75	1261	1031.25	0.245	0.1867	-1543	2033	2033	E:\2020-summer\OLV208U\20200508_055500.WAV	08-05-2020	05:58:32	08-05-2020	05:58:32	RESP	1	0	
11	Spectrogram 1	1	1452.1482	1453.159504	1891.4	3236.4	12.1482	2437.5	2437.5	1345	656.25	1.0113	0.9333	-806	1014	1014	E:\2020-summer\OLV208U\20200508_060000.WAV	08-05-2020	06:00:12	08-05-2020	06:00:13	FTBU	0	1	
12	Spectrogram 1	1	1512.1859	1512.550221	2227.7	6893.2	72.1859	6468.75	5718.75	4665.5	3468.75	0.3643	0.2933	-1271	1233	1271	E:\2020-summer\OLV208U\20200508_060000.WAV	08-05-2020	06:01:12	08-05-2020	06:01:13	ASDR	1	0	
13	Spectrogram 1	1	1447.3367	1448.241221	672.5	1092.8	7.3367	843.75	937.5	420.3	281.25	0.9045	0.8427	-967	765	967	E:\2020-summer\OLV208U\20200508_060000.WAV	08-05-2020	06:00:07	08-05-2020	06:00:08	ISBA	1	0	
14	Spectrogram 1	1	1686.5452	1686.966053	1639.2	2017.5	6.5452	1875	1875	378.3	281.25	0.4209	0.3467	-577	547	577	E:\2020-summer\OLV208U\20200508_060500.WAV	08-05-2020	06:05:07	08-05-2020	06:05:07	WBTR	1	0	
15	Spectrogram 1	1	1688.3668	1688.492428	5380	7944	8.3668	5906.25	5906.25	2564	1781.25	0.1256	0.1067	-992	1129	1129	E:\2020-summer\OLV208U\20200508_060500.WAV	08-05-2020	06:05:08	08-05-2020	06:05:08	CBSU	1	0	
16	Spectrogram 1	1	1953.2726	1954.880637	2101.6	2774.1	33.2726	2437.5	2531.25	672.5	562.5	1.608	1.3973	-1915	2364	2364	E:\2020-summer\OLV208U\20200508_061000.WAV	08-05-2020	06:10:33	08-05-2020	06:10:35	GRFL	1	0	
17	Spectrogram 1	1	1121.2437	1122.795204	3110.3	7103.3	161.2437	5437.5	5156.25	3993	3375	1.5515	1.3813	-5357	5567	5567	E:\2020-summer\OLV208U\20200508_055000.WAV	08-05-2020	05:52:41	08-05-2020	05:52:43	SHMY	1	0	
18	Spectrogram 1	1	2077.2047	2077.550177	6430.8	8322.2	157.2047	7406.25	7406.25	1891.4	1406.25	0.3455	0.2933	-547	624	624	E:\2020-summer\OLV208U\20200508_061000.WAV	08-05-2020	06:12:37	08-05-2020	06:12:38	VHPA	1	0	
19	Spectrogram 1	1	2068.6495	2068.869349	1681.3	2353.8	148.6495	2156.25	2156.25	672.5	656.25	0.2198	0.1867	-655	855	855	E:\2020-summer\OLV208U\20200508_061000.WAV	08-05-2020	06:12:29	08-05-2020	06:12:29	GRTD	1	0	
20	Spectrogram 1	1	2167.0289	2167.286437	3404.6	4161.1	7.0289	3937.5	3843.75	756.5	468.75	0.2575	0.2187	-1427	1125	1427	E:\2020-summer\OLV208U\20200508_062500.WAV	08-05-2020	06:25:07	08-05-2020	06:25:07	IWEY	1	0	
21	Spectrogram 1	1	2238.7437	2238.907016	210.2	462.3	78.7437	281.25	281.25	252.1	93.75	0.1633	0.112	-713	846	846	E:\2020-summer\OLV208U\20200508_062500.WAV	08-05-2020	06:26:19	08-05-2020	06:26:19	GRCO	1	0	
22	Spectrogram 1	1	2404.5226	2406.972344	1092.8	5085.8	4.5226	2906.25	3656.25	3993	3468.75	2.4497	2.3147	-966	1167	1167	E:\2020-summer\OLV208U\20200508_062000.WAV	08-05-2020	06:20:05	08-05-2020	06:20:07	MAPA	1	0	
24	Spectrogram 1	1	2372.6131	2373.260084	2059.5	6094.6	212.6131	5437.5	4875	4035.1	3187.5	0.647	0.5387	-726	801	801	E:\2020-summer\OLV208U\20200508_062500.WAV	08-05-2020	06:28:33	08-05-2020	06:28:33	UK	1	0	BCPW?
25	Spectrogram 1	1	2664.9372	2665.02514	2563.9	3951	24.9372	3468.75	3281.25	1387.1	1125	0.0879	0.0747	-588	849	849	E:\2020-summer\OLV208U\20200508_063500.WAV	08-05-2020	06:35:25	08-05-2020	06:35:25	STBU	1	0	
26	Spectrogram 1	1	2864.956	2865.04394	6262.7	7817.9	224.956	7593.75	7125	1555.2	1500	0.0879	0.0693	-517	473	517	E:\2020-summer\OLV208U\20200508_063500.WAV	08-05-2020	06:38:45	08-05-2020	06:38:45	NIFP	1	0	
27	Spectrogram 1	1	2962.2801	2962.939646	4245.2	6346.8	82.2801	4875	5062.5	2101.6	1218.75	0.6595	0.512	-787	1085	1085	E:\2020-summer\OLV208U\20200508_065500.WAV	08-05-2020	06:56:22	08-05-2020	06:56:23	OMRO	1	0	verify
28	Spectrogram 1	1	3205.5151	3205.728667	1008.8	1807.4	85.5151	1406.25	1406.25	798.6	375	0.2136	0.144	-1645	1363	1645	E:\2020-summer\OLV208U\20200508_070500.WAV	08-05-2020	07:06:26	08-05-2020	07:06:26	LBCR	1	0	
29	Spectrogram 1	1	3488.1721	3489.604258	2690	4707.5	128.1721	2718.75	3375	2017.5	1968.75	1.4322	1.2907	-1763	1853	1853	E:\2020-summer\OLV208U\20200508_071000.WAV	08-05-2020	07:12:08	08-05-2020	07:12:10	HSWO	1	0	
30	Spectrogram 1	1	3824.4849	3825.043944	2059.5	2648	224.4849	2343.75	2343.75	588.5	562.5	0.559	0.5067	-805	826	826	E:\2020-summer\OLV208U\20200508_071500.WAV	08-05-2020	07:18:44	08-05-2020	07:18:45	CSEA	1	0	
31	Spectrogram 1	1	3841.4699	3842.694772	1092.8	7859.9	1.4699	6187.5	4500	6767.1	5250	1.2249	1.0347	-1040	1037	1040	E:\2020-summer\OLV208U\20200508_072000.WAV	08-05-2020	07:20:01	08-05-2020	07:20:03	WBBF	1	0	
32	Spectrogram 1	1	4290.9422	4293.310286	326.9	921.3	210.9422	750	562.5	594.4	468.75	2.3681	2.1333	-1810	1528	1810	E:\2020-summer\OLV208U\20200508_072500.WAV	08-05-2020	07:28:31	08-05-2020	07:28:33	SPDO	1	0	
34	Spectrogram 1	1	4537.5314	4537.663309	2732	5001.8	217.5314	3281.25	3562.5	2269.8	2062.5	0.1319	0.112	-363	511	511	E:\2020-summer\OLV208U\20200508_075000.WAV	08-05-2020	07:53:38	08-05-2020	07:53:38	BNMO	1	0	
35	Spectrogram 1	1	4635.9045	4638.197209	2900.2	5211.9	75.9045	3000	4312.5	2311.7	2250	2.2927	1.8613	-2748	1974	2748	E:\2020-summer\OLV208U\20200508_080500.WAV	08-05-2020	08:06:16	08-05-2020	08:06:18	ORMI	1	0	
36	Spectrogram 1	1	4816.0678	4816.275086	2858.1	4707.5	16.0678	3937.5	3937.5	1849.4	1593.75	0.2073	0.176	-620	776	776	E:\2020-summer\OLV208U\20200508_082000.WAV	08-05-2020	08:20:16	08-05-2020	08:20:16	COTA	1	0	
37	Spectrogram 1	1	5042.5816	5042.682102	2311.7	5211.9	2.5816	5156.25	3375	2900.2	2718.75	0.1005	0.0747	-448	426	448	E:\2020-summer\OLV208U\20200508_083000.WAV	08-05-2020	08:30:03	08-05-2020	08:30:03	CORO	1	0	verify
38	Spectrogram 1	1	5102.8329	5106.275104	3404.6	8196.1	62.8329	6843.75	6562.5	4791.5	1593.75	3.4422	2.6933	-3384	3426	3426	E:\2020-summer\OLV208U\20200508_083000.WAV	08-05-2020	08:31:03	08-05-2020	08:31:06	VFNU	1	0	
39	Spectrogram 1	1	5352.9837	5353.065358	2606	4581.4	72.9837	3750	3468.75	1975.4	1593.75	0.0817	0.0693	-1657	1802	1802	E:\2020-summer\OLV208U\20200508_083500.WAV	08-05-2020	08:36:13	08-05-2020	08:36:13	AFBL	1	0	
40	Spectrogram 1	1	5423.1784	5423.467344	3488.6	7733.8	143.1784	6843.75	5531.25	4245.2	2343.75	0.2889	0.2613	-784	746	784	E:\2020-summer\OLV208U\20200508_083500.WAV	08-05-2020	08:37:23	08-05-2020	08:37:23	BRWA	0	1	
41	Spectrogram 1	1	5520.245	5520.364346	462.3	840.6	0.245	656.25	656.25	378.3	281.25	0.1193	0.096	-710	598	710	E:\2020-summer\OLV208U\20200508_084000.WAV	08-05-2020	08:40:00	08-05-2020	08:40:00	MABA	1		
