Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	86.5892	87.33040449	2177.9	3928.8	86.5892	3375	3187.5	1750.9	1500	0.7412	0.6773	-426	438	438	E:\2020-summer\OLV110U\20200320_053000.WAV	20-03-2020	05:31:27	20-03-2020	05:31:27	STBU	1	0	
2	Spectrogram 1	1	164.1771	164.8240836	1452	2348.8	164.1771	2062.5	2062.5	896.8	656.25	0.647	0.5813	-923	953	953	E:\2020-summer\OLV110U\20200320_053000.WAV	20-03-2020	05:32:44	20-03-2020	05:32:45	CHCU	1	0	
3	Spectrogram 1	1	440	440.2324116	442.1	736.8	200	562.5	562.5	294.7	187.5	0.2324	0.2027	-416	333	416	E:\2020-summer\OLV110U\20200320_053500.WAV	20-03-2020	05:38:20	20-03-2020	05:38:20	BRBO	1	0	
4	Spectrogram 1	1	500.6219	500.7161209	2059.5	3362.5	20.6219	3000	2812.5	1303	1031.25	0.0942	0.0747	-235	205	235	E:\2020-summer\OLV110U\20200320_054500.WAV	20-03-2020	05:45:21	20-03-2020	05:45:21	YBBU	1	0	
5	Spectrogram 1	1	632.9271	633.0087581	297.2	1188.8	152.9271	843.75	843.75	891.6	562.5	0.0817	0.0587	-463	402	463	E:\2020-summer\OLV110U\20200320_054500.WAV	20-03-2020	05:47:33	20-03-2020	05:47:33	GRHO	1	0	
6	Spectrogram 1	1	805.848	806.4761394	1513.1	2059.5	85.848	1593.75	1781.25	546.4	375	0.6281	0.5653	-539	315	539	E:\2020-summer\OLV110U\20200320_055000.WAV	20-03-2020	05:51:26	20-03-2020	05:51:26	MWTH	0	1	
7	Spectrogram 1	1	952.1796	952.7763324	1513.1	2101.6	232.1796	1875	1875	588.5	468.75	0.5967	0.5173	-732	705	732	E:\2020-summer\OLV110U\20200320_055000.WAV	20-03-2020	05:53:52	20-03-2020	05:53:53	ASKO	1	0	WBTR?
8	Spectrogram 1	1	1164.4472	1164.641923	1218.9	3362.5	204.4472	3187.5	2343.75	2143.6	1968.75	0.1947	0.1707	-361	373	373	E:\2020-summer\OLV110U\20200320_055500.WAV	20-03-2020	05:58:24	20-03-2020	05:58:25	AFBL	1	0	
9	Spectrogram 1	1	1225.3203	1228.002455	2606	5169.9	25.3203	4218.75	3750	2563.9	1781.25	2.6822	2.176	-544	555	555	E:\2020-summer\OLV110U\20200320_060000.WAV	20-03-2020	06:00:25	20-03-2020	06:00:28	IWEY	0	1	
11	Spectrogram 1	1	1393.8065	1394.221072	1765.3	2774.1	193.8065	2531.25	2250	1008.8	843.75	0.4146	0.3627	-614	593	614	E:\2020-summer\OLV110U\20200320_060000.WAV	20-03-2020	06:03:14	20-03-2020	06:03:14	RWBU	1	0	
12	Spectrogram 1	1	1381.6206	1383.260044	1555.2	2269.7	181.6206	1968.75	1875	714.5	562.5	1.6394	1.4613	-561	551	561	E:\2020-summer\OLV110U\20200320_060000.WAV	20-03-2020	06:03:02	20-03-2020	06:03:03	CHCU	1	0	
13	Spectrogram 1	1	1454.4661	1455.621876	630.5	1639.2	14.4661	1312.5	1312.5	1008.7	562.5	1.1558	0.992	-562	644	644	E:\2020-summer\OLV110U\20200320_060500.WAV	20-03-2020	06:05:14	20-03-2020	06:05:16	GRJU	1	0	
14	Spectrogram 1	1	1485.2136	1486.212342	1471.1	4707.5	45.2136	3656.25	2718.75	3236.4	2718.75	0.9987	0.8587	-586	417	586	E:\2020-summer\OLV110U\20200320_060500.WAV	20-03-2020	06:05:45	20-03-2020	06:05:46	SHMY	1	0	
15	Spectrogram 1	1	1503.5176	1503.712323	1176.9	1765.3	63.5176	1593.75	1593.75	588.4	468.75	0.1947	0.1547	-1145	1202	1202	E:\2020-summer\OLV110U\20200320_060500.WAV	20-03-2020	06:06:04	20-03-2020	06:06:04	MGHO	1	0	
16	Spectrogram 1	1	1456.6269	1456.846749	924.7	1303	16.6269	1218.75	1125	378.3	281.25	0.2198	0.192	-486	519	519	E:\2020-summer\OLV110U\20200320_060500.WAV	20-03-2020	06:05:17	20-03-2020	06:05:17	WCBA	1	0	
17	Spectrogram 1	1	1531.4636	1531.934705	624.1	1040.2	91.4636	843.75	843.75	416.1	375	0.4711	0.3787	-1565	1652	1652	E:\2020-summer\OLV110U\20200320_060500.WAV	20-03-2020	06:06:31	20-03-2020	06:06:32	ISBA	1	0	
18	Spectrogram 1	1	1579.5854	1579.89947	2690	5169.9	139.5854	3656.25	3750	2479.9	1500	0.3141	0.272	-849	597	849	E:\2020-summer\OLV110U\20200320_060500.WAV	20-03-2020	06:07:20	20-03-2020	06:07:20	ASDR	1	0	
19	Spectrogram 1	1	1795.0251	1796.689669	2311.7	3026.3	115.0251	3000	2906.25	714.6	562.5	1.6646	1.1947	-1271	1314	1314	E:\2020-summer\OLV110U\20200320_061000.WAV	20-03-2020	06:11:55	20-03-2020	06:11:57	GRFL	1	0	
20	Spectrogram 1	1	1904.4158	1904.704744	882.7	2395.8	224.4158	1875	1781.25	1513.1	656.25	0.2889	0.2133	-5980	5367	5980	E:\2020-summer\OLV110U\20200320_061000.WAV	20-03-2020	06:13:44	20-03-2020	06:13:45	RESP	1	0	
21	Spectrogram 1	1	1921.8028	1921.897021	5338	7313.5	1.8028	6093.75	6375	1975.5	1687.5	0.0942	0.0747	-7732	7491	7732	E:\2020-summer\OLV110U\20200320_061500.WAV	20-03-2020	06:15:02	20-03-2020	06:15:02	NIFP	1	0	
