Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	58338.93842	58339.22109	2476.9	3928.8	18.9384	2906.25	2906.25	1451.957	937.5	0.2827	0.1813	-863	1066	1066	E:\2020-summer\HP4008R\20200305_054000.WAV	05-03-2020	05:40:19	05-03-2020	05:40:19	RWBU	1	0	
2	Spectrogram 1	1	58560.50251	58560.6407	1323.8	2434.2	0.5025	1781.25	1875	1110.32	750	0.1382	0.112	-1021	741	1021	E:\2020-summer\HP4008R\20200305_054500.WAV	05-03-2020	05:45:01	05-03-2020	05:45:01	STBU	1	0	
3	Spectrogram 1	1	58686.29396	58686.3819	211.4	754.9	126.294	562.5	562.5	543.541	375	0.0879	0.0587	-278	360	360	E:\2020-summer\HP4008R\20200305_054500.WAV	05-03-2020	05:47:06	05-03-2020	05:47:06	GRHO	1	0	
4	Spectrogram 1	1	58824.08919	58824.15828	672.5	1471.1	24.0892	1312.5	1125	798.599	656.25	0.0691	0.0587	-919	948	948	E:\2020-summer\HP4008R\20200305_055000.WAV	05-03-2020	05:50:24	05-03-2020	05:50:24	JUNI	1	0	
5	Spectrogram 1	1	59264.83667	59265.1319	1597.2	1828.4	224.8367	1687.5	1687.5	231.173	93.75	0.2952	0.272	-1044	1286	1286	E:\2020-summer\HP4008R\20200305_055500.WAV	05-03-2020	05:58:45	05-03-2020	05:58:45	MWTH	0	1	
6	Spectrogram 1	1	59724.21482	59726.73365	1218.9	2900.2	204.2148	1312.5	1781.25	1681.261	1406.25	2.5188	2.224	-485	621	621	E:\2020-summer\HP4008R\20200305_060500.WAV	05-03-2020	06:08:24	05-03-2020	06:08:27	YBBU	0	1	
7	Spectrogram 1	1	59845.39572	59846.45099	2017.5	3446.6	85.3957	3093.75	2718.75	1429.072	1125	1.0553	0.9227	-926	1122	1122	E:\2020-summer\HP4008R\20200305_061000.WAV	05-03-2020	06:11:25	05-03-2020	06:11:26	BCFU	1	0	
8	Spectrogram 1	1	59926.70225	59927.25501	3236.4	7229.4	166.7022	4031.25	5531.25	3992.995	3281.25	0.5528	0.48	-740	821	821	E:\2020-summer\HP4008R\20200305_061000.WAV	05-03-2020	06:12:47	05-03-2020	06:12:47	IBRO	0	1	
9	Spectrogram 1	1	59963.02135	59964.98743	2942.2	5127.8	203.0214	3656.25	3656.25	2185.639	1875	1.9661	1.6907	-398	440	440	E:\2020-summer\HP4008R\20200305_061000.WAV	05-03-2020	06:13:23	05-03-2020	06:13:25	IWEY	0	1	
10	Spectrogram 1	1	60182.80496	60183.15044	3530.6	6220.7	182.805	3937.5	4125	2690.018	1406.25	0.3455	0.2507	-1558	1580	1580	E:\2020-summer\HP4008R\20200305_061500.WAV	05-03-2020	06:18:03	05-03-2020	06:18:03	WBBF	1	0	
