Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	1.652	1.733658121	294.2	1008.8	1.652	750	656.25	714.6	562.5	0.0817	0.0693	-515	478	515	E:\2020-summer\SEL107R\20200325_053500.WAV	25-03-2020	05:35:02	25-03-2020	05:35:02	ISOW	1	0	
2	Spectrogram 1	1	4.8932	5.320334789	1597.2	2059.5	4.8932	1781.25	1781.25	462.3	281.25	0.4271	0.3787	-355	364	364	E:\2020-summer\SEL107R\20200325_053500.WAV	25-03-2020	05:35:05	25-03-2020	05:35:05	MWTH	0	1	
3	Spectrogram 1	1	460.3894	460.6909069	8994.7	9373	220.3894	9187.5	9187.5	378.3	187.5	0.3015	0.1973	-605	503	605	E:\2020-summer\SEL107R\20200325_054500.WAV	25-03-2020	05:48:40	25-03-2020	05:48:41	SPPI	1	0	
4	Spectrogram 1	1	466.3128	466.4258651	178.3	624.1	226.3128	375	375	445.8	375	0.1131	0.0693	-775	1128	1128	E:\2020-summer\SEL107R\20200325_054500.WAV	25-03-2020	05:48:46	25-03-2020	05:48:46	GRCO	1	0	
5	Spectrogram 1	1	470.9045	471.1620372	1345	2353.8	230.9045	2156.25	1781.25	1008.8	843.75	0.2575	0.2187	-555	446	555	E:\2020-summer\SEL107R\20200325_054500.WAV	25-03-2020	05:48:51	25-03-2020	05:48:51	CHCU	1	0	
6	Spectrogram 1	1	494.1583	495.2512625	2269.7	3866.9	14.1583	2625	3093.75	1597.2	1406.25	1.093	0.9653	-453	454	454	E:\2020-summer\SEL107R\20200325_055000.WAV	25-03-2020	05:50:14	25-03-2020	05:50:15	OHTH	1	0	
7	Spectrogram 1	1	542.902	543.5866719	2311.7	3614.7	62.902	3187.5	3000	1303	1031.25	0.6847	0.592	-621	513	621	E:\2020-summer\SEL107R\20200325_055000.WAV	25-03-2020	05:51:03	25-03-2020	05:51:04	RWBU	1	0	
8	Spectrogram 1	1	546.4384	547.650709	882.7	2816.1	66.4384	1875	1687.5	1933.4	1500	1.2123	1.12	-581	917	917	E:\2020-summer\SEL107R\20200325_055000.WAV	25-03-2020	05:51:06	25-03-2020	05:51:08	GRTD	1	0	
9	Spectrogram 1	1	589.0012	589.1519535	2563.9	4035	109.0012	3093.75	3281.25	1471.1	1125	0.1508	0.128	-365	397	397	E:\2020-summer\SEL107R\20200325_055000.WAV	25-03-2020	05:51:49	25-03-2020	05:51:49	YBBU	1	0	
10	Spectrogram 1	1	592.902	593.0150651	2479.9	5464.1	112.902	3843.75	3937.5	2984.2	2625	0.1131	0.096	-335	375	375	E:\2020-summer\SEL107R\20200325_055000.WAV	25-03-2020	05:51:53	25-03-2020	05:51:53	SHMY	1	0	
11	Spectrogram 1	1	697.2739	698.4108323	924.7	1681.3	217.2739	1406.25	1406.25	756.6	562.5	1.1369	1.04	-834	826	834	E:\2020-summer\SEL107R\20200325_055000.WAV	25-03-2020	05:53:37	25-03-2020	05:53:38	GRJU	1	0	
12	Spectrogram 1	1	736.5012	736.6393907	5926.4	7103.3	16.5012	6281.25	6562.5	1176.9	937.5	0.1382	0.1173	-492	497	497	E:\2020-summer\SEL107R\20200325_055500.WAV	25-03-2020	05:55:17	25-03-2020	05:55:17	NIFP	1	0	
13	Spectrogram 1	1	939.3404	939.9999464	2984.2	4875.7	219.3404	4406.25	4125	1891.5	1500	0.6595	0.544	-537	678	678	E:\2020-summer\SEL107R\20200325_055500.WAV	25-03-2020	05:58:39	25-03-2020	05:58:40	IWEY	0	1	
14	Spectrogram 1	1	1124.0138	1125.646962	1849.4	2858.1	164.0138	2062.5	2343.75	1008.7	750	1.6332	1.4133	-958	865	958	E:\2020-summer\SEL107R\20200325_060000.WAV	25-03-2020	06:02:44	25-03-2020	06:02:46	GRFL	1	0	
15	Spectrogram 1	1	1155.8543	1157.198518	8070.1	10549.9	195.8543	8625	9000	2479.8	2156.25	1.3442	1.1307	-922	922	922	E:\2020-summer\SEL107R\20200325_060000.WAV	25-03-2020	06:03:16	25-03-2020	06:03:17	BBFL	1	0	
16	Spectrogram 1	1	1158.3668	1159.999962	714.5	1471.1	198.3668	1218.75	1218.75	756.6	468.75	1.6332	1.3067	-1125	1134	1134	E:\2020-summer\SEL107R\20200325_060000.WAV	25-03-2020	06:03:18	25-03-2020	06:03:19	WCBA	1	0	
17	Spectrogram 1	1	1244.3153	1244.729872	1975.5	6809.1	44.3153	2156.25	2343.75	4833.6	3093.75	0.4146	0.3307	-794	710	794	E:\2020-summer\SEL107R\20200325_060500.WAV	25-03-2020	06:05:44	25-03-2020	06:05:45	ASDR	1	0	
18	Spectrogram 1	1	1277.0603	1277.336681	4413.3	7523.6	77.0603	5718.75	5906.25	3110.3	2531.25	0.2764	0.2187	-1144	1236	1236	E:\2020-summer\SEL107R\20200325_060500.WAV	25-03-2020	06:06:17	25-03-2020	06:06:17	VFNU	1	0	
19	Spectrogram 1	1	1323.147	1323.994988	2059.5	3320.5	123.147	2062.5	2718.75	1261	1031.25	0.848	0.7573	-831	742	831	E:\2020-summer\SEL107R\20200325_060500.WAV	25-03-2020	06:07:03	25-03-2020	06:07:04	PTBA	1	0	
20	Spectrogram 1	1	1388.4162	1388.636049	3614.7	7607.7	188.4162	5343.75	5437.5	3993	3000	0.2198	0.176	-700	649	700	E:\2020-summer\SEL107R\20200325_060500.WAV	25-03-2020	06:08:08	25-03-2020	06:08:09	GRNW	1	0	
21	Spectrogram 1	1	1382.9765	1383.102128	2143.6	4329.2	182.9765	2906.25	3375	2185.6	1781.25	0.1256	0.1013	-397	309	397	E:\2020-summer\SEL107R\20200325_060500.WAV	25-03-2020	06:08:03	25-03-2020	06:08:03	STBU	1	0	
22	Spectrogram 1	1	1440.0368	1441.198858	714.5	1176.9	0.0368	937.5	937.5	462.4	375	1.1621	1.0827	-1425	1391	1425	E:\2020-summer\SEL107R\20200325_061000.WAV	25-03-2020	06:10:00	25-03-2020	06:10:01	ISBA	1	0	
23	Spectrogram 1	1	1477.7818	1478.00793	924.7	2143.6	37.7818	1875	1687.5	1218.9	937.5	0.2261	0.1867	-511	436	511	E:\2020-summer\SEL107R\20200325_061000.WAV	25-03-2020	06:10:38	25-03-2020	06:10:38	RESP	1	0	
24	Spectrogram 1	1	1527.1788	1527.499151	3446.6	5716.3	87.1788	3468.75	3843.75	2269.7	1968.75	0.3204	0.2507	-1443	1583	1583	E:\2020-summer\SEL107R\20200325_061000.WAV	25-03-2020	06:11:27	25-03-2020	06:11:27	COTA	1	0	
25	Spectrogram 1	1	1530.1248	1530.369774	1092.8	1807.4	90.1248	1406.25	1500	714.6	468.75	0.245	0.176	-483	474	483	E:\2020-summer\SEL107R\20200325_061000.WAV	25-03-2020	06:11:30	25-03-2020	06:11:30	LBCR	1	0	
26	Spectrogram 1	1	1527.7378	1529.396088	5842.4	8448.3	87.7378	5906.25	6656.25	2605.9	2250	1.6583	1.4293	-2365	2532	2532	E:\2020-summer\SEL107R\20200325_061000.WAV	25-03-2020	06:11:28	25-03-2020	06:11:29	CBSU	0	1	
27	Spectrogram 1	1	1585.7529	1586.154909	4497.4	8028	145.7529	4593.75	4687.5	3530.6	2250	0.402	0.32	-1562	1680	1680	E:\2020-summer\SEL107R\20200325_061000.WAV	25-03-2020	06:12:26	25-03-2020	06:12:26	BRWA	0	1	
28	Spectrogram 1	1	1699.7667	1699.917453	210.2	756.6	19.7667	468.75	468.75	546.4	187.5	0.1508	0.096	-559	701	701	E:\2020-summer\SEL107R\20200325_061500.WAV	25-03-2020	06:15:20	25-03-2020	06:15:20	GRCO	1	0	
