Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	146.9158	146.9786139	85.409	683.274	146.9158	93.75	375	597.865	562.5	0.0628	0.0587	-221	292	292	E:\2020-summer\HP36P1B\20200305_053500.WAV	05-03-2020	05:37:27 AM	05-03-2020	05:37:27 AM	GRHO	1	0	
2	Spectrogram 1	1	299.1331	299.3780744	8498.221	8839.858	59.1331	8718.75	8625	341.637	281.25	0.245	0.1813	-335	371	371	E:\2020-summer\HP36P1B\20200305_055000.WAV	05-03-2020	05:50:59 AM	05-03-2020	05:50:59 AM	SPPI	1	0	
3	Spectrogram 1	1	451.5641	455.7663526	1580.071	2391.459	211.5641	1968.75	1968.75	811.388	562.5	4.2023	3.7547	-543	620	620	E:\2020-summer\HP36P1B\20200305_055000.WAV	05-03-2020	05:53:32 AM	05-03-2020	05:53:36 AM	WTKI	1	0	
4	Spectrogram 1	1	526.5201	526.8907022	1302.977	1597.198	46.5201	1500	1500	294.221	281.25	0.3706	0.3147	-477	732	732	E:\2020-summer\HP36P1B\20200305_055500.WAV	05-03-2020	05:55:47 AM	05-03-2020	05:55:47 AM	MWTH	0	1	
5	Spectrogram 1	1	628.2506	628.3071325	651.489	987.741	148.2506	843.75	750	336.252	281.25	0.0565	0.048	-362	494	494	E:\2020-summer\HP36P1B\20200305_055500.WAV	05-03-2020	05:57:28 AM	05-03-2020	05:57:28 AM	MABA	1	0	
6	Spectrogram 1	1	858.0025	858.5050115	1092.82	2185.639	138.0025	1312.5	1687.5	1092.819	1031.25	0.5025	0.432	-348	386	386	E:\2020-summer\HP36P1B\20200305_060000.WAV	05-03-2020	06:02:18 AM	05-03-2020	06:02:19 AM	GRTD	1	0	
7	Spectrogram 1	1	1112.3806	1113.316528	5001.751	5716.287	152.3806	5437.5	5343.75	714.536	375	0.9359	0.544	-6364	5072	6364	E:\2020-summer\HP36P1B\20200305_060500.WAV	05-03-2020	06:07:32 AM	05-03-2020	06:07:33 AM	MWTH	1	0	
8	Spectrogram 1	1	1170.4271	1170.533884	1050.788	2017.513	210.4271	1500	1500	966.725	750	0.1068	0.096	-254	249	254	E:\2020-summer\HP36P1B\20200305_060500.WAV	05-03-2020	06:08:30 AM	05-03-2020	06:08:31 AM	YBBU	1	0	
9	Spectrogram 1	1	1318.7563	1319.635695	7355.517	8994.746	118.7563	8437.5	8250	1639.229	1406.25	0.8794	0.7787	-681	700	700	E:\2020-summer\HP36P1B\20200305_061000.WAV	05-03-2020	06:11:59 AM	05-03-2020	06:12:00 AM	BBFL	1	0	
10	Spectrogram 1	1	1425.9862	1428.831671	2690.018	4791.594	225.9862	3843.75	3656.25	2101.576	1218.75	2.8455	2.4747	-1583	1816	1816	E:\2020-summer\HP36P1B\20200305_061000.WAV	05-03-2020	06:13:46 AM	05-03-2020	06:13:49 AM	IWEY	0	1	
11	Spectrogram 1	1	1431.0616	1431.444765	3530.648	5716.287	231.0616	3656.25	4125	2185.639	1875	0.3832	0.3413	-392	354	392	E:\2020-summer\HP36P1B\20200305_061000.WAV	05-03-2020	06:13:51 AM	05-03-2020	06:13:51 AM	WBBF	1	0	
12	Spectrogram 1	1	1446.7651	1447.581681	4119.089	7103.327	6.7651	4687.5	4875	2984.238	2531.25	0.8166	0.7093	-4563	5380	5380	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:15:07 AM	05-03-2020	06:15:08 AM	SHMY	1	0	
13	Spectrogram 1	1	1443.6118	1444.597979	2227.671	3278.459	3.6118	2531.25	2625	1050.788	843.75	0.9862	0.864	-654	531	654	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:15:04 AM	05-03-2020	06:15:05 AM	BCFU	0	1	
14	Spectrogram 1	1	1482.4937	1483.674602	1891.419	3530.648	42.4937	2437.5	2531.25	1639.229	1218.75	1.1809	0.9493	-565	660	660	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:15:42 AM	05-03-2020	06:15:44 AM	OHTH	0	1	
15	Spectrogram 1	1	1534.3216	1535.458532	924.694	1639.229	94.3216	1406.25	1312.5	714.535	562.5	1.1369	1.0187	-552	877	877	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:16:34 AM	05-03-2020	06:16:35 AM	GRJU	1	0	
16	Spectrogram 1	1	1532.9585	1534.158246	5127.846	9120.841	92.9585	7031.25	7031.25	3992.995	3281.25	1.1997	1.0027	-646	723	723	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:16:33 AM	05-03-2020	06:16:34 AM	IBRO	0	1	
17	Spectrogram 1	1	1581.5892	1582.123118	7061.296	7943.958	141.5892	7781.25	7687.5	882.662	562.5	0.5339	0.3413	-431	617	617	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:17:22 AM	05-03-2020	06:17:22 AM	VHPA	1	0	
18	Spectrogram 1	1	1634.598	1635.829153	2353.765	3404.553	194.598	3000	3000	1050.788	281.25	1.2312	0.72	-1472	1532	1532	E:\2020-summer\HP36P1B\20200305_061500.WAV	05-03-2020	06:18:15 AM	05-03-2020	06:18:16 AM	WBTR	1	0	
19	Spectrogram 1	1	1680.6281	1680.803979	1555.166	3488.616	0.6281	1781.25	2250	1933.45	1593.75	0.1759	0.1493	-788	853	853	E:\2020-summer\HP36P1B\20200305_062000.WAV	05-03-2020	06:20:01 AM	05-03-2020	06:20:01 AM	AFBL	1	0	
20	Spectrogram 1	1	1681.7462	1681.840421	3950.963	7271.454	1.7462	4125	5343.75	3320.491	2906.25	0.0942	0.08	-262	340	340	E:\2020-summer\HP36P1B\20200305_062000.WAV	05-03-2020	06:20:02 AM	05-03-2020	06:20:02 AM	NIFP	1	0	
21	Spectrogram 1	1	1730.0942	1730.621837	3572.68	5043.783	50.0942	4125	4125	1471.103	1031.25	0.5276	0.4693	-691	822	822	E:\2020-summer\HP36P1B\20200305_062000.WAV	05-03-2020	06:20:50 AM	05-03-2020	06:20:51 AM	GHCF	1	0	
22	Spectrogram 1	1	1841.8028	1844.541488	4917.688	8952.715	161.8028	5062.5	6187.5	4035.027	3656.25	2.7387	2.656	-1994	2241	2241	E:\2020-summer\HP36P1B\20200305_062000.WAV	05-03-2020	06:22:42 AM	05-03-2020	06:22:45 AM	CBSU	0	1	
23	Spectrogram 1	1	2076.9472	2077.342928	798.599	1933.45	156.9472	1687.5	1687.5	1134.851	750	0.3957	0.2827	-797	780	797	E:\2020-summer\HP36P1B\20200305_062500.WAV	05-03-2020	06:27:37 AM	05-03-2020	06:27:37 AM	MGHO	1	0	
24	Spectrogram 1	1	2177.7638	2178.479879	1891.419	3026.27	17.7638	2531.25	2718.75	1134.851	843.75	0.7161	0.64	-539	660	660	E:\2020-summer\HP36P1B\20200305_063000.WAV	05-03-2020	06:30:18 AM	05-03-2020	06:30:18 AM	PTBA	1	0	
25	Spectrogram 1	1	2006.4636	2006.746263	966.725	1513.135	86.4636	1312.5	1312.5	546.41	375	0.2827	0.2293	-2559	2902	2902	E:\2020-summer\HP36P1B\20200305_062500.WAV	05-03-2020	06:26:26 AM	05-03-2020	06:26:27 AM	WCBA	1	0	
26	Spectrogram 1	1	1772.9711	1773.140698	2900.175	6052.539	92.9711	4031.25	4031.25	3152.364	2343.75	0.1696	0.1387	-529	626	626	E:\2020-summer\HP36P1B\20200305_062000.WAV	05-03-2020	06:21:33 AM	05-03-2020	06:21:33 AM	IPFL	1	0	
