Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.308	0.95477188	1050.8	1429.1	0.308	1218.75	1218.75	378.3	281.25	0.6468	0.56	-3257	3722	3722	E:\2020-summer\OLCAP3B\20200510_053000.WAV	10-05-2020	05:30:00	10-05-2020	05:30:01	MWTH	0	1	
2	Spectrogram 1	1	283.2663	283.6871534	1891.4	2690	43.2663	2531.25	2437.5	798.6	562.5	0.4209	0.3733	-2525	2968	2968	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:40:43	10-05-2020	05:40:44	YBBU	1	0	
3	Spectrogram 1	1	322.142	322.4749139	8448.3	8910.7	82.142	8625	8625	462.4	281.25	0.3329	0.2347	-2539	2690	2690	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:41:22	10-05-2020	05:41:22	SPPI	1	0	
4	Spectrogram 1	1	327.5502	327.8831139	378.3	924.7	87.5502	750	656.25	546.4	281.25	0.3329	0.2987	-2857	2745	2857	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:41:28	10-05-2020	05:41:28	BRBO	1	0	
5	Spectrogram 1	1	371.495	372.6507765	1975.5	3320.5	131.495	2718.75	2718.75	1345	1031.25	1.1558	1.0133	-3421	3736	3736	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:42:11	10-05-2020	05:42:13	BCFU	0	1	
6	Spectrogram 1	1	411.093	415.9924873	1303	3194.4	171.093	2343.75	2343.75	1891.4	1312.5	4.8995	4.0373	-3288	3354	3354	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:42:51	10-05-2020	05:42:56	GRTD	0	1	
7	Spectrogram 1	1	475.0565	477.9396598	882.7	1471.1	235.0565	1125	1218.75	588.4	468.75	2.8832	2.5867	-3044	3657	3657	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:43:55	10-05-2020	05:43:58	WCBA	1	0	
8	Spectrogram 1	1	476.7336	476.8592279	1513.1	3572.7	236.7336	1875	2156.25	2059.6	1593.75	0.1256	0.1067	-2302	2449	2449	E:\2020-summer\OLCAP3B\20200510_054000.WAV	10-05-2020	05:43:57	10-05-2020	05:43:57	AFBL	1	0	
9	Spectrogram 1	1	651.8342	652.0666116	5758.3	7649.7	171.8342	6000	6093.75	1891.4	656.25	0.2324	0.208	-2335	2656	2656	E:\2020-summer\OLCAP3B\20200510_054500.WAV	10-05-2020	05:47:52	10-05-2020	05:47:52	WBBF	1	0	
10	Spectrogram 1	1	832.9083	838.5238662	168.1	525.4	112.9083	375	375	357.3	281.25	5.6156	4.9867	-5157	5019	5157	E:\2020-summer\OLCAP3B\20200510_055000.WAV	10-05-2020	05:51:53	10-05-2020	05:51:59	GRCO	1	0	
11	Spectrogram 1	1	868.9384	869.2399069	1807.4	2900.2	148.9384	2718.75	2718.75	1092.8	750	0.3015	0.2613	-3664	3221	3664	E:\2020-summer\OLCAP3B\20200510_055000.WAV	10-05-2020	05:52:29	10-05-2020	05:52:29	YBBU	1	0	
12	Spectrogram 1	1	984.1709	985.6721532	63	441.3	24.1709	187.5	281.25	378.3	281.25	1.5013	1.4027	-5000	6098	6098	E:\2020-summer\OLCAP3B\20200510_055500.WAV	10-05-2020	05:55:24	10-05-2020	05:55:26	MIPI	1	0	
13	Spectrogram 1	1	1202.8078	1203.819104	2690	4665.5	2.8078	2812.5	3000	1975.5	1781.25	1.0113	0.912	-3990	3850	3990	E:\2020-summer\OLCAP3B\20200510_060000.WAV	10-05-2020	06:00:03	10-05-2020	06:00:04	BNMO	1	0	
14	Spectrogram 1	1	1435.6847	1436.482437	3572.7	7733.8	235.6847	5062.5	5718.75	4161.1	2062.5	0.7977	0.672	-11145	10707	11145	E:\2020-summer\OLCAP3B\20200510_060000.WAV	10-05-2020	06:03:56	10-05-2020	06:03:56	SHMY	1	0	
