Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	832758.304	832758.4548	597.865	1494.662	198.304	1218.75	1218.75	896.797	656.25	0.1508	0.112	-1764	1709	1764	E:\2020-summer\IPTO06R\20200510_053000.WAV	10-05-2020	05:33:18	10-05-2020	05:33:18	JENI	1	0	
2	Spectrogram 1	1	832741.2437	832741.8279	5167.26	5551.601	181.2437	5343.75	5343.75	384.342	281.25	0.5842	0.3893	-11694	11654	11694	E:\2020-summer\IPTO06R\20200510_053000.WAV	10-05-2020	05:33:01	10-05-2020	05:33:02	MWTH	1	0	
3	Spectrogram 1	1	832836.4007	832837.2927	1537.367	2049.822	36.4008	1687.5	1781.25	512.456	375	0.892	0.8533	-2567	2815	2815	E:\2020-summer\IPTO06R\20200510_053500.WAV	10-05-2020	05:35:36	10-05-2020	05:35:37	MWTH	0	1	
4	Spectrogram 1	1	832993.9133	832994.0452	1218.914	2269.702	193.9133	1593.75	1687.5	1050.788	750	0.1319	0.1173	-1454	1509	1509	E:\2020-summer\IPTO06R\20200510_053500.WAV	10-05-2020	05:38:14	10-05-2020	05:38:14	YBBU	1	0	
5	Spectrogram 1	1	833066.897	833067.4749	1260.946	1723.292	26.897	1500	1500	462.347	375	0.5779	0.48	-2326	2463	2463	E:\2020-summer\IPTO06R\20200510_054000.WAV	10-05-2020	05:40:27	10-05-2020	05:40:27	INPE	1	0	
6	Spectrogram 1	1	833057.8329	833057.9522	1471.103	3614.711	17.8329	2531.25	2625	2143.608	1406.25	0.1193	0.1067	-1805	2004	2004	E:\2020-summer\IPTO06R\20200510_054000.WAV	10-05-2020	05:40:18	10-05-2020	05:40:18	AFBL	1	0	
7	Spectrogram 1	1	833282.142	833282.6068	2353.765	3026.27	2.142	2625	2718.75	672.504	562.5	0.4648	0.3573	-2571	2141	2571	E:\2020-summer\IPTO06R\20200510_054500.WAV	10-05-2020	05:45:02	10-05-2020	05:45:03	PTBA	1	0	
8	Spectrogram 1	1	833422.8266	833423.2789	3404.553	4497.373	142.8266	4406.25	4312.5	1092.82	750	0.4523	0.4107	-1568	1626	1626	E:\2020-summer\IPTO06R\20200510_054500.WAV	10-05-2020	05:47:23	10-05-2020	05:47:23	SHMY	1	0	
9	Spectrogram 1	1	833550.4585	833551.0553	630.473	1008.757	30.4585	937.5	843.75	378.284	281.25	0.5967	0.5333	-1769	1849	1849	E:\2020-summer\IPTO06R\20200510_055000.WAV	10-05-2020	05:50:30	10-05-2020	05:50:31	ISBA	1	0	
10	Spectrogram 1	1	833820.2136	833820.3015	2605.954	3530.648	60.2136	3375	3000	924.694	750	0.0879	0.0693	-1128	1024	1128	E:\2020-summer\IPTO06R\20200510_055500.WAV	10-05-2020	05:56:00	10-05-2020	05:56:00	STBU	1	0	
