Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.27	0.640702183	2437.8	2774.1	0.27	2625	2625	336.3	187.5	0.3707	0.2773	-985	1096	1096	E:\2020-summer\SEL107U\20200504_053000.WAV	04-05-2020	05:30:00	04-05-2020	05:30:01	RWLA	1	0	
2	Spectrogram 1	1	11.1118	11.45727667	1260.9	1681.3	11.1118	1500	1500	420.4	281.25	0.3455	0.256	-3418	3748	3748	E:\2020-summer\SEL107U\20200504_053000.WAV	04-05-2020	05:30:11	04-05-2020	05:30:11	MWTH	0	1	
3	Spectrogram 1	1	117.9208	118.5991905	1092.8	1723.3	117.9208	1500	1593.75	630.5	375	0.6784	0.5493	-2842	3062	3062	E:\2020-summer\SEL107U\20200504_053000.WAV	04-05-2020	05:31:58	04-05-2020	05:31:59	INPE	1	0	
4	Spectrogram 1	1	441.0301	441.6645208	1218.9	4035	201.0301	2250	2531.25	2816.1	2531.25	0.6344	0.5707	-3390	3379	3390	E:\2020-summer\SEL107U\20200504_053500.WAV	04-05-2020	05:38:21	04-05-2020	05:38:22	GRTD	1	0	
5	Spectrogram 1	1	503.3857	504.5854462	966.7	1345	23.3857	1125	1218.75	378.3	281.25	1.1997	1.0293	-3023	3265	3265	E:\2020-summer\SEL107U\20200504_054500.WAV	04-05-2020	05:45:23	04-05-2020	05:45:25	WCBA	1	0	
6	Spectrogram 1	1	506.8342	507.1105813	3194.4	3866.9	26.8342	3562.5	3562.5	672.5	562.5	0.2764	0.2347	-922	1119	1119	E:\2020-summer\SEL107U\20200504_054500.WAV	04-05-2020	05:45:27	04-05-2020	05:45:27	IWEY	1	0	
7	Spectrogram 1	1	526.4698	527.7009532	924.7	1555.2	46.4698	1406.25	1406.25	630.5	375	1.2312	1.088	-3361	3309	3361	E:\2020-summer\SEL107U\20200504_054500.WAV	04-05-2020	05:45:46	04-05-2020	05:45:48	GRJU	1	0	
8	Spectrogram 1	1	475.1068	475.2198651	672.5	1134.9	235.1068	1031.25	1031.25	462.4	375	0.1131	0.08	-759	859	859	E:\2020-summer\SEL107U\20200504_053500.WAV	04-05-2020	05:38:55	04-05-2020	05:38:55	BRBO	1	0	verify
9	Spectrogram 1	1	544.9309	545.2575325	2353.8	4581.4	64.9309	4500	4406.25	2227.6	1593.75	0.3266	0.2453	-4040	3875	4040	E:\2020-summer\SEL107U\20200504_054500.WAV	04-05-2020	05:46:05	04-05-2020	05:46:05	SHMY	1	0	
10	Spectrogram 1	1	580.8982	581.1180488	1891.4	3446.6	100.8982	3187.5	2906.25	1555.2	1125	0.2198	0.1867	-779	797	797	E:\2020-summer\SEL107U\20200504_054500.WAV	04-05-2020	05:46:41	04-05-2020	05:46:41	RWBU	1	0	
