Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	91.5264	92.80780437	1452	1921.7	91.5264	1593.75	1687.5	469.7	375	1.2814	1.088	-6247	7383	7383	E:\2020-summer\VAR410U\20200312_053500.WAV	12-03-2020	05:36:32	12-03-2020	05:36:33	MWTH	0	1	
2	Spectrogram 1	1	281.6583	286.6143198	1256.5	2010.5	41.6583	1781.25	1687.5	754	468.75	4.956	4.3947	-8186	7420	8186	E:\2020-summer\VAR410U\20200312_054000.WAV	12-03-2020	05:40:42	12-03-2020	05:40:47	UK	1	0	
3	Spectrogram 1	1	502.6445	503.2223882	1382.2	2094.2	22.6445	1406.25	1687.5	712	656.25	0.5779	0.5013	-5836	7061	7061	E:\2020-summer\VAR410U\20200312_054500.WAV	12-03-2020	05:45:23	12-03-2020	05:45:23	CHCU	1	0	
4	Spectrogram 1	1	747.3744	747.5754046	8490.4	8868.7	27.3744	8718.75	8718.75	378.3	281.25	0.201	0.1653	-800	696	800	E:\2020-summer\VAR410U\20200312_055500.WAV	12-03-2020	05:55:27	12-03-2020	05:55:28	SPPI	1	0	
5	Spectrogram 1	1	912.1294	913.3228649	921.3	1545.5	192.1294	1218.75	1312.5	624.2	375	1.1935	1.0187	-1483	1455	1483	E:\2020-summer\VAR410U\20200312_055500.WAV	12-03-2020	05:58:12	12-03-2020	05:58:13	GRJU	1	0	
6	Spectrogram 1	1	922.1796	922.5502022	3278.5	4959.7	202.1796	4593.75	4125	1681.2	1406.25	0.3706	0.32	-1309	1454	1454	E:\2020-summer\VAR410U\20200312_055500.WAV	12-03-2020	05:58:22	12-03-2020	05:58:23	SHMY	1	0	
7	Spectrogram 1	1	984.4598	984.7424627	2269.7	4539.4	24.4598	3093.75	3281.25	2269.7	1312.5	0.2827	0.2187	-1164	1293	1293	E:\2020-summer\VAR410U\20200312_060000.WAV	12-03-2020	06:00:24	12-03-2020	06:00:25	COTA	1	0	STBU?ASDR?
8	Spectrogram 1	1	1127.5942	1128.599223	1975.5	3698.8	167.5942	2343.75	2437.5	1723.3	1406.25	1.005	0.9333	-1129	1154	1154	E:\2020-summer\VAR410U\20200312_060000.WAV	12-03-2020	06:02:48	12-03-2020	06:02:49	OHTH	1	0	
9	Spectrogram 1	1	1156.3442	1156.727365	1303	3951	196.3442	1875	2531.25	2648	1968.75	0.3832	0.3253	-1144	1218	1218	E:\2020-summer\VAR410U\20200312_060000.WAV	12-03-2020	06:03:16	12-03-2020	06:03:17	GRTD	1	0	
10	Spectrogram 1	1	1184.8869	1187.901969	3068.3	4161.1	224.8869	3187.5	3562.5	1092.8	1031.25	3.0151	2.6933	-2663	2411	2663	E:\2020-summer\VAR410U\20200312_060000.WAV	12-03-2020	06:03:45	12-03-2020	06:03:48	IWEY	0	1	
