Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0	0.427134789	1409.3	1836.3	0	1781.25	1593.75	427	281.25	0.4271	0.3893	-998	988	998	E:\2020-summer\INBS04U\20200507_053000.WAV	07-05-2020	05:30:00	07-05-2020	05:30:00	MWTH	0	1	
2	Spectrogram 1	1	253.7249	253.9447488	1110.3	1537.4	13.7249	1312.5	1312.5	427.1	187.5	0.2198	0.176	-1065	971	1065	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:40:14	07-05-2020	05:40:14	GRTD	1	0	
3	Spectrogram 1	1	301.5829	301.8781255	1622.8	3416.4	61.5829	2812.5	2718.75	1793.6	1312.5	0.2952	0.2667	-1530	1507	1530	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:41:02	07-05-2020	05:41:02	RWBU	1	0	
4	Spectrogram 1	1	356.5201	356.7964813	2942.2	3951	116.5201	3093.75	3187.5	1008.8	750	0.2764	0.2293	-1159	1202	1202	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:41:57	07-05-2020	05:41:57	SHMY	1	0	
5	Spectrogram 1	1	376.495	376.7525372	2563.9	3740.8	136.495	2906.25	3187.5	1176.9	656.25	0.2575	0.2187	-973	1044	1044	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:42:16	07-05-2020	05:42:17	IWEY	1	0	
6	Spectrogram 1	1	386.7085	386.9660372	3110.3	4413.3	146.7085	3750	3937.5	1303	1218.75	0.2575	0.2347	-913	929	929	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:42:27	07-05-2020	05:42:27	STBU	1	0	
7	Spectrogram 1	1	396.7462	397.5313742	1597.2	3026.3	156.7462	2625	2531.25	1429.1	1125	0.7852	0.6933	-1249	1319	1319	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:42:37	07-05-2020	05:42:38	INPI	1	0	
8	Spectrogram 1	1	444.9309	446.1055207	2143.6	3866.9	204.9309	2437.5	2812.5	1723.3	1312.5	1.1746	1.088	-1010	1087	1087	E:\2020-summer\INBS04U\20200507_054000.WAV	07-05-2020	05:43:25	07-05-2020	05:43:26	YBBU	0	1	
9	Spectrogram 1	1	480.358	480.6280999	861.9	1337.4	0.358	1125	1125	475.5	375	0.2701	0.2347	-855	865	865	E:\2020-summer\INBS04U\20200507_054500.WAV	07-05-2020	05:45:00	07-05-2020	05:45:01	WCBA	1	0	
10	Spectrogram 1	1	532.1608	532.4999953	714.5	1092.8	52.1608	843.75	843.75	378.3	281.25	0.3392	0.304	-954	939	954	E:\2020-summer\INBS04U\20200507_054500.WAV	07-05-2020	05:45:52	07-05-2020	05:45:52	ISBA	1	0	
11	Spectrogram 1	1	540	540.621858	2227.7	4245.2	60	3281.25	3093.75	2017.5	1500	0.6219	0.5333	-976	826	976	E:\2020-summer\INBS04U\20200507_054500.WAV	07-05-2020	05:46:00	07-05-2020	05:46:01	UK	1	0	CORO? PUSU?
12	Spectrogram 1	1	548.7877	549.3027743	1849.4	3236.4	68.7877	3000	2812.5	1387	1031.25	0.5151	0.4747	-903	1101	1101	E:\2020-summer\INBS04U\20200507_054500.WAV	07-05-2020	05:46:09	07-05-2020	05:46:09	PTBA	1	0	
13	Spectrogram 1	1	561.3882	562.2550324	798.6	1513.1	81.3882	1312.5	1312.5	714.5	562.5	0.8668	0.7413	-855	1041	1041	E:\2020-summer\INBS04U\20200507_054500.WAV	07-05-2020	05:46:21	07-05-2020	05:46:22	GRJU	1	0	
14	Spectrogram 1	1	576.3254	576.4070581	6388.8	8910.7	96.3254	6656.25	6937.5	2521.9	2250	0.0817	0.0693	-716	721	721	E:\2020-summer\INBS04U\20200507_054500.WAV	07-05-2020	05:46:36	07-05-2020	05:46:36	NIFP	1	0	
15	Spectrogram 1	1	747.0038	747.0603325	743	1129.4	27.0038	937.5	937.5	386.4	375	0.0565	0.0427	-662	716	716	E:\2020-summer\INBS04U\20200507_055000.WAV	07-05-2020	05:50:27	07-05-2020	05:50:27	MABA	1	0	
16	Spectrogram 1	1	775.2324	775.615565	105.1	483.4	55.2324	281.25	281.25	378.3	281.25	0.3832	0.352	-905	989	989	E:\2020-summer\INBS04U\20200507_055000.WAV	07-05-2020	05:50:55	07-05-2020	05:50:56	MIPI	1	0	
17	Spectrogram 1	1	917.6319	918.875616	2143.6	3110.3	197.6319	2812.5	2718.75	966.7	468.75	1.2437	0.9493	-1397	1518	1518	E:\2020-summer\INBS04U\20200507_055000.WAV	07-05-2020	05:53:18	07-05-2020	05:53:19	GRFL	1	0	
18	Spectrogram 1	1	936.9158	937.2549953	6388.8	8532.4	216.9158	7875	7218.75	2143.6	1593.75	0.3392	0.2933	-708	853	853	E:\2020-summer\INBS04U\20200507_055000.WAV	07-05-2020	05:53:37	07-05-2020	05:53:37	VHPA	1	0	
19	Spectrogram 1	1	1017.5879	1017.858	966.7	1975.5	57.5879	1687.5	1687.5	1008.8	562.5	0.2701	0.2187	-843	1069	1069	E:\2020-summer\INBS04U\20200507_055500.WAV	07-05-2020	05:55:58	07-05-2020	05:55:58	RESP	1	0	
20	Spectrogram 1	1	1164.0326	1165.471039	5422.1	8910.7	204.0326	6843.75	6843.75	3488.6	1781.25	1.4384	1.1947	-874	872	874	E:\2020-summer\INBS04U\20200507_055500.WAV	07-05-2020	05:58:24	07-05-2020	05:58:25	VFNU	1	0	
21	Spectrogram 1	1	1265.7537	1265.986112	1933.5	2521.9	65.7537	2343.75	2343.75	588.4	281.25	0.2324	0.1547	-1063	1402	1402	E:\2020-summer\INBS04U\20200507_060000.WAV	07-05-2020	06:01:06	07-05-2020	06:01:06	MGHO	1	0	
22	Spectrogram 1	1	1328.9761	1329.233637	2984.2	3951	128.9761	3750	3656.25	966.8	843.75	0.2575	0.2187	-652	906	906	E:\2020-summer\INBS04U\20200507_060000.WAV	07-05-2020	06:02:09	07-05-2020	06:02:09	SHIK	1	0	
23	Spectrogram 1	1	1385.1131	1385.257572	1891.4	4329.2	185.1131	2531.25	2906.25	2437.8	1875	0.1445	0.1227	-691	790	790	E:\2020-summer\INBS04U\20200507_060000.WAV	07-05-2020	06:03:05	07-05-2020	06:03:05	COTA	1	0	
24	Spectrogram 1	1	1563.0716	1563.25376	1050.8	1639.2	123.0716	1406.25	1406.25	588.4	375	0.1822	0.1387	-685	820	820	E:\2020-summer\INBS04U\20200507_060500.WAV	07-05-2020	06:07:03	07-05-2020	06:07:03	LBCR	1	0	
25	Spectrogram 1	1	1643.4548	1643.750026	5085.8	6262.7	203.4548	5156.25	5531.25	1176.9	1031.25	0.2952	0.2507	-543	658	658	E:\2020-summer\INBS04U\20200507_060500.WAV	07-05-2020	06:08:23	07-05-2020	06:08:24	IYTI	1	0	
26	Spectrogram 1	1	1684.9372	1685.797751	1891.4	2732	4.9372	2343.75	2343.75	840.6	562.5	0.8606	0.768	-889	965	965	E:\2020-summer\INBS04U\20200507_061000.WAV	07-05-2020	06:10:05	07-05-2020	06:10:06	OHTH	1	0	
27	Spectrogram 1	1	1722.5691	1723.888193	2732	3530.6	42.5691	3000	3000	798.6	281.25	1.3191	0.9173	-860	904	904	E:\2020-summer\INBS04U\20200507_061000.WAV	07-05-2020	06:10:43	07-05-2020	06:10:44	WTKI	1	0	
29	Spectrogram 1	1	2013.392	2013.97617	1176.9	1597.2	93.392	1406.25	1406.25	420.3	375	0.5842	0.5227	-657	677	677	E:\2020-summer\INBS04U\20200507_061500.WAV	07-05-2020	06:16:33	07-05-2020	06:16:34	WBTR	1	0	
30	Spectrogram 1	1	1996.1244	1996.903293	4791.6	7103.3	76.1244	4875	5343.75	2311.7	2062.5	0.7789	0.6933	-1455	1474	1474	E:\2020-summer\INBS04U\20200507_061500.WAV	07-05-2020	06:16:16	07-05-2020	06:16:17	BWFS	1	0	
31	Spectrogram 1	1	2185.7849	2186.375351	1765.3	2437.8	25.7849	2156.25	2156.25	672.5	281.25	0.5905	0.48	-720	802	802	E:\2020-summer\INBS04U\20200507_062000.WAV	07-05-2020	06:20:26	07-05-2020	06:20:26	CSEA	1	0	verify
32	Spectrogram 1	1	2121.3439	2122.053698	1260.9	1618.2	201.3439	1406.25	1406.25	357.3	281.25	0.7098	0.5547	-725	988	988	E:\2020-summer\INBS04U\20200507_061500.WAV	07-05-2020	06:18:21	07-05-2020	06:18:22	INPE	1	0	
33	Spectrogram 1	1	2310.7095	2312.141658	1345	2563.9	150.7095	2250	2250	1218.9	562.5	1.4322	1.056	-827	989	989	E:\2020-summer\INBS04U\20200507_062000.WAV	07-05-2020	06:22:31	07-05-2020	06:22:32	CSEA	1	0	
34	Spectrogram 1	1	2460.0688	2461.318797	3026.3	5001.8	60.0688	3562.5	4687.5	1975.5	1593.75	1.25	1.1467	-1843	2103	2103	E:\2020-summer\INBS04U\20200507_062500.WAV	07-05-2020	06:26:00	07-05-2020	06:26:01	HSWO	1	0	
35	Spectrogram 1	1	2536.4193	2537.90799	4413.3	7061.3	136.4193	5343.75	5343.75	2648	2156.25	1.4887	1.3227	-1069	957	1069	E:\2020-summer\INBS04U\20200507_062500.WAV	07-05-2020	06:27:16	07-05-2020	06:27:18	CBSU	0	1	
36	Spectrogram 1	1	2641.1806	2642.436879	1597.2	2227.7	1.1806	2062.5	1875	630.5	375	1.2563	1.0187	-1162	1272	1272	E:\2020-summer\INBS04U\20200507_063000.WAV	07-05-2020	06:30:01	07-05-2020	06:30:02	ASKO	1	0	
37	Spectrogram 1	1	2644.07	2644.176784	546.4	1260.9	4.07	1031.25	937.5	714.5	562.5	0.1068	0.0853	-851	780	851	E:\2020-summer\INBS04U\20200507_063000.WAV	07-05-2020	06:30:04	07-05-2020	06:30:04	GRHO	1	0	
38	Spectrogram 1	1	2925.6027	2926.004709	2984.2	7145.4	45.6027	5062.5	5062.5	4161.2	3093.75	0.402	0.368	-781	994	994	E:\2020-summer\INBS04U\20200507_063500.WAV	07-05-2020	06:35:46	07-05-2020	06:35:46	ABFL	1	0	verify
39	Spectrogram 1	1	3182.4369	3188.592666	1513.1	3404.6	62.4369	2812.5	2812.5	1891.5	656.25	6.1558	5.472	-11121	9728	11121	E:\2020-summer\INBS04U\20200507_064000.WAV	07-05-2020	06:41:02	07-05-2020	06:41:09	WBWO	1	0	
40	Spectrogram 1	1	3358.3854	3358.485902	2816.1	3908.9	238.3854	3468.75	3562.5	1092.8	656.25	0.1005	0.064	-1582	1782	1782	E:\2020-summer\INBS04U\20200507_064000.WAV	07-05-2020	06:43:58	07-05-2020	06:43:58	WBWO	1	0	
41	Spectrogram 1	1	3453.9695	3454.183067	1176.9	4077.1	93.9695	2437.5	2437.5	2900.2	2437.5	0.2136	0.1813	-656	609	656	E:\2020-summer\INBS04U\20200507_064500.WAV	07-05-2020	06:46:34	07-05-2020	06:46:34	ASDR	1	0	
42	Spectrogram 1	1	3554.0264	3554.742479	1639.2	2816.1	194.0264	2625	2437.5	1176.9	468.75	0.7161	0.496	-1413	1444	1444	E:\2020-summer\INBS04U\20200507_064500.WAV	07-05-2020	06:48:14	07-05-2020	06:48:15	BRFL	1	0	
43	Spectrogram 1	1	3601.5955	3602.832935	2606	7313.5	1.5955	6937.5	5343.75	4707.5	4125	1.2374	1.0827	-666	760	760	E:\2020-summer\INBS04U\20200507_065000.WAV	07-05-2020	06:50:02	07-05-2020	06:50:03	GBPR	1	0	GHCF?
44	Spectrogram 1	1	3966.652	3966.714814	1975.5	4245.2	126.652	3000	3000	2269.7	1875	0.0628	0.0427	-1122	1499	1499	E:\2020-summer\INBS04U\20200507_065500.WAV	07-05-2020	06:57:07	07-05-2020	06:57:07	AFBL	1	0	
46	Spectrogram 1	1	4085.7475	4085.885691	2942.2	4791.6	5.7475	3843.75	3843.75	1849.4	1781.25	0.1382	0.112	-1942	2447	2447	E:\2020-summer\INBS04U\20200507_070000.WAV	07-05-2020	07:00:06	07-05-2020	07:00:06	PHPA	1	0	
47	Spectrogram 1	1	4352.2739	4352.405809	3152.4	6220.7	32.2739	5906.25	5531.25	3068.3	1968.75	0.1319	0.0853	-1280	1480	1480	E:\2020-summer\INBS04U\20200507_070500.WAV	07-05-2020	07:05:32	07-05-2020	07:05:32	GRNW	1	0	
48	Spectrogram 1	1	4617.8894	4619.999948	2143.6	4413.3	57.8894	3937.5	3562.5	2269.7	1875	2.1105	1.7973	-780	923	923	E:\2020-summer\INBS04U\20200507_071000.WAV	07-05-2020	07:10:58	07-05-2020	07:11:00	CHBE	1	0	
49	Spectrogram 1	1	4861.2751	4862.204746	5716.3	8700.5	61.2751	7593.75	7312.5	2984.2	1125	0.9296	0.8107	-1385	1252	1385	E:\2020-summer\INBS04U\20200507_071500.WAV	07-05-2020	07:16:01	07-05-2020	07:16:02	CBSU	1	0	
50	Spectrogram 1	1	5126.6331	5129.999927	273.2	651.5	86.6331	468.75	468.75	378.3	281.25	3.3668	3.0613	-968	1023	1023	E:\2020-summer\INBS04U\20200507_075000.WAV	07-05-2020	07:51:27	07-05-2020	07:51:30	GRCO	1	0	
52	Spectrogram 1	1	5482.7261	5482.776351	1849.4	4833.6	202.7261	3093.75	3000	2984.2	2343.75	0.0503	0.0267	-915	924	924	E:\2020-summer\INBS04U\20200507_080000.WAV	07-05-2020	08:03:23	07-05-2020	08:03:23	BRWA	1	0	
54	Spectrogram 1	1	5573.304	5575.810276	2227.7	4749.6	53.304	3656.25	3375	2521.9	2437.5	2.5063	2.368	-1156	1138	1156	E:\2020-summer\INBS04U\20200507_080500.WAV	07-05-2020	08:05:53	07-05-2020	08:05:56	MAPA	1	0	
55	Spectrogram 1	1	5990	5991.702258	1807.4	2732	230	2156.25	2156.25	924.6	656.25	1.7023	1.456	-1200	1323	1323	E:\2020-summer\INBS04U\20200507_074000.WAV	07-05-2020	07:43:50	07-05-2020	07:43:52	MAWO	1	0	
