Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	92.2927	92.85802546	427	747.3	92.2927	468.75	562.5	320.3	187.5	0.5653	0.48	-2081	2604	2604	E:\2020-summer\UPMAP6B\20200325_053000.WAV	25-03-2020	05:31:32	25-03-2020	05:31:33	BRBO	1	0	
3	Spectrogram 1	1	424.6545	425.6469602	1007	1636.4	184.6545	1406.25	1406.25	629.4	562.5	0.9925	0.8427	-1966	1881	1966	E:\2020-summer\UPMAP6B\20200325_054000.WAV	25-03-2020	05:43:05	25-03-2020	05:43:06	SBEO	1	0	
4	Spectrogram 1	1	586.5829	589.9999783	1804.2	3314.7	106.5829	2343.75	2437.5	1510.5	937.5	3.4171	2.8373	-2257	2103	2257	E:\2020-summer\UPMAP6B\20200325_054500.WAV	25-03-2020	05:46:47	25-03-2020	05:46:49	BNMO	0	1	
5	Spectrogram 1	1	683.7186	683.7814139	608.4	923.1	203.7186	750	750	314.7	187.5	0.0628	0.048	-971	600	971	E:\2020-summer\UPMAP6B\20200325_054500.WAV	25-03-2020	05:48:24	25-03-2020	05:48:24	MABA	1	0	
6	Spectrogram 1	1	691.6457	692.8140393	1510.5	5790.2	211.6457	4875	4687.5	4279.7	3468.75	1.1683	0.96	-803	866	866	E:\2020-summer\UPMAP6B\20200325_054500.WAV	25-03-2020	05:48:32	25-03-2020	05:48:33	WBBF	1	0	
7	Spectrogram 1	1	885.3831	886.5765649	1387	1975.5	165.3831	1593.75	1687.5	588.5	468.75	1.1935	1.0453	-867	852	867	E:\2020-summer\UPMAP6B\20200325_055000.WAV	25-03-2020	05:52:45	25-03-2020	05:52:47	MWTH	0	1	
8	Spectrogram 1	1	1009.5226	1009.999986	1555.2	3782.8	49.5226	2343.75	2343.75	2227.6	1781.25	0.4774	0.3893	-829	1051	1051	E:\2020-summer\UPMAP6B\20200325_055500.WAV	25-03-2020	05:55:50	25-03-2020	05:55:49	GRTD	1	0	
9	Spectrogram 1	1	1118.5176	1118.69976	546.4	1050.8	158.5176	843.75	843.75	504.4	375	0.1822	0.144	-382	394	394	E:\2020-summer\UPMAP6B\20200325_055500.WAV	25-03-2020	05:57:39	25-03-2020	05:57:39	UK	1	0	
11	Spectrogram 1	1	1254.1771	1254.327853	1723.3	3740.8	54.1771	2343.75	2343.75	2017.5	1500	0.1508	0.128	-854	800	854	E:\2020-summer\UPMAP6B\20200325_060000.WAV	25-03-2020	06:00:54	25-03-2020	06:00:54	AFBL	1	0	
12	Spectrogram 1	1	1274.8806	1275.213514	1891.4	3278.5	74.8806	2531.25	2437.5	1387.1	1125	0.3329	0.288	-637	790	790	E:\2020-summer\UPMAP6B\20200325_060000.WAV	25-03-2020	06:01:15	25-03-2020	06:01:15	YBBU	1	0	
13	Spectrogram 1	1	1311.4133	1312.625609	966.7	1429.1	111.4133	1218.75	1218.75	462.4	375	1.2123	1.056	-849	917	917	E:\2020-summer\UPMAP6B\20200325_060000.WAV	25-03-2020	06:01:51	25-03-2020	06:01:53	WCBA	1	0	
14	Spectrogram 1	1	1559.5729	1560.000035	1891.4	6893.2	119.5729	2906.25	3000	5001.8	3375	0.4271	0.3787	-1840	1738	1840	E:\2020-summer\UPMAP6B\20200325_060500.WAV	25-03-2020	06:07:00	25-03-2020	06:07:00	SHMY	1	0	
15	Spectrogram 1	1	1586.8404	1586.997435	1176.9	2479.9	146.8404	2343.75	2343.75	1303	468.75	0.157	0.1173	-1597	1696	1696	E:\2020-summer\UPMAP6B\20200325_060500.WAV	25-03-2020	06:07:27	25-03-2020	06:07:27	WBWO	1	0	
16	Spectrogram 1	1	1633.0339	1634.151988	630.5	1723.3	193.0339	1406.25	1406.25	1092.8	375	1.1181	1.024	-1793	2030	2030	E:\2020-summer\UPMAP6B\20200325_060500.WAV	25-03-2020	06:08:13	25-03-2020	06:08:14	GRJU	1	0	
17	Spectrogram 1	1	1667.657	1668.121823	1849.4	2858.1	227.657	2437.5	2625	1008.7	843.75	0.4648	0.4107	-737	764	764	E:\2020-summer\UPMAP6B\20200325_060500.WAV	25-03-2020	06:08:48	25-03-2020	06:08:48	PTBA	1	0	
18	Spectrogram 1	1	1653.1595	1653.819046	798.6	1134.9	213.1595	1125	1031.25	336.3	281.25	0.6595	0.6027	-715	835	835	E:\2020-summer\UPMAP6B\20200325_060500.WAV	25-03-2020	06:08:33	25-03-2020	06:08:34	ISBA	1	0	
19	Spectrogram 1	1	1719.6985	1720.000007	504.4	2395.8	39.6985	1875	1781.25	1891.4	1125	0.3015	0.2293	-4233	5093	5093	E:\2020-summer\UPMAP6B\20200325_061500.WAV	25-03-2020	06:15:40	25-03-2020	06:15:40	RESP	1	0	
20	Spectrogram 1	1	1781.0301	1782.556479	3656.7	8070.1	101.0301	3750	5250	4413.4	4031.25	1.5264	1.3813	-3796	4089	4089	E:\2020-summer\UPMAP6B\20200325_061500.WAV	25-03-2020	06:16:41	25-03-2020	06:16:43	CBSU	1	0	
21	Spectrogram 1	1	1878.9227	1879.591668	2353.8	3278.5	198.9227	2812.5	2812.5	924.7	468.75	0.669	0.5867	-5253	5204	5253	E:\2020-summer\UPMAP6B\20200325_061500.WAV	25-03-2020	06:18:19	25-03-2020	06:18:20	GRFL	1	0	
22	Spectrogram 1	1	1868.7437	1868.988674	1429.1	2059.5	188.7437	1875	1875	630.4	468.75	0.245	0.2027	-4296	4198	4296	E:\2020-summer\UPMAP6B\20200325_061500.WAV	25-03-2020	06:18:09	25-03-2020	06:18:09	LBCR	1	0	
23	Spectrogram 1	1	2028.2098	2029.378139	2059.5	3236.4	108.2098	2437.5	2625	1176.9	937.5	1.1683	0.9333	-5716	6321	6321	E:\2020-summer\UPMAP6B\20200325_062000.WAV	25-03-2020	06:21:48	25-03-2020	06:21:49	BCFU	1	0	
24	Spectrogram 1	1	2101.206	2102.405746	3446.6	5464.1	181.206	4500	4593.75	2017.5	1406.25	1.1997	1.024	-5315	5508	5508	E:\2020-summer\UPMAP6B\20200325_062000.WAV	25-03-2020	06:23:01	25-03-2020	06:23:02	ORMI	1	0	
25	Spectrogram 1	1	2116.7085	2116.953474	294.2	525.4	196.7085	375	375	231.2	93.75	0.245	0.1813	-5382	5139	5382	E:\2020-summer\UPMAP6B\20200325_062000.WAV	25-03-2020	06:23:17	25-03-2020	06:23:17	AEDO	1	0	
26	Spectrogram 1	1	2160.044	2160.414602	2227.7	5043.8	0.044	3843.75	3843.75	2816.1	2343.75	0.3706	0.3307	-4716	5035	5035	E:\2020-summer\UPMAP6B\20200325_062500.WAV	25-03-2020	06:25:00	25-03-2020	06:25:00	ASDR	1	0	
27	Spectrogram 1	1	2237.6256	2238.66203	4875.7	7103.3	77.6256	6750	6375	2227.6	1781.25	1.0364	0.8907	-4435	4724	4724	E:\2020-summer\UPMAP6B\20200325_062500.WAV	25-03-2020	06:26:18	25-03-2020	06:26:19	VFNU	1	0	
28	Spectrogram 1	1	2435.8543	2436.312842	6725	8028	35.8543	7500	7406.25	1303	1031.25	0.4585	0.3787	-1019	1120	1120	E:\2020-summer\UPMAP6B\20200325_063000.WAV	25-03-2020	06:30:36	25-03-2020	06:30:36	VHPA	1	0	
29	Spectrogram 1	1	2790.8857	2791.65203	3068.3	6094.6	150.8857	5906.25	5812.5	3026.3	2718.75	0.7663	0.4267	-1634	1852	1852	E:\2020-summer\UPMAP6B\20200325_063500.WAV	25-03-2020	06:37:31	25-03-2020	06:37:32	LBLW	1	0	
30	Spectrogram 1	1	2890.8166	2891.023886	1134.9	1849.4	10.8166	1593.75	1593.75	714.5	562.5	0.2073	0.1653	-4156	4633	4633	E:\2020-summer\UPMAP6B\20200325_070500.WAV	25-03-2020	07:05:11	25-03-2020	07:05:11	MGHO	1	0	
31	Spectrogram 1	1	3085.044	3085.169628	5968.5	7397.5	205.044	6187.5	6562.5	1429	1218.75	0.1256	0.0907	-3337	3719	3719	E:\2020-summer\UPMAP6B\20200325_070500.WAV	25-03-2020	07:08:25	25-03-2020	07:08:25	NIFP	1	0	
32	Spectrogram 1	1	3173.8693	3174.1394	3993	4833.6	53.8693	4593.75	4500	840.6	562.5	0.2701	0.2507	-4224	3770	4224	E:\2020-summer\UPMAP6B\20200325_071000.WAV	25-03-2020	07:10:54	25-03-2020	07:10:54	IWEY	1	0	
33	Spectrogram 1	1	3514.7487	3515.351714	2606	4203.2	154.7487	3187.5	3468.75	1597.2	1312.5	0.603	0.5387	-4149	4363	4363	E:\2020-summer\UPMAP6B\20200325_071500.WAV	25-03-2020	07:17:35	25-03-2020	07:17:35	STBU	1	0	
34	Spectrogram 1	1	3738.0904	3738.875574	3404.6	4875.7	138.0904	4406.25	4218.75	1471.1	937.5	0.7852	0.6507	-5047	5038	5047	E:\2020-summer\UPMAP6B\20200325_072000.WAV	25-03-2020	07:22:18	25-03-2020	07:22:19	HSWO	1	0	
36	Spectrogram 1	1	4036.4321	4036.815265	21	483.4	196.4321	281.25	281.25	462.4	375	0.3832	0.3307	-3612	3246	3612	E:\2020-summer\UPMAP6B\20200325_074000.WAV	25-03-2020	07:43:16	25-03-2020	07:43:17	MIPI	1	0	
38	Spectrogram 1	1	4230.7475	4231.997497	7271.5	8028	150.7475	7687.5	7687.5	756.5	375	1.25	1.0453	-1517	1473	1517	E:\2020-summer\UPMAP6B\20200325_081500.WAV	25-03-2020	08:17:31	25-03-2020	08:17:32	SPPI	1	0	
