Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0	1.9723577	1092.8	1639.2	0	1406.25	1406.25	546.4	281.25	1.9724	1.456	-2409	2079	2409	E:\2020-summer\INME03U\20200502_053000.WAV	02-05-2020	05:30:00	02-05-2020	05:30:02	MWTH	0	1	
2	Spectrogram 1	1	284.0012	284.1079837	1807.4	2816.1	44.0012	1968.75	2156.25	1008.7	843.75	0.1068	0.08	-466	650	650	E:\2020-summer\INME03U\20200502_054000.WAV	02-05-2020	05:40:44	02-05-2020	05:40:44	YBBU	1	0	
3	Spectrogram 1	1	437.7324	438.7185789	1008.8	1387	197.7324	1312.5	1218.75	378.2	281.25	0.9862	0.8587	-1291	1581	1581	E:\2020-summer\INME03U\20200502_054000.WAV	02-05-2020	05:43:18	02-05-2020	05:43:19	WCBA	1	0	
4	Spectrogram 1	1	463.5239	464.4912347	924.7	1555.2	223.5239	1500	1312.5	630.5	468.75	0.9673	0.8213	-1755	1730	1755	E:\2020-summer\INME03U\20200502_054000.WAV	02-05-2020	05:43:44	02-05-2020	05:43:44	GRJU	1	0	
5	Spectrogram 1	1	382.7575	383.0275999	2269.7	3572.7	142.7575	2906.25	3000	1303	843.75	0.2701	0.24	-1001	1052	1052	E:\2020-summer\INME03U\20200502_054000.WAV	02-05-2020	05:42:23	02-05-2020	05:42:23	RWBU	1	0	
6	Spectrogram 1	1	484.598	484.9120697	2606	3446.6	4.598	3187.5	3187.5	840.6	562.5	0.3141	0.2507	-1122	1249	1249	E:\2020-summer\INME03U\20200502_054500.WAV	02-05-2020	05:45:05	02-05-2020	05:45:05	SHMY	1	0	
8	Spectrogram 1	1	560.3832	561.1181231	672.5	2227.7	80.3832	1968.75	1781.25	1555.2	1125	0.7349	0.608	-2190	2124	2190	E:\2020-summer\INME03U\20200502_054500.WAV	02-05-2020	05:46:20	02-05-2020	05:46:21	ISBA	0	1	
9	Spectrogram 1	1	645.1256	645.4019813	1513.1	1933.5	165.1256	1781.25	1781.25	420.4	281.25	0.2764	0.2187	-1321	1318	1321	E:\2020-summer\INME03U\20200502_054500.WAV	02-05-2020	05:47:45	02-05-2020	05:47:45	MGHO	1	0	
10	Spectrogram 1	1	725.402	725.640693	2648	3488.6	5.402	3000	3000	840.6	281.25	0.2387	0.192	-1158	1448	1448	E:\2020-summer\INME03U\20200502_055000.WAV	02-05-2020	05:50:05	02-05-2020	05:50:06	PTBA	1	0	
11	Spectrogram 1	1	801.0427	801.0992325	5338	7481.6	81.0427	5531.25	5812.5	2143.6	1781.25	0.0565	0.048	-497	590	590	E:\2020-summer\INME03U\20200502_055000.WAV	02-05-2020	05:51:21	02-05-2020	05:51:21	NIFP	1	0	
