Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	130	131.1871835	1452	2263.3	130	1687.5	1875	811.3	750	1.1872	1.0133	-1492	1676	1676	E:\2020-summer\INBS04R\20200307_060000.WAV	07-03-2020	06:02:10	07-03-2020	06:02:11	MWTH	0	1	
2	Spectrogram 1	1	340.7349	341.6205765	2220.6	3928.8	100.7349	3093.75	2906.25	1708.2	1406.25	0.8857	0.7947	-926	1160	1160	E:\2020-summer\INBS04R\20200307_061000.WAV	07-03-2020	06:11:41	07-03-2020	06:11:42	BCFU	1	0	
3	Spectrogram 1	1	350.8354	350.9484651	1750.9	2818.5	110.8354	2625	2437.5	1067.6	750	0.1131	0.096	-837	872	872	E:\2020-summer\INBS04R\20200307_061000.WAV	07-03-2020	06:11:51	07-03-2020	06:11:51	RWBU	1	0	
4	Spectrogram 1	1	375.1256	375.4396697	2269.7	3614.7	135.1256	3000	3000	1345	1125	0.3141	0.272	-865	972	972	E:\2020-summer\INBS04R\20200307_061000.WAV	07-03-2020	06:12:15	07-03-2020	06:12:15	YBBU	1	0	
5	Spectrogram 1	1	380	380.4585418	1681.3	2942.2	140	2531.25	2531.25	1260.9	1125	0.4585	0.3787	-805	784	805	E:\2020-summer\INBS04R\20200307_061000.WAV	07-03-2020	06:12:20	07-03-2020	06:12:20	GRTD	1	0	
6	Spectrogram 1	1	433.7437	434.3906836	1807.4	2942.2	193.7437	2718.75	2437.5	1134.8	750	0.647	0.56	-1071	975	1071	E:\2020-summer\INBS04R\20200307_061000.WAV	07-03-2020	06:13:14	07-03-2020	06:13:14	SHMY	1	0	
7	Spectrogram 1	1	556.5892	558.9886925	2774.1	4455.3	76.5892	3843.75	3562.5	1681.2	1406.25	2.3995	2.1973	-1070	1158	1158	E:\2020-summer\INBS04R\20200307_061500.WAV	07-03-2020	06:16:17	07-03-2020	06:16:19	IWEY	0	1	
8	Spectrogram 1	1	580.6281	582.0351322	882.7	1639.2	100.6281	1218.75	1218.75	756.5	281.25	1.407	0.9813	-1038	1073	1073	E:\2020-summer\INBS04R\20200307_061500.WAV	07-03-2020	06:16:41	07-03-2020	06:16:42	GRJU	1	0	
9	Spectrogram 1	1	624.7864	625.3014743	2269.7	3446.6	144.7864	3187.5	3187.5	1176.9	843.75	0.5151	0.4213	-721	718	721	E:\2020-summer\INBS04R\20200307_061500.WAV	07-03-2020	06:17:25	07-03-2020	06:17:25	RWLA	1	0	
10	Spectrogram 1	1	616.809	617.5878928	2227.7	3320.5	136.809	3000	3000	1092.8	750	0.7789	0.672	-961	974	974	E:\2020-summer\INBS04R\20200307_061500.WAV	07-03-2020	06:17:17	07-03-2020	06:17:18	OHTH	1	0	
11	Spectrogram 1	1	639.353	639.8303859	672.5	1050.8	159.353	843.75	843.75	378.3	281.25	0.4774	0.4053	-922	930	930	E:\2020-summer\INBS04R\20200307_061500.WAV	07-03-2020	06:17:39	07-03-2020	06:17:40	ISBA	1	0	
