Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	81.3003	81.72743479	448.4	790	81.3003	468.75	562.5	341.6	281.25	0.4271	0.368	-338	327	338	E:\2020-summer\OLV208U\20200320_053000.WAV	20-03-2020	05:31:21	20-03-2020	05:31:22	BRBO	1	0	
2	Spectrogram 1	1	156.3882	156.5515162	1238.4	1921.7	156.3882	1687.5	1593.75	683.3	562.5	0.1633	0.144	-1732	1641	1732	E:\2020-summer\OLV208U\20200320_053000.WAV	20-03-2020	05:32:36	20-03-2020	05:32:37	CHCU	1	0	
3	Spectrogram 1	1	240.0503	240.1005512	712	1633.5	0.0503	1125	1125	921.5	750	0.0503	0.0373	-259	236	259	E:\2020-summer\OLV208U\20200320_054500.WAV	20-03-2020	05:45:00	20-03-2020	05:45:00	JUNI	1	0	
4	Spectrogram 1	1	562.7387	563.1658348	5380	5758.3	82.7387	5531.25	5531.25	378.3	281.25	0.4271	0.3627	-364	276	364	E:\2020-summer\OLV208U\20200320_055000.WAV	20-03-2020	05:51:23	20-03-2020	05:51:23	MWTH	1	0	
5	Spectrogram 1	1	564.9435	565.804051	1471.1	1849.4	84.9435	1687.5	1687.5	378.3	281.25	0.8606	0.784	-531	563	563	E:\2020-summer\OLV208U\20200320_055000.WAV	20-03-2020	05:51:25	20-03-2020	05:51:26	MWTH	0	1	
6	Spectrogram 1	1	740.8794	741.0741232	1387	3488.6	20.8794	2531.25	2250	2101.6	1875	0.1947	0.176	-246	261	261	E:\2020-summer\OLV208U\20200320_060000.WAV	20-03-2020	06:00:21	20-03-2020	06:00:21	AFBL	1	0	
7	Spectrogram 1	1	741.4573	742.6319207	882.7	1513.1	21.4573	1312.5	1218.75	630.4	375	1.1746	1.072	-426	467	467	E:\2020-summer\OLV208U\20200320_060000.WAV	20-03-2020	06:00:21	20-03-2020	06:00:23	GRJU	1	0	
8	Spectrogram 1	1	886.3945	889.7487644	2774.1	4959.7	166.3945	4406.25	4125	2185.6	1781.25	3.3543	2.976	-575	585	585	E:\2020-summer\OLV208U\20200320_060000.WAV	20-03-2020	06:02:46	20-03-2020	06:02:50	IWEY	0	1	
9	Spectrogram 1	1	943.4296	943.5363837	2185.6	3194.4	223.4296	3000	3000	1008.8	750	0.1068	0.08	-444	480	480	E:\2020-summer\OLV208U\20200320_060000.WAV	20-03-2020	06:03:43	20-03-2020	06:03:44	RWBU	1	0	
10	Spectrogram 1	1	960.1382	960.3329232	966.7	1429.1	0.1382	1218.75	1218.75	462.4	375	0.1947	0.176	-277	258	277	E:\2020-summer\OLV208U\20200320_060500.WAV	20-03-2020	06:05:00	20-03-2020	06:05:00	WCBA	1	0	
