Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	3.3668	3.705995273	840.6	1303	3.3668	1125	1125	462.4	187.5	0.3392	0.192	-1735	2285	2285	E:\2020-summer\OLV208U\20200325_053000.WAV	25-03-2020	05:30:03	25-03-2020	05:30:04	INPE	1	0	
2	Spectrogram 1	1	15.8103	15.97989764	1429.1	2017.5	15.8103	1781.25	1781.25	588.4	375	0.1696	0.1227	-789	837	837	E:\2020-summer\OLV208U\20200325_053000.WAV	25-03-2020	05:30:16	25-03-2020	05:30:16	CHCU	1	0	
3	Spectrogram 1	1	142.6759	143.3417278	1681.3	2101.6	142.6759	1968.75	1875	420.3	375	0.6658	0.5867	-780	835	835	E:\2020-summer\OLV208U\20200325_053000.WAV	25-03-2020	05:32:23	25-03-2020	05:32:23	MWTH	0	1	
4	Spectrogram 1	1	159.4661	159.6482604	445.8	861.9	159.4661	656.25	656.25	416.1	375	0.1822	0.144	-467	413	467	E:\2020-summer\OLV208U\20200325_053000.WAV	25-03-2020	05:32:39	25-03-2020	05:32:40	BRBO	1	0	
5	Spectrogram 1	1	248.4422	248.5929535	1639.2	2606	8.4422	1781.25	1968.75	966.8	750	0.1508	0.128	-616	631	631	E:\2020-summer\OLV208U\20200325_054500.WAV	25-03-2020	05:45:08	25-03-2020	05:45:09	YBBU	1	0	
6	Spectrogram 1	1	522.1985	522.9836742	1975.5	2984.2	42.1985	2437.5	2437.5	1008.7	750	0.7852	0.6827	-599	675	675	E:\2020-summer\OLV208U\20200325_055500.WAV	25-03-2020	05:55:42	25-03-2020	05:55:43	PTBA	1	0	
7	Spectrogram 1	1	628.9447	629.9999742	1681.3	3698.8	148.9447	2343.75	2250	2017.5	1687.5	1.0553	0.9707	-612	865	865	E:\2020-summer\OLV208U\20200325_055500.WAV	25-03-2020	05:57:29	25-03-2020	05:57:29	RWBU	1	0	
8	Spectrogram 1	1	631.5012	632.2612487	3446.6	6178.6	151.5012	3750	4781.25	2732	2156.25	0.76	0.656	-644	752	752	E:\2020-summer\OLV208U\20200325_055500.WAV	25-03-2020	05:57:32	25-03-2020	05:57:32	SHMY	1	0	
9	Spectrogram 1	1	638.0465	640.0000135	2648	4077.1	158.0465	2718.75	2812.5	1429.1	1218.75	1.9535	1.8187	-753	847	847	E:\2020-summer\OLV208U\20200325_055500.WAV	25-03-2020	05:57:38	25-03-2020	05:57:40	IWEY	0	1	
10	Spectrogram 1	1	758.0276	759.239909	672.5	6052.5	38.0276	5812.5	4031.25	5380	4218.75	1.2123	0.8587	-9079	9712	9712	E:\2020-summer\OLV208U\20200325_060000.WAV	25-03-2020	06:00:38	25-03-2020	06:00:39	ASDR	0	1	
11	Spectrogram 1	1	772.7324	772.908279	1092.8	1513.1	52.7324	1218.75	1312.5	420.3	281.25	0.1759	0.144	-550	710	710	E:\2020-summer\OLV208U\20200325_060000.WAV	25-03-2020	06:00:53	25-03-2020	06:00:53	WCBA	1	0	
12	Spectrogram 1	1	961.8656	962.8392161	713.3	1010.5	1.8656	843.75	843.75	297.2	187.5	0.9736	0.896	-4341	4438	4438	E:\2020-summer\OLV208U\20200325_060500.WAV	25-03-2020	06:05:02	25-03-2020	06:05:03	ISBA	1	0	
13	Spectrogram 1	1	1027.858	1028.781365	1008.8	1597.2	67.858	1218.75	1218.75	588.4	468.75	0.9234	0.8533	-6811	6772	6811	E:\2020-summer\OLV208U\20200325_060500.WAV	25-03-2020	06:06:08	25-03-2020	06:06:09	GRJU	1	0	
14	Spectrogram 1	1	1069.5289	1069.742467	891.6	1575.2	109.5289	1125	1218.75	683.6	468.75	0.2136	0.1813	-7592	6739	7592	E:\2020-summer\OLV208U\20200325_060500.WAV	25-03-2020	06:06:50	25-03-2020	06:06:50	MGHO	1	0	
15	Spectrogram 1	1	1077.5	1077.550251	4287.2	7061.3	117.5	5343.75	5906.25	2774.1	2343.75	0.0503	0.032	-5107	4719	5107	E:\2020-summer\OLV208U\20200325_060500.WAV	25-03-2020	06:06:58	25-03-2020	06:06:58	BRWA	1	0	
16	Spectrogram 1	1	1135.8103	1135.866833	504.4	1765.3	175.8103	1218.75	1218.75	1260.9	656.25	0.0565	0.0373	-9289	7496	9289	E:\2020-summer\OLV208U\20200325_060500.WAV	25-03-2020	06:07:56	25-03-2020	06:07:56	JUNI	1	0	
