Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	24.0201	29.99998704	982.2	1665.5	24.0201	1593.75	1406.25	683.3	562.5	5.9799	5.376	-7796	6201	7796	E:\2020-summer\INBS04R\20200508_053000.WAV	08-05-2020	05:30:24	08-05-2020	05:30:29	JUNI	1	0	verify
2	Spectrogram 1	1	189.8681	190.0000093	5167.3	5551.6	189.8681	5343.75	5343.75	384.3	187.5	0.1319	0.1067	-1396	1735	1735	E:\2020-summer\INBS04R\20200508_053000.WAV	08-05-2020	05:33:10	08-05-2020	05:33:10	MWTH	1	0	
3	Spectrogram 1	1	292.6193	293.479851	1419.2	1811.8	52.6193	1781.25	1687.5	392.6	281.25	0.8606	0.768	-970	1006	1006	E:\2020-summer\INBS04R\20200508_053500.WAV	08-05-2020	05:35:53	08-05-2020	05:35:53	MWTH	0	1	
4	Spectrogram 1	1	424.4221	424.6231046	882.7	1260.9	184.4221	1125	1125	378.2	281.25	0.201	0.16	-1062	1009	1062	E:\2020-summer\INBS04R\20200508_053500.WAV	08-05-2020	05:38:04	08-05-2020	05:38:05	WCBA	1	0	
5	Spectrogram 1	1	461.2751	461.4886674	1260.9	2227.7	221.2751	2062.5	2062.5	966.8	750	0.2136	0.144	-751	468	751	E:\2020-summer\INBS04R\20200508_053500.WAV	08-05-2020	05:38:41	08-05-2020	05:38:41	GRTD	1	0	
6	Spectrogram 1	1	536.7211	536.8718535	1807.4	3110.3	56.7211	2906.25	2812.5	1302.9	1031.25	0.1508	0.128	-874	586	874	E:\2020-summer\INBS04R\20200508_054000.WAV	08-05-2020	05:40:57	08-05-2020	05:40:57	STBU	1	0	
7	Spectrogram 1	1	539.4723	539.9434045	1597.2	3152.4	59.4723	3000	2625	1555.2	1218.75	0.4711	0.4	-757	1089	1089	E:\2020-summer\INBS04R\20200508_054000.WAV	08-05-2020	05:40:59	08-05-2020	05:41:00	BCFU	1	0	
8	Spectrogram 1	1	589.0264	589.2964999	1849.4	3194.4	109.0264	3093.75	3093.75	1345	1125	0.2701	0.1653	-1077	1254	1254	E:\2020-summer\INBS04R\20200508_054000.WAV	08-05-2020	05:41:49	08-05-2020	05:41:49	YBBU	1	0	
9	Spectrogram 1	1	627.2739	627.9585719	1933.5	3656.7	147.2739	3375	3000	1723.2	1218.75	0.6847	0.6187	-1554	1485	1554	E:\2020-summer\INBS04R\20200508_054000.WAV	08-05-2020	05:42:27	08-05-2020	05:42:28	RWBU	1	0	
10	Spectrogram 1	1	720	720.4522604	1555.2	7229.4	0	2718.75	3187.5	5674.2	4031.25	0.4523	0.32	-1014	1187	1187	E:\2020-summer\INBS04R\20200508_054500.WAV	08-05-2020	05:45:00	08-05-2020	05:45:00	WBBF	1	0	
11	Spectrogram 1	1	785.1005	785.4334139	2942.2	3866.9	65.1005	3468.75	3375	924.7	656.25	0.3329	0.2773	-1759	1945	1945	E:\2020-summer\INBS04R\20200508_054500.WAV	08-05-2020	05:46:05	08-05-2020	05:46:05	IWEY	1	0	
12	Spectrogram 1	1	799.6294	800.0000022	840.6	1555.2	79.6294	1312.5	1312.5	714.6	468.75	0.3706	0.3307	-843	1404	1404	E:\2020-summer\INBS04R\20200508_054500.WAV	08-05-2020	05:46:20	08-05-2020	05:46:20	GRJU	1	0	
13	Spectrogram 1	1	826.3191	827.148244	2185.6	3068.3	106.3191	2625	2718.75	882.7	562.5	0.8291	0.7253	-1791	1917	1917	E:\2020-summer\INBS04R\20200508_054500.WAV	08-05-2020	05:46:46	08-05-2020	05:46:47	RUWO	1	0	
14	Spectrogram 1	1	860.4648	861.1997231	735.6	1071.8	140.4648	1031.25	937.5	336.2	187.5	0.7349	0.64	-3042	2091	3042	E:\2020-summer\INBS04R\20200508_054500.WAV	08-05-2020	05:47:20	08-05-2020	05:47:21	ISBA	1	0	
15	Spectrogram 1	1	962.1671	962.4246372	4875.7	5926.4	2.1671	5625	5531.25	1050.7	468.75	0.2575	0.1813	-5535	5558	5558	E:\2020-summer\INBS04R\20200508_055000.WAV	08-05-2020	05:50:02	08-05-2020	05:50:02	SHMY	1	0	
16	Spectrogram 1	1	1103.8065	1103.969816	6304.7	7775.8	143.8065	6843.75	6937.5	1471.1	1218.75	0.1633	0.1173	-1992	2251	2251	E:\2020-summer\INBS04R\20200508_055000.WAV	08-05-2020	05:52:24	08-05-2020	05:52:24	NIFP	1	0	
17	Spectrogram 1	1	1176.0615	1176.658232	1975.5	2942.2	216.0615	2625	2625	966.7	843.75	0.5967	0.5387	-1852	2112	2112	E:\2020-summer\INBS04R\20200508_055000.WAV	08-05-2020	05:53:36	08-05-2020	05:53:37	PTBA	1	0	
18	Spectrogram 1	1	1311.6646	1312.16083	6178.6	8196.1	111.6646	6843.75	7218.75	2017.5	1312.5	0.4962	0.3573	-1043	1047	1047	E:\2020-summer\INBS04R\20200508_055500.WAV	08-05-2020	05:56:52	08-05-2020	05:56:52	VHPA	1	0	
