Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	0.3643	0.879374304	1050.8	1933.5	0.3643	1687.5	1593.75	882.7	656.25	0.5151	0.4373	-7640	6794	7640	E:\2020-summer\VAR310U\20200319_053000.WAV	19-03-2020	05:30:00	19-03-2020	05:30:01	CHCU	1	0	
2	Spectrogram 1	1	18.9133	19.47234406	1933.5	5043.8	18.9133	3375	3375	3110.3	1312.5	0.559	0.4853	-8882	8220	8882	E:\2020-summer\VAR310U\20200319_053000.WAV	19-03-2020	05:30:19	19-03-2020	05:30:19	COTA	1	0	
3	Spectrogram 1	1	112.8392	113.6746254	546.4	1050.8	112.8392	843.75	843.75	504.4	187.5	0.8354	0.4427	-3819	3794	3819	E:\2020-summer\VAR310U\20200319_053000.WAV	19-03-2020	05:31:53	19-03-2020	05:31:54	INPE	1	0	
4	Spectrogram 1	1	460.5088	460.6218651	1639.2	3236.4	220.5088	2156.25	2437.5	1597.2	1312.5	0.1131	0.096	-285	266	285	E:\2020-summer\VAR310U\20200319_054000.WAV	19-03-2020	05:43:41	19-03-2020	05:43:41	YBBU	1	0	
5	Spectrogram 1	1	664.9372	665.0125767	252.2	1176.9	184.9372	750	750	924.7	750	0.0754	0.0587	-4878	4809	4878	E:\2020-summer\VAR310U\20200319_054500.WAV	19-03-2020	05:48:05	19-03-2020	05:48:05	GRHO	1	0	
6	Spectrogram 1	1	800.2764	801.1934835	3068.3	4413.3	80.2764	3750	3656.25	1345	1218.75	0.9171	0.832	-7930	7858	7930	E:\2020-summer\VAR310U\20200319_055000.WAV	19-03-2020	05:51:20	19-03-2020	05:51:21	IWEY	0	1	
7	Spectrogram 1	1	1052.0917	1055.150739	1008.8	2059.5	92.0917	1406.25	1500	1050.7	843.75	3.059	2.448	-1650	1800	1800	E:\2020-summer\VAR310U\20200319_055500.WAV	19-03-2020	05:56:32	19-03-2020	05:56:35	MWTH	0	1	
8	Spectrogram 1	1	1070	1074.95602	588.4	4161.1	110	2437.5	2343.75	3572.7	2718.75	4.956	4.304	-1582	1641	1641	E:\2020-summer\VAR310U\20200319_055500.WAV	19-03-2020	05:56:50	19-03-2020	05:56:55	GRTD	0	1	
9	Spectrogram 1	1	1168.8505	1169.202258	672.5	2437.8	208.8505	1875	1781.25	1765.3	937.5	0.3518	0.288	-1037	1081	1081	E:\2020-summer\VAR310U\20200319_055500.WAV	19-03-2020	05:58:29	19-03-2020	05:58:29	ISBA	1	0	
10	Spectrogram 1	1	1253.2412	1253.762556	1555.2	3488.6	53.2412	2250	2531.25	1933.4	1687.5	0.5214	0.4747	-757	424	757	E:\2020-summer\VAR310U\20200319_060000.WAV	19-03-2020	06:00:53	19-03-2020	06:00:54	RWBU	1	0	
11	Spectrogram 1	1	1292.1482	1293.379353	1260.9	1765.3	92.1482	1687.5	1500	504.4	375	1.2312	1.088	-863	877	877	E:\2020-summer\VAR310U\20200319_060000.WAV	19-03-2020	06:01:32	19-03-2020	06:01:33	GRJU	1	0	
12	Spectrogram 1	1	1456.7588	1457.79523	1849.4	3110.3	16.7588	2812.5	2437.5	1260.9	937.5	1.0364	0.9547	-804	709	804	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:05:17	19-03-2020	06:05:18	PTBA	1	0	
13	Spectrogram 1	1	1481.652	1483.863051	1050.8	1513.1	41.652	1312.5	1312.5	462.3	281.25	2.2111	2.1333	-869	464	869	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:05:42	19-03-2020	06:05:44	WCBA	1	0	
14	Spectrogram 1	1	1535.3706	1535.967332	504.4	882.7	95.3706	750	750	378.3	281.25	0.5967	0.5067	-738	491	738	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:06:35	19-03-2020	06:06:36	SPDO	1	0	
15	Spectrogram 1	1	1534.8555	1535.16957	2984.2	7944	94.8555	5437.5	5437.5	4959.8	3937.5	0.3141	0.288	-727	519	727	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:06:35	19-03-2020	06:06:35	BRWA	1	0	
16	Spectrogram 1	1	1562.5754	1562.650777	7061.3	8070.1	122.5754	7312.5	7687.5	1008.8	750	0.0754	0.0587	-243	266	266	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:07:03	19-03-2020	06:07:03	NIFP	1	0	
17	Spectrogram 1	1	1604.196	1605.000018	2479.9	7229.4	164.196	7031.25	6281.25	4749.5	4031.25	0.804	0.672	-1383	1389	1389	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:07:44	19-03-2020	06:07:45	WBBF	1	0	
18	Spectrogram 1	1	1826.5515	1827.732402	3110.3	6893.2	146.5515	3281.25	4312.5	3782.9	3093.75	1.1809	0.976	-1061	1146	1146	E:\2020-summer\VAR310U\20200319_061000.WAV	19-03-2020	06:12:27	19-03-2020	06:12:28	IBRO	0	1	
20	Spectrogram 1	1	1557.4623	1557.694712	420.3	1597.2	117.4623	1406.25	1312.5	1176.9	843.75	0.2324	0.1813	-619	543	619	E:\2020-summer\VAR310U\20200319_060500.WAV	19-03-2020	06:06:57	19-03-2020	06:06:58	MGHO	1	0	
21	Spectrogram 1	1	1919.1583	1919.497495	3152.4	4959.7	239.1583	3468.75	4031.25	1807.3	1406.25	0.3392	0.288	-1299	1312	1312	E:\2020-summer\VAR310U\20200319_061000.WAV	19-03-2020	06:13:59	19-03-2020	06:13:59	ASDR	1	0	
22	Spectrogram 1	1	2010.3769	2010.684688	1345	2101.6	90.3769	1406.25	1500	756.6	468.75	0.3078	0.2293	-742	627	742	E:\2020-summer\VAR310U\20200319_061500.WAV	19-03-2020	06:16:30	19-03-2020	06:16:31	RESP	1	0	
23	Spectrogram 1	1	2065.9736	2066.721086	2227.7	3110.3	145.9736	2437.5	2625	882.6	656.25	0.7475	0.6507	-676	472	676	E:\2020-summer\VAR310U\20200319_061500.WAV	19-03-2020	06:17:26	19-03-2020	06:17:27	COIO	1	0	
24	Spectrogram 1	1	2227.9271	2229.811518	2101.6	5043.8	67.9271	2625	2906.25	2942.2	2531.25	1.8844	1.7973	-894	665	894	E:\2020-summer\VAR310U\20200319_062000.WAV	19-03-2020	06:21:08	19-03-2020	06:21:10	STBU	1	0	
25	Spectrogram 1	1	2220.7789	2222.286435	84.1	483.4	60.7789	375	281.25	399.3	375	1.5075	1.408	-1395	1328	1395	E:\2020-summer\VAR310U\20200319_062000.WAV	19-03-2020	06:21:01	19-03-2020	06:21:02	MIPI	1	0	
26	Spectrogram 1	1	2242.5251	2243.241179	3404.6	5211.9	82.5251	3656.25	3843.75	1807.3	1406.25	0.7161	0.6187	-785	607	785	E:\2020-summer\VAR310U\20200319_062000.WAV	19-03-2020	06:21:23	19-03-2020	06:21:23	GHCF	1	0	
27	Spectrogram 1	1	2423.392	2424.679686	2479.9	3404.6	23.392	2906.25	3000	924.7	468.75	1.2877	1.168	-791	621	791	E:\2020-summer\VAR310U\20200319_062500.WAV	19-03-2020	06:25:23	19-03-2020	06:25:25	GRFL	1	0	
28	Spectrogram 1	1	2445.0377	2445.138202	2185.6	4455.3	45.0377	3281.25	3093.75	2269.7	1218.75	0.1005	0.0907	-671	335	671	E:\2020-summer\VAR310U\20200319_062500.WAV	19-03-2020	06:25:45	19-03-2020	06:25:45	AFBL	1	0	
29	Spectrogram 1	1	2658.2349	2659.038918	2984.2	5548.2	18.2349	4781.25	4500	2564	2156.25	0.804	0.6773	-1845	1968	1968	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:30:18	19-03-2020	06:30:19	MAPA	1	0	
30	Spectrogram 1	1	2645.3518	2646.099286	5127.8	6683	5.3518	5625	5625	1555.2	1218.75	0.7475	0.672	-824	647	824	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:30:05	19-03-2020	06:30:06	BWFS	1	0	
31	Spectrogram 1	1	2673.6746	2674.070328	4287.2	5169.9	33.6746	4687.5	4781.25	882.7	468.75	0.3957	0.2987	-1800	2119	2119	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:30:34	19-03-2020	06:30:34	SHMY	1	0	
32	Spectrogram 1	1	2732.9334	2732.996214	588.4	1029.8	92.9334	843.75	843.75	441.4	281.25	0.0628	0.0427	-293	308	308	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:31:33	19-03-2020	06:31:33	MABA	1	0	
33	Spectrogram 1	1	2801.6018	2805.772646	3026.3	8112.1	161.6018	5062.5	5718.75	5085.8	4218.75	4.1708	3.7067	-6695	5446	6695	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:32:42	19-03-2020	06:32:46	ORMI	0	1	
34	Spectrogram 1	1	2847.6696	2847.98367	6304.7	7397.5	207.6696	7125	6937.5	1092.8	750	0.3141	0.2613	-685	572	685	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:33:28	19-03-2020	06:33:28	SMMI	1	0	
35	Spectrogram 1	1	2850.7349	2853.184644	2437.8	3278.5	210.7349	2718.75	2812.5	840.7	656.25	2.4497	2.1813	-2056	2452	2452	E:\2020-summer\VAR310U\20200319_063000.WAV	19-03-2020	06:33:31	19-03-2020	06:33:33	CHBE	1	0	
36	Spectrogram 1	1	2888.2349	2888.806507	1429.1	2185.6	8.2349	1875	1875	756.5	468.75	0.5716	0.4907	-657	658	658	E:\2020-summer\VAR310U\20200319_063500.WAV	19-03-2020	06:35:08	19-03-2020	06:35:09	WBTR	1	0	
37	Spectrogram 1	1	3125.0188	3125.540156	3530.6	5884.4	5.0188	5718.75	5718.75	2353.8	2062.5	0.5214	0.432	-822	1048	1048	E:\2020-summer\VAR310U\20200319_064000.WAV	19-03-2020	06:40:05	19-03-2020	06:40:06	LBLW	1	0	
38	Spectrogram 1	1	3174.1646	3175.910828	1849.4	2732	54.1646	2437.5	2156.25	882.6	750	1.7462	1.5947	-737	397	737	E:\2020-summer\VAR310U\20200319_064000.WAV	19-03-2020	06:40:54	19-03-2020	06:40:56	MAWO	1	0	
39	Spectrogram 1	1	3371.4008	3371.840498	7145.4	8028	11.4008	7687.5	7593.75	882.6	656.25	0.4397	0.3573	-690	504	690	E:\2020-summer\VAR310U\20200319_064500.WAV	19-03-2020	06:45:11	19-03-2020	06:45:12	VHPA	1	0	
