Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	62400.67211	62402.6005	1153	1964.4	0.6721	1687.5	1687.5	811.388	562.5	1.9284	1.6107	-1246	1233	1246	E:\2020-summer\STIN02U\20200311_053000.WAV	11-03-2020	05:30:01	11-03-2020	05:30:03	MWTH	0	1	
2	Spectrogram 1	1	62985.15702	62985.32662	2775.8	3587.2	105.157	3281.25	3281.25	811.388	656.25	0.1696	0.144	-1081	1162	1162	E:\2020-summer\STIN02U\20200311_054000.WAV	11-03-2020	05:41:45	11-03-2020	05:41:45	IWEY	1	0	
3	Spectrogram 1	1	63231.1495	63231.45728	797.2	1552.4	111.1495	1312.5	1312.5	755.245	468.75	0.3078	0.24	-1216	1202	1216	E:\2020-summer\STIN02U\20200311_054500.WAV	11-03-2020	05:46:51	11-03-2020	05:46:51	MGHO	1	0	
4	Spectrogram 1	1	63359.57913	63359.99998	839.2	1678.3	239.5791	1406.25	1312.5	839.161	750	0.4209	0.3573	-1626	1852	1852	E:\2020-summer\STIN02U\20200311_054500.WAV	11-03-2020	05:49:00	11-03-2020	05:48:59	GRJU	1	0	
5	Spectrogram 1	1	63843.91959	63849.73616	1049	3356.6	3.9196	1781.25	1781.25	2307.692	1218.75	5.8166	4.4213	-3777	3793	3793	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:00:04	11-03-2020	06:00:10	GRTD	0	1	
6	Spectrogram 1	1	63858.53641	63859.22109	2223.8	3440.6	18.5364	2625	2718.75	1216.783	1031.25	0.6847	0.5707	-1227	1187	1227	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:00:19	11-03-2020	06:00:19	RWBU	1	0	
7	Spectrogram 1	1	63876.89069	63878.26003	1846.2	3062.9	36.8907	2812.5	2625	1216.783	937.5	1.3693	1.2267	-1686	2120	2120	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:00:37	11-03-2020	06:00:38	OHTH	1	0	
8	Spectrogram 1	1	63963.32914	63964.00125	293.7	1300.7	123.3291	1031.25	1031.25	1006.993	187.5	0.6721	0.3733	-6484	6562	6562	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:02:03	11-03-2020	06:02:04	SBEO	1	0	verify
9	Spectrogram 1	1	64045.75376	64046.23114	1132.9	1846.2	205.7537	1500	1500	713.287	375	0.4774	0.32	-3103	3212	3212	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:03:26	11-03-2020	06:03:26	LBCR	1	0	
10	Spectrogram 1	1	64044.11431	64044.37185	461.5	923.1	204.1143	656.25	656.25	461.538	375	0.2575	0.2133	-898	1128	1128	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:03:24	11-03-2020	06:03:24	SPDO	1	0	
11	Spectrogram 1	1	64066.72737	64066.90325	2223.8	3398.6	226.7274	2625	2718.75	1174.825	750	0.1759	0.144	-1078	1413	1413	E:\2020-summer\STIN02U\20200311_060000.WAV	11-03-2020	06:03:47	11-03-2020	06:03:47	STBU	1	0	
12	Spectrogram 1	1	64084.53517	64084.59798	652.7	919.7	4.5352	843.75	750	267.019	187.5	0.0628	0.0427	-727	844	844	E:\2020-summer\STIN02U\20200311_060500.WAV	11-03-2020	06:05:05	11-03-2020	06:05:05	MABA	1	0	
13	Spectrogram 1	1	64170.38945	64170.97362	1720.3	2685.3	90.3894	2531.25	2437.5	965.035	750	0.5842	0.512	-3172	3384	3384	E:\2020-summer\STIN02U\20200311_060500.WAV	11-03-2020	06:06:30	11-03-2020	06:06:31	YBBU	1	0	
14	Spectrogram 1	1	64251.22487	64251.59547	1930.1	6083.9	171.2249	5718.75	5718.75	4153.846	1968.75	0.3706	0.2827	-3476	4147	4147	E:\2020-summer\STIN02U\20200311_060500.WAV	11-03-2020	06:07:51	11-03-2020	06:07:52	INBL	1	0	verify
