Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	196.2437	196.4698302	1419.2	1691	196.2437	1593.75	1593.75	271.8	187.5	0.2261	0.2027	-1883	2215	2215	E:\2020-summer\HP37P2B\20200308_060000.WAV	08-03-2020	06:03:16	08-03-2020	06:03:16	MWTH	0	1	
2	Spectrogram 1	1	260.2199	260.2889953	332.2	845.5	20.2199	750	562.5	513.3	468.75	0.0691	0.0533	-1025	1243	1243	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:05:20	08-03-2020	06:05:20	GRHO	1	0	
3	Spectrogram 1	1	282.864	284.076309	1580.1	3587.2	42.864	2906.25	2812.5	2007.1	1125	1.2123	0.8693	-2582	2475	2582	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:05:43	08-03-2020	06:05:44	BCFU	0	1	
4	Spectrogram 1	1	285.4017	285.6717999	1793.6	3160.1	45.4017	2718.75	2437.5	1366.5	1125	0.2701	0.2347	-420	512	512	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:05:45	08-03-2020	06:05:46	YBBU	1	0	
5	Spectrogram 1	1	343.8063	344.1643395	4455.3	6136.6	103.8063	4593.75	5156.25	1681.3	1500	0.358	0.3147	-938	914	938	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:06:44	08-03-2020	06:06:44	WBBF	1	0	
6	Spectrogram 1	1	390.4269	392.292474	2690	4833.6	150.4269	2718.75	3375	2143.6	1312.5	1.8656	1.68	-742	798	798	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:07:30	08-03-2020	06:07:32	IWEY	0	1	
7	Spectrogram 1	1	400.4834	400.5650581	4329.2	6893.2	160.4834	5062.5	5625	2564	2250	0.0817	0.0693	-594	624	624	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:07:40	08-03-2020	06:07:41	NIFP	1	0	
8	Spectrogram 1	1	479.9997	480.3640208	7775.8	8868.7	239.9997	8625	8343.75	1092.9	843.75	0.3643	0.3307	-3620	3273	3620	E:\2020-summer\HP37P2B\20200308_060500.WAV	08-03-2020	06:09:00	08-03-2020	06:10:00	BBFL	1	0	
9	Spectrogram 1	1	498.9947	499.999723	3656.7	6262.7	18.9947	3750	4687.5	2606	2062.5	1.005	0.864	-3148	3472	3472	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:10:19	08-03-2020	06:10:20	BWFS	1	0	
10	Spectrogram 1	1	528.6366	529.3463975	1765.3	3236.4	48.6366	2906.25	2625	1471.1	843.75	0.7098	0.5973	-1870	1721	1870	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:10:49	08-03-2020	06:10:49	PTBA	1	0	
11	Spectrogram 1	1	531.1869	532.2107672	2101.6	3488.6	51.1869	3187.5	3000	1387	937.5	1.0239	0.9013	-3458	4049	4049	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:10:51	08-03-2020	06:10:52	OHTH	1	0	
12	Spectrogram 1	1	560.3829	560.7346581	8238.2	8868.7	80.3829	8531.25	8531.25	630.5	281.25	0.3518	0.2133	-2906	3151	3151	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:11:20	08-03-2020	06:11:21	SPPI	1	0	
14	Spectrogram 1	1	584.6103	585.2510022	924.7	1555.2	104.6103	1312.5	1218.75	630.5	468.75	0.6407	0.5547	-797	887	887	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:11:45	08-03-2020	06:11:45	GRJU	1	0	
15	Spectrogram 1	1	605.7001	606.1397976	3572.7	6641	125.7001	4312.5	4593.75	3068.3	2718.75	0.4397	0.384	-2369	2804	2804	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:12:06	08-03-2020	06:12:06	SHMY	1	0	
16	Spectrogram 1	1	642.5531	642.9802348	980.8	1278	162.5531	1125	1125	297.2	187.5	0.4271	0.3627	-1440	1927	1927	E:\2020-summer\HP37P2B\20200308_061000.WAV	08-03-2020	06:12:43	08-03-2020	06:12:43	WCBA	1	0	
17	Spectrogram 1	1	809.2491	810.0028673	756.6	1050.8	89.2491	937.5	937.5	294.2	187.5	0.7538	0.6773	-4144	3951	4144	E:\2020-summer\HP37P2B\20200308_061500.WAV	08-03-2020	06:16:29	08-03-2020	06:16:30	ISBA	1	0	
18	Spectrogram 1	1	833.2064	836.284283	4203.2	8448.3	113.2064	5906.25	5906.25	4245.1	4031.25	3.0779	2.4853	-5387	5070	5387	E:\2020-summer\HP37P2B\20200308_061500.WAV	08-03-2020	06:16:53	08-03-2020	06:16:56	CBSU	0	1	
