Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	1.4384	1.494932546	854.1	1601.4	1.4384	1312.5	1312.5	747.3	656.25	0.0565	0.048	-243	233	243	E:\2020-summer\IPTO04U\20200315_053000.WAV	15-03-2020	05:30:01	15-03-2020	05:30:01	JUNI	1	0	
2	Spectrogram 1	1	175.3455	175.521379	1921.7	3459.1	175.3455	3281.25	2812.5	1537.4	1406.25	0.1759	0.1547	-1600	1458	1600	E:\2020-summer\IPTO04U\20200315_053000.WAV	15-03-2020	05:32:55	15-03-2020	05:32:56	STBU	1	0	
3	Spectrogram 1	1	197.6821	197.920793	1281.1	2306	197.6821	2156.25	1875	1024.9	937.5	0.2387	0.2133	-1930	2374	2374	E:\2020-summer\IPTO04U\20200315_053000.WAV	15-03-2020	05:33:18	15-03-2020	05:33:18	RESP	1	0	
4	Spectrogram 1	1	213.1847	213.5427395	2059.5	3614.7	213.1847	3281.25	2906.25	1555.2	1312.5	0.358	0.32	-331	328	331	E:\2020-summer\IPTO04U\20200315_053000.WAV	15-03-2020	05:33:33	15-03-2020	05:33:34	SHMY	1	0	
5	Spectrogram 1	1	338.3166	339.4786579	2101.6	4035	98.3166	2718.75	3000	1933.4	1687.5	1.1621	1.0507	-571	515	571	E:\2020-summer\IPTO04U\20200315_054000.WAV	15-03-2020	05:41:38	15-03-2020	05:41:39	UK	1	0	
6	Spectrogram 1	1	472.0603	472.1168325	315.2	756.6	232.0603	468.75	468.75	441.4	281.25	0.0565	0.032	-458	428	458	E:\2020-summer\IPTO04U\20200315_054000.WAV	15-03-2020	05:43:52	15-03-2020	05:43:52	GRHO	1	0	
7	Spectrogram 1	1	661.853	662.8768672	2563.9	4287.2	181.853	3562.5	3468.75	1723.3	1500	1.0239	0.9173	-527	586	586	E:\2020-summer\IPTO04U\20200315_054500.WAV	15-03-2020	05:48:02	15-03-2020	05:48:03	YBBU	0	1	
8	Spectrogram 1	1	765.0377	765.213579	2395.8	3530.6	45.0377	2812.5	2812.5	1134.8	937.5	0.1759	0.1333	-271	251	271	E:\2020-summer\IPTO04U\20200315_055000.WAV	15-03-2020	05:50:45	15-03-2020	05:50:45	RWBU	1	0	
9	Spectrogram 1	1	963.1156	963.2161023	5338	7187.4	3.1156	5531.25	5812.5	1849.4	1687.5	0.1005	0.0907	-237	274	274	E:\2020-summer\IPTO04U\20200315_055500.WAV	15-03-2020	05:55:03	15-03-2020	05:55:03	NIFP	1	0	
10	Spectrogram 1	1	979.0515	979.1143139	840.6	1513.1	19.0515	1218.75	1218.75	672.5	468.75	0.0628	0.0427	-271	262	271	E:\2020-summer\IPTO04U\20200315_055500.WAV	15-03-2020	05:55:19	15-03-2020	05:55:19	GRJU	1	0	
11	Spectrogram 1	1	1034.1457	1034.974844	1891.4	4791.6	74.1457	3468.75	3281.25	2900.2	2531.25	0.8291	0.7253	-427	316	427	E:\2020-summer\IPTO04U\20200315_055500.WAV	15-03-2020	05:56:14	15-03-2020	05:56:15	BNMO	1	0	
12	Spectrogram 1	1	1200.2638	1200.665809	1050.8	1597.2	0.2638	1406.25	1406.25	546.4	468.75	0.402	0.3573	-376	375	376	E:\2020-summer\IPTO04U\20200315_060000.WAV	15-03-2020	06:00:00	15-03-2020	06:00:01	MWTH	0	1	
13	Spectrogram 1	1	1301.7965	1301.966098	1092.8	1597.2	101.7965	1406.25	1406.25	504.4	375	0.1696	0.1387	-1227	1444	1444	E:\2020-summer\IPTO04U\20200315_060000.WAV	15-03-2020	06:01:42	15-03-2020	06:01:42	WCBA	1	0	
14	Spectrogram 1	1	1332.2236	1332.44973	4581.4	6556.9	132.2236	4968.75	5343.75	1975.5	1687.5	0.2261	0.208	-680	571	680	E:\2020-summer\IPTO04U\20200315_060000.WAV	15-03-2020	06:02:12	15-03-2020	06:02:12	WBBF	1	0	
15	Spectrogram 1	1	1375.2512	1375.489893	3068.3	4287.2	175.2512	3750	3656.25	1218.9	843.75	0.2387	0.1973	-1667	1639	1667	E:\2020-summer\IPTO04U\20200315_060000.WAV	15-03-2020	06:02:55	15-03-2020	06:02:55	IWEY	1	0	
16	Spectrogram 1	1	1490.9359	1491.262532	1555.2	4665.5	50.9359	3187.5	2718.75	3110.3	1968.75	0.3266	0.2827	-1417	1642	1642	E:\2020-summer\IPTO04U\20200315_061000.WAV	15-03-2020	06:10:51	15-03-2020	06:10:51	AFBL	1	0	
