Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	27.5942	28.10299291	1008.8	1555.2	27.5942	1218.75	1312.5	546.4	468.75	0.5088	0.4267	-1161	1156	1161	E:\2020-summer\OLV110R\20200505_053000.WAV	05-05-2020	05:30:28	05-05-2020	05:30:28	INPE	1	0	
2	Spectrogram 1	1	26.0615	26.57029291	1345	2017.5	26.0615	1687.5	1687.5	672.5	562.5	0.5088	0.4427	-1096	1305	1305	E:\2020-summer\OLV110R\20200505_053000.WAV	05-05-2020	05:30:26	05-05-2020	05:30:27	MWTH	0	1	
3	Spectrogram 1	1	75.4774	76.08041382	1429.1	2101.6	75.4774	1968.75	1781.25	672.5	562.5	0.603	0.5387	-1150	1177	1177	E:\2020-summer\OLV110R\20200505_053000.WAV	05-05-2020	05:31:15	05-05-2020	05:31:16	CHCU	1	0	
4	Spectrogram 1	1	240.4585	240.7348813	2774.1	4539.4	0.4585	4406.25	4031.25	1765.3	1687.5	0.2764	0.2507	-575	619	619	E:\2020-summer\OLV110R\20200505_053500.WAV	05-05-2020	05:35:00	05-05-2020	05:35:01	WBBF	1	0	
5	Spectrogram 1	1	299.8115	299.9999418	1429.1	3194.4	59.8115	1875	2343.75	1765.3	1406.25	0.1884	0.1493	-637	711	711	E:\2020-summer\OLV110R\20200505_053500.WAV	05-05-2020	05:36:00	05-05-2020	05:36:00	GRTD	1	0	
7	Spectrogram 1	1	394.2399	399.7612453	1807.4	2690	154.2399	1875	2062.5	882.6	750	5.5213	4.704	-1045	1224	1224	E:\2020-summer\OLV110R\20200505_053500.WAV	05-05-2020	05:37:34	05-05-2020	05:37:40	YBBU	1	0	
8	Spectrogram 1	1	462.255	462.6193208	1765.3	2353.8	222.255	2250	2156.25	588.5	468.75	0.3643	0.3093	-838	951	951	E:\2020-summer\OLV110R\20200505_053500.WAV	05-05-2020	05:38:42	05-05-2020	05:38:43	MGHO	1	0	
9	Spectrogram 1	1	646.363	646.9597324	2185.6	3740.8	166.363	3000	3000	1555.2	1218.75	0.5967	0.496	-984	1067	1067	E:\2020-summer\OLV110R\20200505_054000.WAV	05-05-2020	05:42:46	05-05-2020	05:42:47	SHMY	1	0	
10	Spectrogram 1	1	776.1935	776.400786	1765.3	3656.7	56.1935	2531.25	2625	1891.4	1781.25	0.2073	0.1867	-695	751	751	E:\2020-summer\OLV110R\20200505_054500.WAV	05-05-2020	05:45:56	05-05-2020	05:45:56	AFBL	1	0	
11	Spectrogram 1	1	802.2299	803.4987416	1092.8	1471.1	82.2299	1218.75	1218.75	378.3	281.25	1.2688	1.136	-776	907	907	E:\2020-summer\OLV110R\20200505_054500.WAV	05-05-2020	05:46:22	05-05-2020	05:46:23	WCBA	1	0	
