Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	600240.4209	600241.1118	1345	2437.8	0.4209	2156.25	2062.5	1092.82	750	0.691	0.5867	-732	746	746	E:\2020-summer\THEN10U\20200505_053000.WAV	05-05-2020	05:30:00	05-05-2020	05:30:01	CHCU	1	0	
2	Spectrogram 1	1	600241.1432	600241.5892	1429.1	2059.5	1.1432	1781.25	1781.25	630.473	375	0.446	0.3947	-553	599	599	E:\2020-summer\THEN10U\20200505_053000.WAV	05-05-2020	05:30:01	05-05-2020	05:30:02	MWTH	1	0	
3	Spectrogram 1	1	600363.5176	600363.75	420.3	882.7	123.5176	750	562.5	462.347	375	0.2324	0.2187	-479	570	570	E:\2020-summer\THEN10U\20200505_053000.WAV	05-05-2020	05:32:04	05-05-2020	05:32:04	BRBO	1	0	
4	Spectrogram 1	1	600485.6972	600486.2877	3026.3	7439.6	5.6972	4875	4968.75	4413.31	1968.75	0.5905	0.5173	-927	871	927	E:\2020-summer\THEN10U\20200505_053500.WAV	05-05-2020	05:35:06	05-05-2020	05:35:06	WBBF	1	0	
5	Spectrogram 1	1	600661.4698	600661.8279	1387	3488.6	181.4699	3468.75	2718.75	2101.576	1687.5	0.358	0.272	-1651	1604	1651	E:\2020-summer\THEN10U\20200505_053500.WAV	05-05-2020	05:38:01	05-05-2020	05:38:02	GRTD	1	0	
6	Spectrogram 1	1	600718.8254	600719.1143	1387	2648	238.8254	1406.25	1406.25	1260.946	750	0.2889	0.24	-1583	1493	1583	E:\2020-summer\THEN10U\20200505_053500.WAV	05-05-2020	05:38:59	05-05-2020	05:38:59	YBBU	1	0	
7	Spectrogram 1	1	600851.2563	600851.8342	1471.1	3026.3	131.2563	2343.75	2343.75	1555.166	1406.25	0.5779	0.5173	-978	1032	1032	E:\2020-summer\THEN10U\20200505_054000.WAV	05-05-2020	05:42:11	05-05-2020	05:42:12	RWBU	1	0	
8	Spectrogram 1	1	600925.1507	600927.5314	966.7	1429.1	205.1507	1406.25	1406.25	462.347	187.5	2.3806	1.184	-1646	1678	1678	E:\2020-summer\THEN10U\20200505_054000.WAV	05-05-2020	05:43:25	05-05-2020	05:43:28	WCBA	1	0	
9	Spectrogram 1	1	600961.4636	600962.4874	714.5	1134.9	1.4636	937.5	937.5	420.315	375	1.0239	0.8907	-974	825	974	E:\2020-summer\THEN10U\20200505_054500.WAV	05-05-2020	05:45:01	05-05-2020	05:45:02	ISBA	1	0	
10	Spectrogram 1	1	600969.1143	600969.397	7901.9	8280.2	9.1143	8062.5	8062.5	378.284	281.25	0.2827	0.1973	-733	710	733	E:\2020-summer\THEN10U\20200505_054500.WAV	05-05-2020	05:45:09	05-05-2020	05:45:09	SPPI	1	0	
