Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	670270.5151	670271.1118	1429.1	1975.5	190.5151	1687.5	1687.5	546.41	468.75	0.5967	0.528	-655	696	696	E:\2020-summer\UPMAP3B\20200325_055000.WAV	25-03-2020	05:53:11	25-03-2020	05:53:11	WBBF	1	0	
2	Spectrogram 1	1	670306.6143	670307.9962	2606	4371.3	226.6143	4312.5	4031.25	1765.324	1500	1.3819	1.248	-711	740	740	E:\2020-summer\UPMAP3B\20200325_055000.WAV	25-03-2020	05:53:47	25-03-2020	05:53:48	BNMO	1	0	
3	Spectrogram 1	1	670366.4133	670367.1922	1807.4	3362.5	46.4133	2718.75	2625	1555.166	1218.75	0.7789	0.7147	-584	666	666	E:\2020-summer\UPMAP3B\20200325_055500.WAV	25-03-2020	05:55:46	25-03-2020	05:55:47	BCFU	1	0	
4	Spectrogram 1	1	670362.5188	670363.2789	5127.8	5548.2	42.5188	5343.75	5343.75	420.315	281.25	0.76	0.5867	-637	663	663	E:\2020-summer\UPMAP3B\20200325_055500.WAV	25-03-2020	05:55:43	25-03-2020	05:55:43	MWTH	1	0	
5	Spectrogram 1	1	670402.2927	670402.3492	294.2	924.7	82.2927	750	656.25	630.473	468.75	0.0565	0.0373	-281	293	293	E:\2020-summer\UPMAP3B\20200325_055500.WAV	25-03-2020	05:56:22	25-03-2020	05:56:22	GRHO	1	0	
6	Spectrogram 1	1	670472.9962	670476.2311	2858.1	4371.3	152.9962	3843.75	3750	1513.135	1125	3.2349	2.8587	-862	856	862	E:\2020-summer\UPMAP3B\20200325_055500.WAV	25-03-2020	05:57:33	25-03-2020	05:57:36	IWEY	0	1	
7	Spectrogram 1	1	670589.0571	670589.9993	3404.6	7607.7	29.0571	6000	5531.25	4203.152	2718.75	0.9422	0.8373	-1177	2286	2286	E:\2020-summer\UPMAP3B\20200325_060000.WAV	25-03-2020	06:00:29	25-03-2020	06:00:30	SHMY	1	0	
8	Spectrogram 1	1	670643.6551	670644.5533	5506.1	8952.7	83.6551	6750	7312.5	3446.585	3000	0.8982	0.7787	-409	440	440	E:\2020-summer\UPMAP3B\20200325_060000.WAV	25-03-2020	06:01:24	25-03-2020	06:01:25	NIFP	1	0	
9	Spectrogram 1	1	670666.9905	670667.1978	2101.6	3152.4	106.9905	2812.5	2625	1050.788	750	0.2073	0.1867	-431	438	438	E:\2020-summer\UPMAP3B\20200325_060000.WAV	25-03-2020	06:01:47	25-03-2020	06:01:47	YBBU	1	0	
10	Spectrogram 1	1	670669.3837	670669.9993	714.5	1387	109.3837	1218.75	1125	672.504	468.75	0.6156	0.5333	-416	415	416	E:\2020-summer\UPMAP3B\20200325_060000.WAV	25-03-2020	06:01:49	25-03-2020	06:01:50	WCBA	1	0	
11	Spectrogram 1	1	670802.8322	670803.4792	1933.5	3236.4	2.8323	2906.25	2812.5	1302.977	1031.25	0.647	0.496	-674	636	674	E:\2020-summer\UPMAP3B\20200325_060500.WAV	25-03-2020	06:05:03	25-03-2020	06:05:03	PTBA	1	0	
12	Spectrogram 1	1	670807.2543	670807.6501	475.5	832.2	7.2543	562.5	656.25	356.649	187.5	0.3957	0.3253	-576	550	576	E:\2020-summer\UPMAP3B\20200325_060500.WAV	25-03-2020	06:05:07	25-03-2020	06:05:08	BRBO	1	0	
13	Spectrogram 1	1	670831.8523	670833.0332	924.7	1555.2	31.8524	1312.5	1218.75	630.473	375	1.1809	0.9813	-832	847	847	E:\2020-summer\UPMAP3B\20200325_060500.WAV	25-03-2020	06:05:32	25-03-2020	06:05:33	GRJU	1	0	
14	Spectrogram 1	1	670924.5031	670927.3423	4917.7	6977.2	124.5031	5531.25	6187.5	2059.545	1593.75	2.8392	2.384	-2689	2766	2766	E:\2020-summer\UPMAP3B\20200325_060500.WAV	25-03-2020	06:07:05	25-03-2020	06:07:07	VFNU	1	0	
