Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	261934.799	261935.4837	1092.8	3614.7	94.799	2250	2531.25	2521.9	1781.25	0.6847	0.5547	-2599	2251	2599	E:\2020-winter\OLCAP2B\20201215_053500.WAV	15-12-2020	05:36:35	15-12-2020	05:36:35	SHMY	1	0	
2	Spectrogram 1	1	262168.6558	262168.7751	588.4	1303	88.6558	750	843.75	714.6	562.5	0.1193	0.096	-475	409	475	E:\2020-winter\OLCAP2B\20201215_054000.WAV	15-12-2020	05:41:29	15-12-2020	05:41:29	GRHO	1	0	
3	Spectrogram 1	1	263282.1859	263286.7085	3026.3	4917.7	2.1859	3562.5	3562.5	1891.4	1500	4.5226	4.1813	-1708	1940	1940	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:05:02	15-12-2020	06:05:07	IWEY	0	1	
4	Spectrogram 1	1	263351.3379	263358.6055	2143.6	2858.1	71.3379	2625	2625	714.5	281.25	7.2676	6.5173	-738	702	738	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:06:11	15-12-2020	06:06:19	HSWO	1	0	
5	Spectrogram 1	1	263352.0603	263352.2299	1050.8	1429.1	72.0603	1218.75	1218.75	378.3	281.25	0.1696	0.1547	-409	380	409	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:06:12	15-12-2020	06:06:12	WCBA	1	0	
6	Spectrogram 1	1	263352.701	263353.8568	1639.2	2143.6	72.701	2062.5	1875	504.4	375	1.1558	1.0187	-595	489	595	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:06:13	15-12-2020	06:06:14	MWTH	0	1	
7	Spectrogram 1	1	263371.9033	263372.9837	924.7	1555.2	91.9033	1218.75	1218.75	630.5	562.5	1.0804	1.008	-453	423	453	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:06:32	15-12-2020	06:06:33	GRJU	1	0	
8	Spectrogram 1	1	263411.1432	263411.2249	3068.3	7103.3	131.1432	4968.75	5531.25	4035	3000	0.0817	0.064	-411	364	411	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:07:11	15-12-2020	06:07:11	ABFL	1	0	verify
9	Spectrogram 1	1	263425.2889	263425.8229	5169.9	5548.2	145.2889	5343.75	5343.75	378.3	281.25	0.5339	0.4747	-435	466	466	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:07:25	15-12-2020	06:07:26	MWTH	1	0	
10	Spectrogram 1	1	263469.2336	263470	1260.9	2732	189.2336	2156.25	2062.5	1471.1	1218.75	0.7663	0.6667	-466	438	466	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:08:09	15-12-2020	06:08:09	GRTD	0	1	
11	Spectrogram 1	1	263476.7085	263477.1482	798.6	1218.9	196.7085	1031.25	1031.25	420.3	187.5	0.4397	0.3253	-499	492	499	E:\2020-winter\OLCAP2B\20201215_060500.WAV	15-12-2020	06:08:17	15-12-2020	06:08:17	SBEO	1	0	
12	Spectrogram 1	1	263593.8756	263594.554	3698.8	6388.8	73.8756	4031.25	3937.5	2690	2062.5	0.6784	0.4	-580	571	580	E:\2020-winter\OLCAP2B\20201215_061000.WAV	15-12-2020	06:11:14	15-12-2020	06:11:15	SHMY	1	0	
13	Spectrogram 1	1	263629.2211	263629.6419	5548.2	7901.9	109.2211	6843.75	6750	2353.7	1687.5	0.4209	0.1813	-1267	1270	1270	E:\2020-winter\OLCAP2B\20201215_061000.WAV	15-12-2020	06:11:49	15-12-2020	06:11:50	WBBF	1	0	
14	Spectrogram 1	1	263762.7073	263764.4033	1513.1	3446.6	2.7073	3000	2625	1933.5	1593.75	1.696	1.44	-737	789	789	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:15:03	15-12-2020	06:15:04	BCFU	0	1	
15	Spectrogram 1	1	263770.6219	263770.7915	1681.3	4833.6	10.6219	3468.75	3375	3152.3	2437.5	0.1696	0.1173	-624	672	672	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:15:11	15-12-2020	06:15:11	AFBL	1	0	
16	Spectrogram 1	1	263778.3668	263778.4108	3404.6	7229.4	18.3668	6000	5625	3824.8	3187.5	0.044	0.032	-416	435	435	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:15:18	15-12-2020	06:15:18	BRWA	1	0	
18	Spectrogram 1	1	263814.4421	263815.0262	714.5	1134.9	54.4421	937.5	937.5	420.4	375	0.5842	0.5333	-672	723	723	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:15:54	15-12-2020	06:15:55	ISBA	1	0	
19	Spectrogram 1	1	263917.2122	263919.0652	5464.1	7271.5	157.2122	6656.25	6562.5	1807.4	1312.5	1.853	1.5627	-1434	1416	1434	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:17:37	15-12-2020	06:17:39	VFNU	1	0	
20	Spectrogram 1	1	263937.5891	263938.3365	5338	8154.1	177.5891	6281.25	6656.25	2816.1	2531.25	0.7475	0.672	-1798	1917	1917	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:17:58	15-12-2020	06:17:58	CBSU	0	1	
22	Spectrogram 1	1	263988.4496	263988.6066	1218.9	1807.4	228.4496	1593.75	1593.75	588.5	375	0.157	0.128	-525	523	525	E:\2020-winter\OLCAP2B\20201215_061500.WAV	15-12-2020	06:18:48	15-12-2020	06:18:49	MGHO	1	0	
23	Spectrogram 1	1	264001.2951	264001.8102	1345	2690	1.2951	2156.25	2250	1345	1125	0.5151	0.432	-1065	1020	1065	E:\2020-winter\OLCAP2B\20201215_062000.WAV	15-12-2020	06:20:01	15-12-2020	06:20:02	YBBU	1	0	
