Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	56839.12687	56839.66707	5295.374	5722.42	199.1269	5531.25	5531.25	427.046	375	0.5402	0.464	-569	691	691	E:\2020-winter\VAR310U\20210106_060500.WAV	06-01-2021	06:08:19	06-01-2021	06:08:20	MWTH	1	0	rain
2	Spectrogram 1	1	57663.6118	57664.63567	896.797	1494.662	63.6118	1312.5	1218.75	597.865	468.75	1.0239	0.912	-717	799	799	E:\2020-winter\VAR310U\20210106_062500.WAV	06-01-2021	06:26:04	06-01-2021	06:26:05	GRJU	1	0	
3	Spectrogram 1	1	57754.90577	57755.27009	2177.936	3843.416	154.9058	3187.5	2906.25	1665.48	1406.25	0.3643	0.3253	-622	656	656	E:\2020-winter\VAR310U\20210106_062500.WAV	06-01-2021	06:27:35	06-01-2021	06:27:35	YBBU	1	0	
4	Spectrogram 1	1	57933.76255	57934.07662	1765.324	3362.522	93.7626	3187.5	2437.5	1597.198	1500	0.3141	0.2773	-600	585	600	E:\2020-winter\VAR310U\20210106_063000.WAV	06-01-2021	06:31:34	06-01-2021	06:31:34	RWBU	1	0	
5	Spectrogram 1	1	58080.55904	58080.62814	3488.616	7061.296	0.559	4312.5	4875	3572.68	3093.75	0.0691	0.064	-617	675	675	E:\2020-winter\VAR310U\20210106_063500.WAV	06-01-2021	06:35:01	06-01-2021	06:35:01	BRWA	1	0	
6	Spectrogram 1	1	58352.43718	58352.53768	6094.571	7565.674	32.4372	6937.5	6843.75	1471.103	1125	0.1005	0.0907	-478	544	544	E:\2020-winter\VAR310U\20210106_064000.WAV	06-01-2021	06:40:32	06-01-2021	06:40:33	NIFP	1	0	
7	Spectrogram 1	1	58397.71355	58397.86431	1387.04	2185.639	77.7135	2062.5	1875	798.599	656.25	0.1508	0.1333	-620	607	620	E:\2020-winter\VAR310U\20210106_064000.WAV	06-01-2021	06:41:18	06-01-2021	06:41:18	LBCR	1	0	
8	Spectrogram 1	1	58467.52511	58468.38566	1176.883	2311.734	147.5251	2062.5	1875	1134.851	937.5	0.8606	0.7627	-664	650	664	E:\2020-winter\VAR310U\20210106_064000.WAV	06-01-2021	06:42:28	06-01-2021	06:42:28	WBTR	1	0	
9	Spectrogram 1	1	58563.88818	58564.20853	5169.877	7859.895	3.8882	7125	6656.25	2690.018	2062.5	0.3204	0.2293	-921	911	921	E:\2020-winter\VAR310U\20210106_064500.WAV	06-01-2021	06:45:04	06-01-2021	06:45:04	IYTI	1	0	
10	Spectrogram 1	1	58655.00627	58655.11305	8532.399	8868.651	95.0063	8718.75	8718.75	336.252	187.5	0.1068	0.0747	-578	548	578	E:\2020-winter\VAR310U\20210106_064500.WAV	06-01-2021	06:46:35	06-01-2021	06:46:35	SPPI	1	0	
11	Spectrogram 1	1	58650.47739	58652.44974	3446.585	6556.918	90.4774	3843.75	4500	3110.333	2625	1.9724	1.7547	-643	778	778	E:\2020-winter\VAR310U\20210106_064500.WAV	06-01-2021	06:46:30	06-01-2021	06:46:32	ORMI	0	1	
12	Spectrogram 1	1	58732.35552	58732.77638	5800.35	7985.989	172.3555	7593.75	7125	2185.639	1593.75	0.4209	0.336	-782	665	782	E:\2020-winter\VAR310U\20210106_064500.WAV	06-01-2021	06:47:52	06-01-2021	06:47:53	VHPA	1	0	
13	Spectrogram 1	1	58880.60301	58880.90452	5968.476	7439.58	80.603	7218.75	7031.25	1471.104	1218.75	0.3015	0.2613	-564	703	703	E:\2020-winter\VAR310U\20210106_065000.WAV	06-01-2021	06:51:21	06-01-2021	06:51:21	SMMI	1	0	
