Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	128668.3605	128668.794	1849.4	2311.7	28.3605	2062.5	2062.5	462.3	375	0.4334	0.3467	-630	618	630	E:\2020-winter\IPTO04U\20201213_060000.WAV	13-12-2020	06:00:28	13-12-2020	06:00:29	MWTH	0	1	
2	Spectrogram 1	1	128773.8693	128775.2764	3068.3	4077.1	133.8693	3937.5	3562.5	1008.8	937.5	1.407	1.2587	-462	481	481	E:\2020-winter\IPTO04U\20201213_060000.WAV	13-12-2020	06:02:14	13-12-2020	06:02:15	IWEY	0	1	
3	Spectrogram 1	1	128827.9208	128827.9962	504.4	1597.2	187.9208	1312.5	1218.75	1092.8	937.5	0.0754	0.0587	-385	402	402	E:\2020-winter\IPTO04U\20201213_060000.WAV	13-12-2020	06:03:08	13-12-2020	06:03:08	JENI	1	0	
4	Spectrogram 1	1	128940.2513	128940.8982	1345	2858.1	60.2512	2343.75	2062.5	1513.1	1218.75	0.647	0.5653	-386	361	386	E:\2020-winter\IPTO04U\20201213_060500.WAV	13-12-2020	06:06:00	13-12-2020	06:06:01	RWBU	1	0	
5	Spectrogram 1	1	129088.907	129090	840.6	1681.3	208.907	1125	1218.75	840.7	562.5	1.093	0.9867	-643	657	657	E:\2020-winter\IPTO04U\20201213_060500.WAV	13-12-2020	06:08:29	13-12-2020	06:08:29	GRJU	1	0	
6	Spectrogram 1	1	129093.2726	129100	118.9	564.7	213.2726	375	375	445.8	375	6.7274	6.0853	-621	586	621	E:\2020-winter\IPTO04U\20201213_060500.WAV	13-12-2020	06:08:33	13-12-2020	06:08:39	GRCO	1	0	
7	Spectrogram 1	1	129158.1093	129158.26	882.7	1345	38.1093	1125	1125	462.3	281.25	0.1508	0.1227	-371	328	371	E:\2020-winter\IPTO04U\20201213_061000.WAV	13-12-2020	06:10:38	13-12-2020	06:10:38	WCBA	1	0	
8	Spectrogram 1	1	129159.799	129159.9183	1429.1	3488.6	39.799	2343.75	2343.75	2059.5	1593.75	0.1193	0.096	-402	397	402	E:\2020-winter\IPTO04U\20201213_061000.WAV	13-12-2020	06:10:40	13-12-2020	06:10:40	STBU	1	0	
9	Spectrogram 1	1	129190.0314	129190.358	5422.1	5758.3	70.0314	5625	5625	336.2	281.25	0.3266	0.2827	-3306	3413	3413	E:\2020-winter\IPTO04U\20201213_061000.WAV	13-12-2020	06:11:10	13-12-2020	06:11:10	MWTH	1	0	
10	Spectrogram 1	1	129365.5904	129366.9409	1807.4	3236.4	5.5904	2343.75	2437.5	1429	1218.75	1.3505	1.216	-359	332	359	E:\2020-winter\IPTO04U\20201213_061500.WAV	13-12-2020	06:15:06	13-12-2020	06:15:07	BCFU	1	0	
11	Spectrogram 1	1	129430	129430.2701	672.5	1050.8	70	1031.25	937.5	378.3	281.25	0.2701	0.2293	-521	392	521	E:\2020-winter\IPTO04U\20201213_061500.WAV	13-12-2020	06:16:10	13-12-2020	06:16:10	ISBA	1	0	
12	Spectrogram 1	1	129432.7261	129433.0214	1218.9	2563.9	72.7261	2250	2062.5	1345	1125	0.2952	0.256	-481	420	481	E:\2020-winter\IPTO04U\20201213_061500.WAV	13-12-2020	06:16:13	13-12-2020	06:16:13	YBBU	1	0	
13	Spectrogram 1	1	129510.157	129510.6595	2521.9	4119.1	150.157	3000	3093.75	1597.2	1406.25	0.5025	0.4427	-464	412	464	E:\2020-winter\IPTO04U\20201213_061500.WAV	13-12-2020	06:17:30	13-12-2020	06:17:31	SHMY	1	0	
14	Spectrogram 1	1	129527.0917	129527.1419	2942.2	6851.1	167.0917	4968.75	4500	3908.9	3281.25	0.0503	0.0427	-728	701	728	E:\2020-winter\IPTO04U\20201213_061500.WAV	13-12-2020	06:17:47	13-12-2020	06:17:47	BRWA	1	0	
15	Spectrogram 1	1	129598.26	129598.4862	1345	2143.6	238.26	1968.75	1968.75	798.6	562.5	0.2261	0.1973	-406	363	406	E:\2020-winter\IPTO04U\20201213_061500.WAV	13-12-2020	06:18:58	13-12-2020	06:18:58	RESP	1	0	
16	Spectrogram 1	1	129647.299	129648.1407	3236.4	3740.8	47.299	3656.25	3562.5	504.4	281.25	0.8417	0.6613	-597	489	597	E:\2020-winter\IPTO04U\20201213_062000.WAV	13-12-2020	06:20:47	13-12-2020	06:20:48	GRFL	1	0	
18	Spectrogram 1	1	129908.4485	129908.5364	3530.6	6935.2	68.4485	6468.75	6093.75	3404.6	3000	0.0879	0.0693	-424	336	424	E:\2020-winter\IPTO04U\20201213_062500.WAV	13-12-2020	06:26:08	13-12-2020	06:26:09	CBSU	1	0	
19	Spectrogram 1	1	129971.206	129971.2563	6220.7	7859.9	131.206	6937.5	6937.5	1639.2	1218.75	0.0503	0.0373	-541	455	541	E:\2020-winter\IPTO04U\20201213_062500.WAV	13-12-2020	06:27:11	13-12-2020	06:27:11	NIFP	1	0	
20	Spectrogram 1	1	130004.5038	130004.5603	525.4	882.7	164.5037	750	656.25	357.3	281.25	0.0565	0.0427	-436	361	436	E:\2020-winter\IPTO04U\20201213_062500.WAV	13-12-2020	06:27:45	13-12-2020	06:27:45	MABA	1	0	
21	Spectrogram 1	1	130026.2625	130026.4447	1555.2	3782.8	186.2625	3187.5	2812.5	2227.6	1968.75	0.1822	0.1547	-670	512	670	E:\2020-winter\IPTO04U\20201213_062500.WAV	13-12-2020	06:28:06	13-12-2020	06:28:06	AFBL	1	0	
22	Spectrogram 1	1	130256.8279	130260	462.3	2059.5	176.8279	1781.25	1593.75	1597.2	656.25	3.1721	2.368	-1521	1658	1658	E:\2020-winter\IPTO04U\20201213_063000.WAV	13-12-2020	06:32:57	13-12-2020	06:32:59	UK	1	0	
24	Spectrogram 1	1	130321.6646	130321.7588	588.4	1639.2	1.6646	1031.25	1125	1050.8	750	0.0942	0.0747	-648	592	648	E:\2020-winter\IPTO04U\20201213_063500.WAV	13-12-2020	06:35:02	13-12-2020	06:35:02	MATR	1	0	
25	Spectrogram 1	1	130327.5754	130328.9447	1849.4	3152.4	7.5754	3000	2343.75	1303	1031.25	1.3693	1.2747	-2277	2637	2637	E:\2020-winter\IPTO04U\20201213_063500.WAV	13-12-2020	06:35:08	13-12-2020	06:35:09	GRTD	1	0	
26	Spectrogram 1	1	130446.3693	130446.8844	3614.7	5884.4	126.3693	5718.75	4687.5	2269.7	2062.5	0.5151	0.3947	-5169	3832	5169	E:\2020-winter\IPTO04U\20201213_063500.WAV	13-12-2020	06:37:06	13-12-2020	06:37:07	LBLW	1	0	
27	Spectrogram 1	1	130540.7915	130541.2814	4371.3	5842.4	220.7915	4781.25	5062.5	1471.1	1312.5	0.4899	0.432	-453	376	453	E:\2020-winter\IPTO04U\20201213_063500.WAV	13-12-2020	06:38:41	13-12-2020	06:38:41	WBBF	1	0	
28	Spectrogram 1	1	130566.1809	130566.3254	2227.7	3866.9	6.1809	2625	2718.75	1639.2	937.5	0.1445	0.1227	-832	637	832	E:\2020-winter\IPTO04U\20201213_064000.WAV	13-12-2020	06:40:06	13-12-2020	06:40:06	PHPA	1	0	
30	Spectrogram 1	1	130568.2098	130568.3919	4077.1	7103.3	8.2098	5906.25	5625	3026.2	2625	0.1822	0.1547	-441	414	441	E:\2020-winter\IPTO04U\20201213_064000.WAV	13-12-2020	06:40:08	13-12-2020	06:40:08	GRNW	1	0	
31	Spectrogram 1	1	130778.7123	130780	2690	3782.8	218.7123	3000	3000	1092.8	750	1.2877	1.136	-3121	2914	3121	E:\2020-winter\IPTO04U\20201213_064000.WAV	13-12-2020	06:43:39	13-12-2020	06:43:39	PTBA	0	1	
32	Spectrogram 1	1	130869.4912	130869.8053	3866.9	7523.6	69.4912	3937.5	5531.25	3656.7	2906.25	0.3141	0.2347	-486	506	506	E:\2020-winter\IPTO04U\20201213_064500.WAV	13-12-2020	06:46:09	13-12-2020	06:46:10	GRWA	1	0	
33	Spectrogram 1	1	130816.206	130816.8844	3362.5	5001.8	16.206	3937.5	4031.25	1639.3	1312.5	0.6784	0.608	-420	384	420	E:\2020-winter\IPTO04U\20201213_064500.WAV	13-12-2020	06:45:16	13-12-2020	06:45:17	GHCF	1	0	
34	Spectrogram 1	1	130918.9573	130919.152	1387	1933.5	118.9573	1687.5	1687.5	546.5	375	0.1947	0.176	-373	351	373	E:\2020-winter\IPTO04U\20201213_064500.WAV	13-12-2020	06:46:59	13-12-2020	06:46:59	LBCR	1	0	
36	Spectrogram 1	1	131005.603	131006.809	42	441.3	205.603	187.5	187.5	399.3	281.25	1.206	1.1093	-1928	4423	4423	E:\2020-winter\IPTO04U\20201213_064500.WAV	13-12-2020	06:48:26	13-12-2020	06:48:27	MIPI	1	0	
37	Spectrogram 1	1	131014.8555	131016.809	1345	2606	214.8555	2343.75	2062.5	1261	937.5	1.9535	1.8133	-700	598	700	E:\2020-winter\IPTO04U\20201213_064500.WAV	13-12-2020	06:48:35	13-12-2020	06:48:37	GRTD	1	0	verify
