Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	404640.2387	404640.3392	2690	3824.9	0.2387	3656.25	3375	1134.9	843.75	0.1005	0.0747	-2943	2335	2943	E:\2020-winter\IPTO06U\20201217_061500.WAV	17-12-2020	06:15:00	17-12-2020	06:15:00	RWBU	1	0	
2	Spectrogram 1	1	404756.9158	404757.01	7187.4	7986	116.9158	7406.25	7406.25	798.6	468.75	0.0942	0.0693	-1004	1271	1271	E:\2020-winter\IPTO06U\20201217_061500.WAV	17-12-2020	06:16:57	17-12-2020	06:16:57	NIFP	1	0	
3	Spectrogram 1	1	404882.8518	404883.1533	840.6	1387	2.8518	1125	1125	546.4	468.75	0.3015	0.272	-3783	3687	3783	E:\2020-winter\IPTO06U\20201217_062000.WAV	17-12-2020	06:20:03	17-12-2020	06:20:03	WCBA	1	0	
4	Spectrogram 1	1	404917.2864	404918.5615	1092.8	1849.4	37.2864	1781.25	1406.25	756.6	656.25	1.2751	1.1573	-2720	3807	3807	E:\2020-winter\IPTO06U\20201217_062000.WAV	17-12-2020	06:20:37	17-12-2020	06:20:39	GRJU	1	0	
5	Spectrogram 1	1	405211.696	405212.2425	3278.5	3782.8	91.696	3656.25	3562.5	504.3	468.75	0.5465	0.4853	-1992	1788	1992	E:\2020-winter\IPTO06U\20201217_062500.WAV	17-12-2020	06:26:32	17-12-2020	06:26:32	GRFL	1	0	
8	Spectrogram 1	1	405221.5892	405222.0666	588.4	1092.8	101.5892	937.5	843.75	504.4	375	0.4774	0.4373	-3217	2157	3217	E:\2020-winter\IPTO06U\20201217_062500.WAV	17-12-2020	06:26:42	17-12-2020	06:26:42	ISBA	1	0	
9	Spectrogram 1	1	405004.642	405005.0879	2017.5	3152.4	124.642	2156.25	2437.5	1134.9	1031.25	0.446	0.3893	-2351	2663	2663	E:\2020-winter\IPTO06U\20201217_062000.WAV	17-12-2020	06:22:05	17-12-2020	06:22:05	YBBU	1	0	
10	Spectrogram 1	1	405203.8945	405204.1269	3194.4	3866.9	83.8945	3656.25	3562.5	672.5	375	0.2324	0.1547	-998	1029	1029	E:\2020-winter\IPTO06U\20201217_062500.WAV	17-12-2020	06:26:24	17-12-2020	06:26:24	IWEY	1	0	
11	Spectrogram 1	1	405234.6482	405236.5326	2984.2	5127.8	114.6482	4968.75	4593.75	2143.6	1500	1.8844	1.648	-6505	7150	7150	E:\2020-winter\IPTO06U\20201217_062500.WAV	17-12-2020	06:26:55	17-12-2020	06:26:57	IWEY	0	1	
12	Spectrogram 1	1	405393.4736	405393.8631	2059.5	5716.3	33.4736	5437.5	3750	3656.8	3000	0.3894	0.3413	-4105	6261	6261	E:\2020-winter\IPTO06U\20201217_063000.WAV	17-12-2020	06:30:33	17-12-2020	06:30:34	BRWA	1	0	
13	Spectrogram 1	1	405707.8329	405708.2098	1176.9	2185.6	107.8329	1875	1781.25	1008.7	562.5	0.3769	0.2827	-1428	1247	1428	E:\2020-winter\IPTO06U\20201217_063500.WAV	17-12-2020	06:36:48	17-12-2020	06:36:48	RESP	1	0	
15	Spectrogram 1	1	405769.8241	405770	2606	3362.5	169.8241	3187.5	3093.75	756.5	187.5	0.1759	0.0693	-2067	2024	2067	E:\2020-winter\IPTO06U\20201217_063500.WAV	17-12-2020	06:37:50	17-12-2020	06:37:49	PTBA	0	1	
16	Spectrogram 1	1	405841.3693	405841.5703	3824.9	7607.7	1.3694	4968.75	5625	3782.8	2625	0.201	0.1653	-951	705	951	E:\2020-winter\IPTO06U\20201217_064000.WAV	17-12-2020	06:40:01	17-12-2020	06:40:02	GRNW	1	0	
17	Spectrogram 1	1	405962.9774	405964.3781	2858.1	4413.3	122.9774	3187.5	3187.5	1555.2	843.75	1.4008	1.1733	-2853	3477	3477	E:\2020-winter\IPTO06U\20201217_064000.WAV	17-12-2020	06:42:03	17-12-2020	06:42:04	STBU	1	0	
18	Spectrogram 1	1	405991.3379	405991.5892	1975.5	4833.6	151.3379	4218.75	3562.5	2858.1	2250	0.2513	0.2027	-1164	2067	2067	E:\2020-winter\IPTO06U\20201217_064000.WAV	17-12-2020	06:42:31	17-12-2020	06:42:32	AFBL	1	0	
19	Spectrogram 1	1	405997.3429	405998.26	1681.3	3446.6	157.343	2812.5	2625	1765.3	1500	0.9171	0.8427	-1969	2853	2853	E:\2020-winter\IPTO06U\20201217_064000.WAV	17-12-2020	06:42:37	17-12-2020	06:42:38	PTBA	1	0	
20	Spectrogram 1	1	405843.9761	405844.2148	3782.8	6683	3.9761	6562.5	5718.75	2900.2	2531.25	0.2387	0.208	-733	1014	1014	E:\2020-winter\IPTO06U\20201217_064000.WAV	17-12-2020	06:40:04	17-12-2020	06:40:04	CBSU	1	0	
21	Spectrogram 1	1	406148.0779	406148.1784	3993	5169.9	68.0779	5062.5	4968.75	1176.9	1031.25	0.1005	0.0853	-3833	3929	3929	E:\2020-winter\IPTO06U\20201217_064500.WAV	17-12-2020	06:46:08	17-12-2020	06:46:08	ORMI	1	0	
22	Spectrogram 1	1	406351.9347	406352.5251	1975.5	2648	31.9347	2250	2343.75	672.5	562.5	0.5905	0.4693	-3171	4148	4148	E:\2020-winter\IPTO06U\20201217_065000.WAV	17-12-2020	06:50:32	17-12-2020	06:50:33	CSEA	1	0	
