Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	62400	62400.38945	213.5	555.2	0	375	375	341.7	187.5	0.3894	0.3307	-779	799	799	E:\2020-winter\IPTO06R\20201212_053000.WAV	12-12-2020	05:30:00	12-12-2020	05:30:00	BRWO	1	0	
2	Spectrogram 1	1	63694.12059	63694.17085	384.3	896.8	94.1206	656.25	656.25	512.5	375	0.0503	0.032	-256	298	298	E:\2020-winter\IPTO06R\20201212_055500.WAV	12-12-2020	05:56:34	12-12-2020	05:56:34	GRHO	1	0	
3	Spectrogram 1	1	63695.83541	63696.12436	392.6	1630.6	95.8354	1406.25	1406.25	1238	656.25	0.2889	0.144	-1668	1721	1721	E:\2020-winter\IPTO06R\20201212_055500.WAV	12-12-2020	05:56:36	12-12-2020	05:56:36	JENI	1	0	
4	Spectrogram 1	1	64024.42838	64025.52763	854.1	1665.5	184.4284	1406.25	1406.25	811.4	468.75	1.0992	0.6773	-636	687	687	E:\2020-winter\IPTO06R\20201212_060000.WAV	12-12-2020	06:03:04	12-12-2020	06:03:06	GRJU	1	0	
5	Spectrogram 1	1	64068.90074	64069.07033	1507.9	1717.3	228.9007	1593.75	1593.75	209.4	93.75	0.1696	0.128	-198	233	233	E:\2020-winter\IPTO06R\20201212_060000.WAV	12-12-2020	06:03:49	12-12-2020	06:03:49	MWTH	0	1	
6	Spectrogram 1	1	64085.79773	64088.20978	2680.6	4774.9	5.7977	4031.25	3656.25	2094.3	1781.25	2.4121	2.1013	-1808	1820	1820	E:\2020-winter\IPTO06R\20201212_060500.WAV	12-12-2020	06:05:06	12-12-2020	06:05:08	IWEY	0	1	
7	Spectrogram 1	1	64156.86556	64159.99998	1759.2	2680.6	76.8656	2437.5	2062.5	921.4	750	3.1344	2.736	-2183	2367	2367	E:\2020-winter\IPTO06R\20201212_060500.WAV	12-12-2020	06:06:17	12-12-2020	06:06:19	GRTD	1	0	
8	Spectrogram 1	1	64205.5716	64206.69597	1842.9	3099.5	125.5716	2437.5	2437.5	1256.6	1218.75	1.1244	1.0027	-314	314	314	E:\2020-winter\IPTO06R\20201212_060500.WAV	12-12-2020	06:07:06	12-12-2020	06:07:07	RWBU	1	0	
9	Spectrogram 1	1	64240.62814	64243.83793	795.8	1424.1	160.6281	1218.75	1218.75	628.3	562.5	3.2098	2.752	-425	370	425	E:\2020-winter\IPTO06R\20201212_060500.WAV	12-12-2020	06:07:41	12-12-2020	06:07:44	WCBA	1	0	
10	Spectrogram 1	1	64352.28015	64352.96482	167.5	502.6	32.2801	375	375	335.1	281.25	0.6847	0.592	-273	303	303	E:\2020-winter\IPTO06R\20201212_061000.WAV	12-12-2020	06:10:32	12-12-2020	06:10:33	GRCO	1	0	
11	Spectrogram 1	1	64577.88943	64578.12812	3026.3	3572.7	17.8894	3375	3375	546.4	281.25	0.2387	0.1973	-615	505	615	E:\2020-winter\IPTO06R\20201212_061500.WAV	12-12-2020	06:15:18	12-12-2020	06:15:18	ASDR	1	0	
12	Spectrogram 1	1	64626.40074	64626.9221	4959.7	9120.8	66.4008	7406.25	7406.25	4161.1	3281.25	0.5214	0.4427	-369	390	390	E:\2020-winter\IPTO06R\20201212_061500.WAV	12-12-2020	06:16:06	12-12-2020	06:16:07	ABFL	1	0	
13	Spectrogram 1	1	64639.23365	64639.39697	8532.4	8868.7	79.2336	8718.75	8718.75	336.3	187.5	0.1633	0.1227	-231	303	303	E:\2020-winter\IPTO06R\20201212_061500.WAV	12-12-2020	06:16:19	12-12-2020	06:16:19	SPPI	1	0	
