Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	408519.4849	408519.5728	420.3	1471.1	39.4849	1312.5	1218.75	1050.8	843.75	0.0879	0.064	-4035	3442	4035	E:\2020-winter\IPTO04R\20201217_060500.WAV	17-12-2020	06:05:39	17-12-2020	06:05:40	JENI	1	0	faint
2	Spectrogram 1	1	408781.2563	408781.495	1176.9	1639.2	61.2563	1312.5	1406.25	462.3	375	0.2387	0.1707	-3995	4487	4487	E:\2020-winter\IPTO04R\20201217_061000.WAV	17-12-2020	06:11:01	17-12-2020	06:11:01	MWTH	0	1	high disturbance
3	Spectrogram 1	1	408970.4774	408973.2538	2227.7	4371.3	10.4774	4125	3093.75	2143.6	1875	2.7764	2.4693	-4032	6283	6283	E:\2020-winter\IPTO04R\20201217_061500.WAV	17-12-2020	06:15:10	17-12-2020	06:15:13	IWEY	0	1	
4	Spectrogram 1	1	409215.5528	409215.6909	672.5	1134.9	15.5527	843.75	937.5	462.4	375	0.1382	0.128	-679	874	874	E:\2020-winter\IPTO04R\20201217_062000.WAV	17-12-2020	06:20:16	17-12-2020	06:20:16	WCBA	1	0	
5	Spectrogram 1	1	409233.8128	409234.2713	714.5	1134.9	33.8128	1031.25	937.5	420.4	375	0.4585	0.4107	-1539	1836	1836	E:\2020-winter\IPTO04R\20201217_062000.WAV	17-12-2020	06:20:34	17-12-2020	06:20:34	ISBA	1	0	
6	Spectrogram 1	1	409241.7211	409242.8078	840.6	1429.1	41.7211	1406.25	1125	588.5	562.5	1.0867	0.9813	-3783	4654	4654	E:\2020-winter\IPTO04R\20201217_062000.WAV	17-12-2020	06:20:42	17-12-2020	06:20:43	GRJU	1	0	
7	Spectrogram 1	1	409403.1784	409403.3794	5085.8	5926.4	203.1784	5531.25	5437.5	840.6	375	0.201	0.1493	-2092	1837	2092	E:\2020-winter\IPTO04R\20201217_062000.WAV	17-12-2020	06:23:23	17-12-2020	06:23:23	IBRO	1	0	
8	Spectrogram 1	1	409407.1294	409407.4246	504.4	1050.8	207.1294	750	843.75	546.4	468.75	0.2952	0.256	-1481	1335	1481	E:\2020-winter\IPTO04R\20201217_062000.WAV	17-12-2020	06:23:27	17-12-2020	06:23:27	GRHO	1	0	
9	Spectrogram 1	1	409511.0427	409511.7902	1891.4	3488.6	71.0427	1968.75	2625	1597.2	1406.25	0.7475	0.6027	-4200	3621	4200	E:\2020-winter\IPTO04R\20201217_062500.WAV	17-12-2020	06:26:11	17-12-2020	06:26:12	RWBU	1	0	
10	Spectrogram 1	1	409664.2337	409665.9548	4833.6	8154.1	224.2337	5437.5	6281.25	3320.5	2906.25	1.7211	1.5147	-1292	1569	1569	E:\2020-winter\IPTO04R\20201217_062500.WAV	17-12-2020	06:28:44	17-12-2020	06:28:46	CBSU	0	1	
11	Spectrogram 1	1	409864.9309	409866.5955	1387	2311.7	184.9309	2250	1968.75	924.7	843.75	1.6646	1.232	-7013	9939	9939	E:\2020-winter\IPTO04R\20201217_063000.WAV	17-12-2020	06:33:05	17-12-2020	06:33:07	MGHO	0	1	
12	Spectrogram 1	1	409903.593	409903.8379	966.7	1891.4	223.593	1687.5	1593.75	924.7	750	0.245	0.208	-1722	1794	1794	E:\2020-winter\IPTO04R\20201217_063000.WAV	17-12-2020	06:33:44	17-12-2020	06:33:44	RESP	1	0	
13	Spectrogram 1	1	410078.2475	410078.4296	3530.6	3951	158.2475	3843.75	3750	420.4	187.5	0.1822	0.1227	-2100	1930	2100	E:\2020-winter\IPTO04R\20201217_063500.WAV	17-12-2020	06:37:38	17-12-2020	06:37:38	LBLW	1	0	
14	Spectrogram 1	1	410158.4987	410158.6558	6346.8	9667.3	238.4987	9281.25	8531.25	3320.5	2812.5	0.157	0.1387	-607	965	965	E:\2020-winter\IPTO04R\20201217_063500.WAV	17-12-2020	06:38:58	17-12-2020	06:38:59	CBSU	1	0	
15	Spectrogram 1	1	410152.9397	410159.9811	147.1	525.4	232.9397	375	375	378.3	281.25	7.0414	6.1547	-12308	12715	12715	E:\2020-winter\IPTO04R\20201217_063500.WAV	17-12-2020	06:38:53	17-12-2020	06:39:00	GRCO	1	0	
16	Spectrogram 1	1	410175.5653	410175.9171	1429.1	2521.9	15.5653	2343.75	2062.5	1092.8	937.5	0.3518	0.288	-693	540	693	E:\2020-winter\IPTO04R\20201217_064000.WAV	17-12-2020	06:40:16	17-12-2020	06:40:16	CSEA	1	0	
17	Spectrogram 1	1	410224.8555	410224.9937	2059.5	3951	64.8555	2718.75	2906.25	1891.5	1312.5	0.1382	0.1067	-1466	2380	2380	E:\2020-winter\IPTO04R\20201217_064000.WAV	17-12-2020	06:41:05	17-12-2020	06:41:05	YBBU	1	0	
