Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	271237.2801	271237.8203	726	1366.5	37.2801	1125	1125	640.5	468.75	0.5402	0.4267	-1351	2172	2172	E:\2020-winter\UPMAP1B\20201209_054500.WAV	09-12-2020	05:45:37	09-12-2020	05:45:38	SBEO	1	0	
2	Spectrogram 1	1	271892.4937	271892.5691	5338.1	8113.9	212.4937	7781.25	7125	2775.8	2343.75	0.0754	0.064	-384	323	384	E:\2020-winter\UPMAP1B\20201209_055500.WAV	09-12-2020	05:58:32	09-12-2020	05:58:33	NIFP	1	0	
3	Spectrogram 1	1	271896.5075	271897.5188	2135.2	3715.3	216.5075	2531.25	2812.5	1580.1	1312.5	1.0113	0.8853	-1044	1280	1280	E:\2020-winter\UPMAP1B\20201209_055500.WAV	09-12-2020	05:58:37	09-12-2020	05:58:38	BCFU	0	1	
4	Spectrogram 1	1	271980.2136	271981.9598	2311.7	5674.3	60.2136	3562.5	3562.5	3362.6	1875	1.7462	1.2693	-1257	1250	1257	E:\2020-winter\UPMAP1B\20201209_060000.WAV	09-12-2020	06:01:00	09-12-2020	06:01:02	SHMY	0	1	
5	Spectrogram 1	1	272081.1432	272082.4749	4791.6	5338	161.1432	5062.5	5062.5	546.4	187.5	1.3317	0.448	-2010	2150	2150	E:\2020-winter\UPMAP1B\20201209_060000.WAV	09-12-2020	06:02:41	09-12-2020	06:02:42	MWTH	1	0	
6	Spectrogram 1	1	272080.9422	272081.8719	3026.3	4665.5	160.9422	4500	4031.25	1639.2	1406.25	0.9296	0.8107	-2010	2150	2150	E:\2020-winter\UPMAP1B\20201209_060000.WAV	09-12-2020	06:02:41	09-12-2020	06:02:42	IWEY	0	1	
7	Spectrogram 1	1	272089.1708	272089.799	966.7	1597.2	169.1708	1125	1312.5	630.5	562.5	0.6281	0.544	-984	828	984	E:\2020-winter\UPMAP1B\20201209_060000.WAV	09-12-2020	06:02:49	09-12-2020	06:02:50	MWTH	0	1	
8	Spectrogram 1	1	271918.8698	271920.0131	2269.7	3698.8	238.8699	3093.75	3000	1429.1	1218.75	1.1432	0.9813	-1052	759	1052	E:\2020-winter\UPMAP1B\20201209_055500.WAV	09-12-2020	05:58:59	09-12-2020	06:00:00	GRTD	1	0	
9	Spectrogram 1	1	272181.2814	272181.9975	2017.5	2984.2	21.2814	2718.75	2625	966.7	750	0.7161	0.624	-910	869	910	E:\2020-winter\UPMAP1B\20201209_060500.WAV	09-12-2020	06:05:21	09-12-2020	06:05:22	INPI	1	0	
10	Spectrogram 1	1	272282.9837	272283.4673	357.3	756.6	122.9837	656.25	562.5	399.3	375	0.4837	0.4213	-2797	1979	2797	E:\2020-winter\UPMAP1B\20201209_060500.WAV	09-12-2020	06:07:03	09-12-2020	06:07:03	BRBO	1	0	
11	Spectrogram 1	1	272330.1382	272331.2626	966.7	1513.1	170.1382	1218.75	1218.75	546.4	468.75	1.1244	0.9653	-764	1077	1077	E:\2020-winter\UPMAP1B\20201209_060500.WAV	09-12-2020	06:07:50	09-12-2020	06:07:51	WCBA	1	0	
12	Spectrogram 1	1	272382.1482	272382.4937	8574.4	8868.7	222.1482	8718.75	8718.75	294.3	187.5	0.3455	0.272	-697	528	697	E:\2020-winter\UPMAP1B\20201209_060500.WAV	09-12-2020	06:08:42	09-12-2020	06:08:42	SPPI	1	0	
13	Spectrogram 1	1	272395.9987	272398.0276	4707.5	9036.8	235.9987	6750	6656.25	4329.3	3750	2.0289	1.744	-638	605	638	E:\2020-winter\UPMAP1B\20201209_060500.WAV	09-12-2020	06:08:56	09-12-2020	06:08:58	CBSU	0	1	
15	Spectrogram 1	1	272522.0917	272523.147	2017.5	3110.3	122.0917	2906.25	2906.25	1092.8	750	1.0553	0.8533	-1157	1214	1214	E:\2020-winter\UPMAP1B\20201209_061000.WAV	09-12-2020	06:12:02	09-12-2020	06:12:03	PTBA	1	0	
16	Spectrogram 1	1	272531.6143	272531.8656	2101.6	2942.2	131.6143	2812.5	2625	840.6	656.25	0.2513	0.208	-1255	1354	1354	E:\2020-winter\UPMAP1B\20201209_061000.WAV	09-12-2020	06:12:12	09-12-2020	06:12:12	YBBU	1	0	
17	Spectrogram 1	1	272532.1608	272532.4183	1975.5	2774.1	132.1608	2437.5	2437.5	798.6	468.75	0.2575	0.192	-827	845	845	E:\2020-winter\UPMAP1B\20201209_061000.WAV	09-12-2020	06:12:12	09-12-2020	06:12:12	STBU	1	0	
18	Spectrogram 1	1	272609.7048	272609.9497	1052.6	1768.4	209.7047	1406.25	1406.25	715.8	468.75	0.245	0.2133	-631	499	631	E:\2020-winter\UPMAP1B\20201209_061000.WAV	09-12-2020	06:13:30	09-12-2020	06:13:30	LBCR	1	0	
20	Spectrogram 1	1	272642.745	272643.348	1260.9	3698.8	2.745	1875	2250	2437.9	1687.5	0.603	0.512	-1064	1060	1064	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:15:03	09-12-2020	06:15:03	AFBL	0	1	
21	Spectrogram 1	1	272646.093	272647.4811	840.6	1597.2	6.093	1312.5	1312.5	756.6	468.75	1.3882	1.1627	-697	708	708	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:15:06	09-12-2020	06:15:07	GRJU	1	0	
22	Spectrogram 1	1	272670.5088	272670.9736	5338	6683	30.5088	6562.5	6468.75	1345	1125	0.4648	0.3467	-700	672	700	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:15:31	09-12-2020	06:15:31	IYTI	1	0	
23	Spectrogram 1	1	272757.0289	272758.5804	672.5	1050.8	117.0289	843.75	843.75	378.3	187.5	1.5515	1.1733	-822	841	841	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:16:57	09-12-2020	06:16:59	ISBA	1	0	
24	Spectrogram 1	1	272776.25	272776.5075	3068.3	8574.4	136.25	3093.75	5906.25	5506.1	5156.25	0.2575	0.24	-582	627	627	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:17:16	09-12-2020	06:17:17	UK	1	0	NIFP?
25	Spectrogram 1	1	272814.196	272815.804	3446.6	4959.7	174.196	4593.75	4500	1513.1	843.75	1.608	1.248	-1415	1659	1659	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:17:54	09-12-2020	06:17:56	HSWO	1	0	
26	Spectrogram 1	1	272813.7311	272814.1708	7565.7	9751.3	173.7311	8718.75	8718.75	2185.6	1500	0.4397	0.384	-733	834	834	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:17:54	09-12-2020	06:17:54	VHPA	1	0	
27	Spectrogram 1	1	272843.9761	272844.6105	3614.7	6472.9	203.9761	6281.25	6187.5	2858.2	2531.25	0.6344	0.4213	-1016	1028	1028	E:\2020-winter\UPMAP1B\20201209_061500.WAV	09-12-2020	06:18:24	09-12-2020	06:18:25	WBBF	1	0	
28	Spectrogram 1	1	273001.093	273002.657	3404.6	7733.8	121.093	3843.75	5062.5	4329.2	3375	1.5641	1.3867	-1062	1061	1062	E:\2020-winter\UPMAP1B\20201209_062000.WAV	09-12-2020	06:22:01	09-12-2020	06:22:03	IBRO	0	1	
29	Spectrogram 1	1	273111.5452	273111.6709	4119.1	5548.2	231.5452	4593.75	4781.25	1429.1	1218.75	0.1256	0.112	-978	933	978	E:\2020-winter\UPMAP1B\20201209_062000.WAV	09-12-2020	06:23:52	09-12-2020	06:23:52	LISP	1	0	
