Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	405121.6583	405121.8844	882.662	2690.018	1.6583	1125	1500	1807.356	1500	0.2261	0.2027	-10696	11682	11682	E:\2020-winter\PANMP1B\20201216_053000.WAV	16-12-2020	05:30:02	16-12-2020	05:30:02	UK	1	0	MGS?
2	Spectrogram 1	1	405168.8128	405169.3027	840.63	1639.229	48.8128	1312.5	1312.5	798.599	281.25	0.4899	0.336	-6699	7059	7059	E:\2020-winter\PANMP1B\20201216_053000.WAV	16-12-2020	05:30:49	16-12-2020	05:30:49	SBEO	1	0	
3	Spectrogram 1	1	405195.2073	405195.3392	294.221	1639.229	75.2073	1125	937.5	1345.008	1031.25	0.1319	0.1067	-9495	11195	11195	E:\2020-winter\PANMP1B\20201216_053000.WAV	16-12-2020	05:31:15	16-12-2020	05:31:15	ISOW	1	0	
4	Spectrogram 1	1	405335.8354	405340	504.378	1513.135	215.8354	1125	1125	1008.757	375	4.1646	3.6213	-11952	11632	11952	E:\2020-winter\PANMP1B\20201216_053000.WAV	16-12-2020	05:33:36	16-12-2020	05:33:39	UK	1	0	ISOW?
5	Spectrogram 1	1	406953.6809	406954.0703	1597.198	2017.513	153.6809	1875	1875	420.315	281.25	0.3894	0.32	-482	469	482	E:\2020-winter\PANMP1B\20201216_060500.WAV	16-12-2020	06:07:34	16-12-2020	06:07:34	MWTH	0	1	
6	Spectrogram 1	1	406941.4259	406943.0842	5043.783	5716.287	141.4259	5343.75	5343.75	672.504	375	1.6583	0.88	-794	711	794	E:\2020-winter\PANMP1B\20201216_060500.WAV	16-12-2020	06:07:21	16-12-2020	06:07:23	MWTH	1	0	
7	Spectrogram 1	1	406991.2688	406992.7764	1260.946	2143.608	191.2688	1875	1875	882.662	562.5	1.5075	1.344	-571	657	657	E:\2020-winter\PANMP1B\20201216_060500.WAV	16-12-2020	06:08:11	16-12-2020	06:08:13	LBCR	1	0	
8	Spectrogram 1	1	406992.8957	406994.8618	1387.04	2774.081	192.8957	1968.75	2062.5	1387.041	1031.25	1.9661	1.8187	-575	636	636	E:\2020-winter\PANMP1B\20201216_060500.WAV	16-12-2020	06:08:13	16-12-2020	06:08:15	ASDR	1	0	
9	Spectrogram 1	1	406997.1168	407000	2227.671	2690.018	197.1168	2250	2531.25	462.347	375	2.8832	2.3413	-1512	2005	2005	E:\2020-winter\PANMP1B\20201216_060500.WAV	16-12-2020	06:08:17	16-12-2020	06:08:19	GRFL	1	0	
10	Spectrogram 1	1	407033.5301	407034.1708	2816.112	4455.342	233.5301	3468.75	3375	1639.23	1218.75	0.6407	0.5547	-629	628	629	E:\2020-winter\PANMP1B\20201216_060500.WAV	16-12-2020	06:08:54	16-12-2020	06:08:54	BNMO	1	0	
11	Spectrogram 1	1	407044.9309	407045.9799	3026.27	4329.247	4.9309	3937.5	3750	1302.977	1125	1.049	0.9013	-636	619	636	E:\2020-winter\PANMP1B\20201216_061000.WAV	16-12-2020	06:10:05	16-12-2020	06:10:06	IWEY	0	1	
12	Spectrogram 1	1	407060.0377	407061.2751	1513.135	2816.112	20.0377	1968.75	2062.5	1302.977	843.75	1.2374	1.136	-558	680	680	E:\2020-winter\PANMP1B\20201216_061000.WAV	16-12-2020	06:10:20	16-12-2020	06:10:21	GRTD	0	1	
13	Spectrogram 1	1	407126.5578	407126.7776	6262.697	9162.872	86.5578	7125	7781.25	2900.175	2062.5	0.2198	0.1493	-918	958	958	E:\2020-winter\PANMP1B\20201216_061000.WAV	16-12-2020	06:11:27	16-12-2020	06:11:27	UK	1	0	OHTH?
14	Spectrogram 1	1	407164.6734	407165.1068	1471.103	2732.049	124.6734	2437.5	2250	1260.946	937.5	0.4334	0.3627	-464	487	487	E:\2020-winter\PANMP1B\20201216_061000.WAV	16-12-2020	06:12:05	16-12-2020	06:12:05	YBBU	1	0	
15	Spectrogram 1	1	407196.5264	407196.5955	966.725	1345.009	156.5264	1218.75	1218.75	378.284	187.5	0.0691	0.0533	-350	375	375	E:\2020-winter\PANMP1B\20201216_061000.WAV	16-12-2020	06:12:37	16-12-2020	06:12:37	WCBA	1	0	
16	Spectrogram 1	1	407281.3065	407282.054	252.189	840.63	1.3065	656.25	656.25	588.441	281.25	0.7475	0.5227	-1098	1158	1158	E:\2020-winter\PANMP1B\20201216_061500.WAV	16-12-2020	06:15:01	16-12-2020	06:15:02	BRBO	1	0	
17	Spectrogram 1	1	407360.1884	407360.691	2605.954	4245.184	80.1884	3281.25	3281.25	1639.23	1406.25	0.5025	0.4213	-785	698	785	E:\2020-winter\PANMP1B\20201216_061500.WAV	16-12-2020	06:16:20	16-12-2020	06:16:21	SHMY	1	0	
19	Spectrogram 1	1	407429.8178	407430	7943.958	8490.368	149.8178	8250	8250	546.41	187.5	0.1822	0.1227	-2075	2100	2100	E:\2020-winter\PANMP1B\20201216_061500.WAV	16-12-2020	06:17:30	16-12-2020	06:17:29	SPPI	1	0	
20	Spectrogram 1	1	407475.4899	407475.6847	4497.373	7271.454	195.4899	5812.5	5812.5	2774.081	2343.75	0.1947	0.1547	-668	731	731	E:\2020-winter\PANMP1B\20201216_061500.WAV	16-12-2020	06:18:15	16-12-2020	06:18:16	ABFL	1	0	
21	Spectrogram 1	1	407479.4912	407480	756.567	1050.788	199.4912	1031.25	1031.25	294.221	187.5	0.5088	0.4213	-695	757	757	E:\2020-winter\PANMP1B\20201216_061500.WAV	16-12-2020	06:18:19	16-12-2020	06:18:19	ISBA	1	0	
22	Spectrogram 1	1	407523.3857	407523.8002	2437.828	3446.585	3.3857	2531.25	2906.25	1008.757	750	0.4146	0.3093	-618	565	618	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:20:03	16-12-2020	06:20:04	PTBA	1	0	
23	Spectrogram 1	1	407593.2412	407593.4234	1513.135	3908.932	73.2412	2812.5	2812.5	2395.797	1500	0.1822	0.1387	-654	560	654	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:21:13	16-12-2020	06:21:13	AFBL	1	0	
24	Spectrogram 1	1	407597.2927	407597.4183	5253.94	7523.643	77.2927	6843.75	6750	2269.703	1781.25	0.1256	0.1067	-1450	1539	1539	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:21:17	16-12-2020	06:21:17	NIFP	1	0	
25	Spectrogram 1	1	407644.7739	407645.8543	1555.166	6893.17	124.7739	3937.5	3937.5	5338.004	3093.75	1.0804	0.8373	-2976	2974	2976	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:22:05	16-12-2020	06:22:06	IBRO	0	1	
26	Spectrogram 1	1	407664.3153	407665.7223	3110.333	4791.594	144.3153	4593.75	4218.75	1681.261	1218.75	1.407	1.152	-669	703	703	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:22:24	16-12-2020	06:22:26	HSWO	1	0	
27	Spectrogram 1	1	407674.2274	407675.2889	1975.482	3782.837	154.2274	2437.5	2625	1807.355	1218.75	1.0616	0.9707	-687	550	687	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:22:34	16-12-2020	06:22:35	BCFU	1	0	
28	Spectrogram 1	1	407690.7035	407691.407	2269.702	3278.459	170.7035	2718.75	2718.75	1008.757	562.5	0.7035	0.5493	-1363	1546	1546	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:22:51	16-12-2020	06:22:51	COFL	1	0	
29	Spectrogram 1	1	407666.7211	407666.8216	924.694	1891.419	146.7211	1781.25	1781.25	966.725	750	0.1005	0.0853	-542	545	545	E:\2020-winter\PANMP1B\20201216_062000.WAV	16-12-2020	06:22:27	16-12-2020	06:22:27	RESP	1	0	
30	Spectrogram 1	1	407775.6218	407775.7789	1513.135	2143.608	15.6219	1875	1875	630.473	375	0.157	0.1067	-1733	1913	1913	E:\2020-winter\PANMP1B\20201216_062500.WAV	16-12-2020	06:25:16	16-12-2020	06:25:16	MGHO	1	0	
31	Spectrogram 1	1	407825.0879	407827.9962	4455.342	6977.233	65.0879	5531.25	5625	2521.891	1031.25	2.9083	2.112	-1577	1770	1770	E:\2020-winter\PANMP1B\20201216_062500.WAV	16-12-2020	06:26:05	16-12-2020	06:26:08	VFNU	1	0	
32	Spectrogram 1	1	407947.1357	407947.3115	4119.089	7607.706	187.1357	6093.75	6000	3488.617	2718.75	0.1759	0.128	-1250	1117	1250	E:\2020-winter\PANMP1B\20201216_062500.WAV	16-12-2020	06:28:07	16-12-2020	06:28:07	GRNW	1	0	
33	Spectrogram 1	1	408198.8187	408199.1202	2143.608	4917.688	198.8187	2812.5	2906.25	2774.08	2156.25	0.3015	0.2613	-530	635	635	E:\2020-winter\PANMP1B\20201216_063000.WAV	16-12-2020	06:33:19	16-12-2020	06:33:19	STBU	1	0	
34	Spectrogram 1	1	408207.3806	408209.0075	3698.774	7901.926	207.3806	5812.5	5718.75	4203.152	3375	1.6269	1.4293	-1482	1499	1499	E:\2020-winter\PANMP1B\20201216_063000.WAV	16-12-2020	06:33:27	16-12-2020	06:33:29	CBSU	0	1	
35	Spectrogram 1	1	408238.0151	408239.152	840.63	1597.198	238.0151	1218.75	1218.75	756.568	375	1.1369	1.0293	-1383	1354	1383	E:\2020-winter\PANMP1B\20201216_063000.WAV	16-12-2020	06:33:58	16-12-2020	06:33:59	GRJU	1	0	
36	Spectrogram 1	1	408482.1859	408482.6445	6430.823	8238.179	2.1859	7500	7312.5	1807.356	1406.25	0.4585	0.3893	-856	925	925	E:\2020-winter\PANMP1B\20201216_064000.WAV	16-12-2020	06:40:02	16-12-2020	06:40:03	VHPA	1	0	
37	Spectrogram 1	1	408480.892	408481.2123	4581.436	5211.909	0.892	4781.25	4781.25	630.473	281.25	0.3204	0.2133	-434	559	559	E:\2020-winter\PANMP1B\20201216_064000.WAV	16-12-2020	06:40:01	16-12-2020	06:40:01	WBBF	1	0	
38	Spectrogram 1	1	408496.7274	408497.1796	3320.49	3740.806	16.7274	3562.5	3562.5	420.316	187.5	0.4523	0.3413	-701	837	837	E:\2020-winter\PANMP1B\20201216_064000.WAV	16-12-2020	06:40:17	16-12-2020	06:40:17	LBLW	1	0	
40	Spectrogram 1	1	408601.8404	408602.0226	6010.508	7061.296	121.8405	6562.5	6562.5	1050.788	843.75	0.1822	0.1547	-549	504	549	E:\2020-winter\PANMP1B\20201216_064000.WAV	16-12-2020	06:42:02	16-12-2020	06:42:02	SMMI	1	0	
41	Spectrogram 1	1	408721.1118	408721.3442	294.221	588.441	1.1118	468.75	468.75	294.22	187.5	0.2324	0.192	-321	324	324	E:\2020-winter\PANMP1B\20201216_064500.WAV	16-12-2020	06:45:01	16-12-2020	06:45:01	AEDO	1	0	
42	Spectrogram 1	1	408697.1294	408698.3166	84.063	420.315	217.1294	281.25	281.25	336.252	281.25	1.1872	1.12	-555	657	657	E:\2020-winter\PANMP1B\20201216_064000.WAV	16-12-2020	06:43:37	16-12-2020	06:43:38	MIPI	1	0	
43	Spectrogram 1	1	408747.0226	408747.098	1891.419	2816.112	27.0226	2718.75	2625	924.693	468.75	0.0754	0.0587	-391	366	391	E:\2020-winter\PANMP1B\20201216_064500.WAV	16-12-2020	06:45:27	16-12-2020	06:45:27	WBWO	1	0	
44	Spectrogram 1	1	408898.6118	408899.1771	3194.396	4875.657	178.6118	4125	4125	1681.261	1125	0.5653	0.496	-552	441	552	E:\2020-winter\PANMP1B\20201216_064500.WAV	16-12-2020	06:47:59	16-12-2020	06:47:59	GHCF	1	0	
45	Spectrogram 1	1	408925.446	408925.5528	3656.743	5380.035	205.446	4218.75	4406.25	1723.292	1406.25	0.1068	0.096	-494	567	567	E:\2020-winter\PANMP1B\20201216_064500.WAV	16-12-2020	06:48:25	16-12-2020	06:48:26	LISP	1	0	
46	Spectrogram 1	1	408961.5892	408962.299	2185.639	7229.422	1.5892	3375	4406.25	5043.783	3656.25	0.7098	0.5973	-1023	1105	1105	E:\2020-winter\PANMP1B\20201216_065000.WAV	16-12-2020	06:50:02	16-12-2020	06:50:02	IYTI	0	1	
47	Spectrogram 1	1	408996.9975	408999.6357	1891.419	6556.918	36.9975	2531.25	3000	4665.499	3468.75	2.6382	1.7387	-1117	1487	1487	E:\2020-winter\PANMP1B\20201216_065000.WAV	16-12-2020	06:50:37	16-12-2020	06:50:40	DFBA	1	0	
49	Spectrogram 1	1	409110.3706	409110.6281	3194.396	7607.706	150.3706	5906.25	5343.75	4413.31	2812.5	0.2575	0.2027	-2777	3244	3244	E:\2020-winter\PANMP1B\20201216_065000.WAV	16-12-2020	06:52:30	16-12-2020	06:52:31	GRWA	1	0	
50	Spectrogram 1	1	414944.7487	414944.9058	3278.459	5380.035	224.7487	4406.25	4500	2101.576	1406.25	0.157	0.1067	-636	642	642	E:\2020-winter\PANMP1B\20201216_085000.WAV	16-12-2020	08:53:45	16-12-2020	08:53:45	PHPA	1	0	
51	Spectrogram 1	1	416105.5779	416106.1495	4119.089	6304.729	185.5779	5437.5	5343.75	2185.64	1687.5	0.5716	0.5173	-790	765	790	E:\2020-winter\PANMP1B\20201216_091500.WAV	16-12-2020	09:18:06	16-12-2020	09:18:06	ORMI	1		
