Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	201818.3431	201819.0341	1387	2101.6	13.8882	1593.75	1687.5	714.6	656.25	0.691	0.6133	-413	371	413	E:\2020-winter\OLV208R\20201203_060500.WAV	03-12-2020	06:05:13	03-12-2020	06:05:14	MWTH	0	1	
2	Spectrogram 1	1	202001.0253	202001.534	2395.8	3404.6	196.5703	3093.75	2812.5	1008.8	843.75	0.5088	0.448	-541	455	541	E:\2020-winter\OLV208R\20201203_060500.WAV	03-12-2020	06:08:16	03-12-2020	06:08:18	RWBU	1	0	
3	Spectrogram 1	1	202033.4499	202033.6195	2606	4077.1	228.995	2906.25	3281.25	1471.1	1312.5	0.1696	0.144	-554	439	554	E:\2020-winter\OLV208R\20201203_060500.WAV	03-12-2020	06:08:48	03-12-2020	06:08:50	STBU	1	0	
4	Spectrogram 1	1	202037.5454	202037.6836	9162.9	9499.1	233.0904	9375	9375	336.2	187.5	0.1382	0.0747	-501	472	501	E:\2020-winter\OLV208R\20201203_060500.WAV	03-12-2020	06:08:54	03-12-2020	06:08:54	SPPI	1	0	
5	Spectrogram 1	1	202128.9901	202129.7439	7565.7	9415.1	84.5352	9093.75	8812.5	1849.4	1500	0.7538	0.6133	-504	359	504	E:\2020-winter\OLV208R\20201203_061000.WAV	03-12-2020	06:11:25	03-12-2020	06:11:26	BBFL	1	0	
6	Spectrogram 1	1	202177.8908	202178.6195	4035	4917.7	133.4359	4312.5	4312.5	882.7	656.25	0.7286	0.6453	-478	406	478	E:\2020-winter\OLV208R\20201203_061000.WAV	03-12-2020	06:12:14	03-12-2020	06:12:15	UK	1	0	COIO?
7	Spectrogram 1	1	202238.4373	202238.8393	3656.7	4539.4	193.9824	3843.75	3937.5	882.7	656.25	0.402	0.304	-397	373	397	E:\2020-winter\OLV208R\20201203_061000.WAV	03-12-2020	06:13:13	03-12-2020	06:13:15	SHMY	1	0	
8	Spectrogram 1	1	202242.9474	202243.8707	3614.7	5380	198.4924	4218.75	4500	1765.3	1500	0.9234	0.8213	-3240	1967	3240	E:\2020-winter\OLV208R\20201203_061000.WAV	03-12-2020	06:13:19	03-12-2020	06:13:20	HSWO	1	0	
9	Spectrogram 1	1	202257.5579	202257.8908	4161.1	5001.8	213.103	4312.5	4406.25	840.7	656.25	0.3329	0.2773	-408	395	408	E:\2020-winter\OLV208R\20201203_061000.WAV	03-12-2020	06:13:34	03-12-2020	06:13:34	IWEY	1	0	
10	Spectrogram 1	1	202319.1974	202319.4361	1071.8	1345	34.7425	1125	1218.75	273.2	187.5	0.2387	0.2133	-411	335	411	E:\2020-winter\OLV208R\20201203_061500.WAV	03-12-2020	06:15:34	03-12-2020	06:15:34	WCBA	1	0	
