Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	474771.4824	474771.8844	2227.7	2606	51.4824	2437.5	2437.5	378.3	281.25	0.402	0.352	-4638	4276	4638	E:\2020-winter\SEL107R\20201208_054500.WAV	08-12-2020	05:45:51	08-12-2020	05:45:52	RWLA	1	0	
2	Spectrogram 1	1	475367.0163	475367.5251	5127.8	5590.2	167.0163	5343.75	5343.75	462.4	375	0.5088	0.4053	-1361	1361	1361	E:\2020-winter\SEL107R\20201208_055500.WAV	08-12-2020	05:57:47	08-12-2020	05:57:48	MWTH	1	0	
3	Spectrogram 1	1	475389.6294	475389.9937	1387	1681.3	189.6294	1500	1500	294.3	187.5	0.3643	0.32	-1595	1481	1595	E:\2020-winter\SEL107R\20201208_055500.WAV	08-12-2020	05:58:10	08-12-2020	05:58:10	MWTH	0	1	
4	Spectrogram 1	1	475409.3216	475409.598	1849.4	2942.2	209.3216	2343.75	2343.75	1092.8	750	0.2764	0.24	-1348	1456	1456	E:\2020-winter\SEL107R\20201208_055500.WAV	08-12-2020	05:58:29	08-12-2020	05:58:30	INPI	1	0	
5	Spectrogram 1	1	475438.2098	475439.309	4833.6	7397.5	238.2098	5343.75	5812.5	2563.9	1593.75	1.0992	0.912	-1569	1718	1718	E:\2020-winter\SEL107R\20201208_055500.WAV	08-12-2020	05:58:58	08-12-2020	05:58:59	IBRO	0	1	
6	Spectrogram 1	1	475447.8015	475450	2816.1	4329.2	7.8015	4312.5	3750	1513.1	1218.75	2.1985	1.9733	-1614	1703	1703	E:\2020-winter\SEL107R\20201208_060000.WAV	08-12-2020	06:00:08	08-12-2020	06:00:09	IWEY	0	1	
7	Spectrogram 1	1	475484.5666	475484.6985	1303	3740.8	44.5666	2250	2250	2437.8	2156.25	0.1319	0.096	-568	794	794	E:\2020-winter\SEL107R\20201208_060000.WAV	08-12-2020	06:00:45	08-12-2020	06:00:45	GRTD	1	0	
8	Spectrogram 1	1	475500.6595	475501.0992	714.5	1134.9	60.6595	937.5	937.5	420.4	375	0.4397	0.384	-815	917	917	E:\2020-winter\SEL107R\20201208_060000.WAV	08-12-2020	06:01:01	08-12-2020	06:01:01	ISBA	1	0	
9	Spectrogram 1	1	475614.9246	475615.4083	2521.9	4203.2	174.9246	3000	3000	1681.3	1125	0.4837	0.352	-1338	1268	1338	E:\2020-winter\SEL107R\20201208_060000.WAV	08-12-2020	06:02:55	08-12-2020	06:02:55	SHMY	1	0	
10	Spectrogram 1	1	475666.3002	475667.3555	1050.8	1429.1	226.3002	1218.75	1218.75	378.3	281.25	1.0553	0.9547	-2153	2190	2190	E:\2020-winter\SEL107R\20201208_060000.WAV	08-12-2020	06:03:46	08-12-2020	06:03:47	WCBA	1	0	
11	Spectrogram 1	1	475663.9698	475664.2148	8910.7	9289	223.9698	9093.75	9093.75	378.3	281.25	0.245	0.192	-573	839	839	E:\2020-winter\SEL107R\20201208_060000.WAV	08-12-2020	06:03:44	08-12-2020	06:03:44	SPPI	1	0	
