Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	261883.2161	261883.951	1300.7	1888.1	43.2161	1500	1500	587.4	562.5	0.7349	0.656	-707	1161	1161	E:\2020-winter\INME03R\20201214_055500.WAV	14-12-2020	05:55:43	14-12-2020	05:55:44	MWTH	0	1	
2	Spectrogram 1	1	262121.0239	262121.5766	5370.6	5790.2	41.0239	5531.25	5531.25	419.6	281.25	0.5527	0.352	-644	547	644	E:\2020-winter\INME03R\20201214_060000.WAV	14-12-2020	06:00:41	14-12-2020	06:00:42	MWTH	1	0	
4	Spectrogram 1	1	262255.2136	262256.6017	3314.7	4741.3	175.2136	3843.75	3843.75	1426.6	1218.75	1.3881	1.248	-551	617	617	E:\2020-winter\INME03R\20201214_060000.WAV	14-12-2020	06:02:55	14-12-2020	06:02:57	IWEY	0	1	
5	Spectrogram 1	1	262364.4095	262365.0942	1846.2	2685.3	44.4095	2531.25	2250	839.1	750	0.6847	0.624	-923	734	923	E:\2020-winter\INME03R\20201214_060500.WAV	14-12-2020	06:05:44	14-12-2020	06:05:45	GRTD	1	0	
6	Spectrogram 1	1	262479.4535	262479.6608	8853.1	9398.6	159.4535	9187.5	9187.5	545.5	281.25	0.2073	0.1387	-490	521	521	E:\2020-winter\INME03R\20201214_060500.WAV	14-12-2020	06:07:39	14-12-2020	06:07:40	SPPI	1	0	
7	Spectrogram 1	1	262706.0678	262707.0352	1174.8	1594.4	146.0678	1406.25	1406.25	419.6	375	0.9674	0.8373	-1476	1825	1825	E:\2020-winter\INME03R\20201214_061000.WAV	14-12-2020	06:12:26	14-12-2020	06:12:27	GRJU	1	0	
8	Spectrogram 1	1	262712.7827	262713.1595	1846.2	3398.6	152.7827	2156.25	2343.75	1552.4	1406.25	0.3768	0.3467	-640	720	720	E:\2020-winter\INME03R\20201214_061000.WAV	14-12-2020	06:12:33	14-12-2020	06:12:33	RWBU	1	0	
9	Spectrogram 1	1	262792.8015	262792.9585	6965	8223.8	232.8015	7312.5	7500	1258.8	937.5	0.157	0.1227	-1279	1153	1279	E:\2020-winter\INME03R\20201214_061000.WAV	14-12-2020	06:13:53	14-12-2020	06:13:53	NIFP	1	0	
10	Spectrogram 1	1	262912.054	262912.2738	1090.9	1426.6	112.054	1312.5	1312.5	335.7	281.25	0.2198	0.1707	-689	723	723	E:\2020-winter\INME03R\20201214_061500.WAV	14-12-2020	06:16:52	14-12-2020	06:16:52	HOCR	1	0	
11	Spectrogram 1	1	262926.7462	262927.1671	3566.4	6209.8	126.7462	3937.5	5156.25	2643.4	1968.75	0.4209	0.3307	-786	834	834	E:\2020-winter\INME03R\20201214_061500.WAV	14-12-2020	06:17:07	14-12-2020	06:17:07	SHMY	1	0	
12	Spectrogram 1	1	263025.4522	263025.5967	5748.3	7930.1	225.4522	6750	6656.25	2181.8	1781.25	0.1445	0.1227	-668	614	668	E:\2020-winter\INME03R\20201214_061500.WAV	14-12-2020	06:18:45	14-12-2020	06:18:46	GRNW	1	0	
14	Spectrogram 1	1	263147.5879	263147.7387	965	1468.5	107.5879	1125	1218.75	503.5	375	0.1508	0.128	-553	609	609	E:\2020-winter\INME03R\20201214_062000.WAV	14-12-2020	06:21:48	14-12-2020	06:21:48	WCBA	1	0	
15	Spectrogram 1	1	263215.157	263215.961	2265.7	3986	175.157	3187.5	3000	1720.3	1406.25	0.804	0.7093	-791	768	791	E:\2020-winter\INME03R\20201214_062000.WAV	14-12-2020	06:22:55	14-12-2020	06:22:56	YBBU	1	0	
16	Spectrogram 1	1	263224.4347	263228.4045	1090.9	2853.1	184.4347	1593.75	1593.75	1762.2	937.5	3.9698	3.0293	-2709	2520	2709	E:\2020-winter\INME03R\20201214_062000.WAV	14-12-2020	06:23:04	14-12-2020	06:23:08	UK	1	0	GRTD?
17	Spectrogram 1	1	263536.1432	263536.4007	4111.9	6839.2	16.1432	6000	5718.75	2727.3	2156.25	0.2575	0.1973	-709	737	737	E:\2020-winter\INME03R\20201214_063000.WAV	14-12-2020	06:30:16	14-12-2020	06:30:16	GRWA	1	0	
19	Spectrogram 1	1	264242.6193	264243.2412	2643.4	4615.4	2.6193	4125	3656.25	1972	1593.75	0.6219	0.576	-1792	1612	1792	E:\2020-winter\INME03R\20201214_064500.WAV	14-12-2020	06:45:03	14-12-2020	06:45:03	ASDR	1	0	
20	Spectrogram 1	1	264592.5565	264593.8819	3650.3	5076.9	112.5565	4687.5	4312.5	1426.6	1312.5	1.3254	1.1733	-579	581	581	E:\2020-winter\INME03R\20201214_065000.WAV	14-12-2020	06:51:53	14-12-2020	06:51:54	HSWO	1	0	
21	Spectrogram 1	1	264850.6847	264852.2487	3230.8	4741.3	130.6847	3843.75	3937.5	1510.5	1125	1.564	1.408	-778	804	804	E:\2020-winter\INME03R\20201214_065500.WAV	14-12-2020	06:57:11	14-12-2020	06:57:12	UK	1	0	
