Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	403273.0904	403273.5804	1366.5	1836.3	73.0904	1593.75	1593.75	469.8	375	0.4899	0.432	-1770	1645	1770	E:\2020-winter\SEL207U\20201207_053500.WAV	07-12-2020	05:36:13	07-12-2020	05:36:14	MWTH	0	1	
2	Spectrogram 1	1	404357.6068	404358.2286	5423.5	5850.5	197.6068	5625	5625	427	375	0.6219	0.4853	-1167	1316	1316	E:\2020-winter\SEL207U\20201207_055500.WAV	07-12-2020	05:58:18	07-12-2020	05:58:18	MWTH	1	0	
3	Spectrogram 1	1	404482.2613	404483.3229	1750.9	2348.8	82.2613	2062.5	2062.5	597.9	562.5	1.0616	0.976	-1265	1307	1307	E:\2020-winter\SEL207U\20201207_060000.WAV	07-12-2020	06:01:22	07-12-2020	06:01:23	BCFU	1	0	
4	Spectrogram 1	1	404540.0503	404541.5389	2605	4056.9	140.0503	4031.25	3750	1451.9	1218.75	1.4887	1.3547	-1247	1464	1464	E:\2020-winter\SEL207U\20201207_060000.WAV	07-12-2020	06:02:20	07-12-2020	06:02:22	IWEY	0	1	
5	Spectrogram 1	1	404542.3995	404542.544	811.4	1195.7	142.3995	1125	1031.25	384.3	281.25	0.1445	0.112	-1071	926	1071	E:\2020-winter\SEL207U\20201207_060000.WAV	07-12-2020	06:02:22	07-12-2020	06:02:23	WCBA	1	0	
6	Spectrogram 1	1	404608.3354	404608.9573	1846.2	3021	208.3354	1875	2343.75	1174.8	1031.25	0.6219	0.5707	-1104	1126	1126	E:\2020-winter\SEL207U\20201207_060000.WAV	07-12-2020	06:03:28	07-12-2020	06:03:29	INPI	1	0	
7	Spectrogram 1	1	404624.4912	404626.3756	3062.9	6965	224.4912	4781.25	4781.25	3902.1	750	1.8844	1.68	-1239	1467	1467	E:\2020-winter\SEL207U\20201207_060000.WAV	07-12-2020	06:03:44	07-12-2020	06:03:46	IBRO	0	1	
8	Spectrogram 1	1	404817.9554	404818.3982	2265.7	3734.3	177.9554	3375	3000	1468.6	1125	0.4428	0.3733	-1464	1796	1796	E:\2020-winter\SEL207U\20201207_060500.WAV	07-12-2020	06:07:58	07-12-2020	06:07:58	RWBU	1	0	
9	Spectrogram 1	1	404881.1432	404881.2563	2265.7	3860.1	1.1432	3468.75	3375	1594.4	1312.5	0.1131	0.0907	-1288	1412	1412	E:\2020-winter\SEL207U\20201207_061000.WAV	07-12-2020	06:10:01	07-12-2020	06:10:01	STWO	1	0	
10	Spectrogram 1	1	405014.9372	405015.3455	1426.6	4363.6	134.9372	3281.25	3281.25	2937	2343.75	0.4083	0.3307	-1354	1439	1439	E:\2020-winter\SEL207U\20201207_061000.WAV	07-12-2020	06:12:15	07-12-2020	06:12:15	SHMY	1	0	
11	Spectrogram 1	1	405030.6784	405031.9912	839.2	1678.3	150.6784	1125	1125	839.1	750	1.3128	1.1893	-1310	1354	1354	E:\2020-winter\SEL207U\20201207_061000.WAV	07-12-2020	06:12:31	07-12-2020	06:12:32	GRJU	1	0	
13	Spectrogram 1	1	405224.2148	405224.2839	5790.2	7678.3	104.2148	7406.25	6843.75	1888.1	1593.75	0.0691	0.048	-940	773	940	E:\2020-winter\SEL207U\20201207_061500.WAV	07-12-2020	06:16:44	07-12-2020	06:16:44	NIFP	1	0	
14	Spectrogram 1	1	405201.9347	405202.6947	801.1	1038.4	81.9347	937.5	937.5	237.3	187.5	0.76	0.7147	-663	652	663	E:\2020-winter\SEL207U\20201207_061500.WAV	07-12-2020	06:16:22	07-12-2020	06:16:23	ISBA	1	0	
15	Spectrogram 1	1	405254.8869	405256.8216	1678.3	2769.2	134.8869	2531.25	2437.5	1090.9	937.5	1.9347	1.712	-798	754	798	E:\2020-winter\SEL207U\20201207_061500.WAV	07-12-2020	06:17:15	07-12-2020	06:17:17	BRFL	1	0	
16	Spectrogram 1	1	405508.3857	405510	5454.5	7510.5	148.3857	6656.25	6562.5	2056	1500	1.6143	1.4187	-1453	1424	1453	E:\2020-winter\SEL207U\20201207_062000.WAV	07-12-2020	06:22:28	07-12-2020	06:22:29	VFNU	1	0	
