Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	198264.152	198264.6294	5211.9	5674.3	24.152	5437.5	5437.5	462.4	281.25	0.4774	0.4	-1783	2131	2131	E:\2020-winter\STIN02U\20201204_053000.WAV	04-12-2020	05:30:24	04-12-2020	05:30:25	MWTH	1	0	
2	Spectrogram 1	1	198970.8229	198971.3317	1303	1681.3	10.8229	1500	1500	378.3	281.25	0.5088	0.432	-778	930	930	E:\2020-winter\STIN02U\20201204_054500.WAV	04-12-2020	05:45:11	04-12-2020	05:45:11	MWTH	0	1	
3	Spectrogram 1	1	199384.9937	199385.1445	1513.1	2185.6	184.9937	2062.5	2062.5	672.5	562.5	0.1508	0.112	-728	771	771	E:\2020-winter\STIN02U\20201204_055000.WAV	04-12-2020	05:53:05	04-12-2020	05:53:05	GRTD	1	0	
5	Spectrogram 1	1	199865.8229	199866.1306	840.6	1218.9	185.8229	1031.25	1031.25	378.3	375	0.3078	0.2773	-673	943	943	E:\2020-winter\STIN02U\20201204_060000.WAV	04-12-2020	06:03:06	04-12-2020	06:03:06	SBEO	1	0	
6	Spectrogram 1	1	199944.4033	199946.1746	3110.3	4791.6	24.4032	3750	3937.5	1681.3	1500	1.7714	1.6213	-850	980	980	E:\2020-winter\STIN02U\20201204_060500.WAV	04-12-2020	06:05:24	04-12-2020	06:05:26	IWEY	0	1	
7	Spectrogram 1	1	200005.2952	200006.3945	3572.7	6430.8	85.2952	5437.5	5343.75	2858.1	1781.25	1.0992	0.9493	-3179	2653	3179	E:\2020-winter\STIN02U\20201204_060500.WAV	04-12-2020	06:06:25	04-12-2020	06:06:26	IBRO	0	1	
8	Spectrogram 1	1	200058.461	200059.4786	1849.4	3194.4	138.461	3093.75	3000	1345	750	1.0176	0.816	-989	1036	1036	E:\2020-winter\STIN02U\20201204_060500.WAV	04-12-2020	06:07:18	04-12-2020	06:07:19	INPI	1	0	
9	Spectrogram 1	1	200079.5728	200079.7676	5884.4	8700.5	159.5729	7031.25	7125	2816.1	2437.5	0.1947	0.176	-738	673	738	E:\2020-winter\STIN02U\20201204_060500.WAV	04-12-2020	06:07:40	04-12-2020	06:07:40	NIFP	1	0	
10	Spectrogram 1	1	200104.9309	200105.0879	8532.4	9120.8	184.9309	8812.5	8812.5	588.4	375	0.157	0.1387	-643	726	726	E:\2020-winter\STIN02U\20201204_060500.WAV	04-12-2020	06:08:05	04-12-2020	06:08:05	SPPI	1	0	
11	Spectrogram 1	1	200210.6156	200212.5	980.8	1486	50.6156	1312.5	1218.75	505.2	375	1.8844	1.6267	-755	847	847	E:\2020-winter\STIN02U\20201204_061000.WAV	04-12-2020	06:10:51	04-12-2020	06:10:52	WCBA	1	0	
12	Spectrogram 1	1	200306.0113	200306.1244	1471.1	2606	146.0113	2437.5	2156.25	1134.9	1031.25	0.1131	0.096	-586	505	586	E:\2020-winter\STIN02U\20201204_061000.WAV	04-12-2020	06:12:26	04-12-2020	06:12:26	YBBU	1	0	
