Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	60591.70226	60592.55025	1750.9	2135.2	111.7023	1968.75	1968.75	384.3	281.25	0.848	0.768	-1024	1019	1024	E:\2020-winter\STIN02U\20201202_054000.WAV	02-12-2020	05:41:52	02-12-2020	05:41:53	MWTH	0	1	
2	Spectrogram 1	1	61309.37184	61309.42209	422.8	1298.5	109.3718	1031.25	1031.25	875.7	656.25	0.0503	0.032	-795	641	795	E:\2020-winter\STIN02U\20201202_055500.WAV	02-12-2020	05:56:49	02-12-2020	05:56:49	GRHO	1	0	
3	Spectrogram 1	1	61301.85929	61302.51256	5103.2	5677	101.8593	5250	5343.75	573.8	281.25	0.6533	0.48	-759	792	792	E:\2020-winter\STIN02U\20201202_055500.WAV	02-12-2020	05:56:42	02-12-2020	05:56:43	MWTH	1	0	
4	Spectrogram 1	1	61400.39573	61401.01759	1681.3	2774.1	200.3957	2437.5	2250	1092.8	1031.25	0.6219	0.56	-712	789	789	E:\2020-winter\STIN02U\20201202_055500.WAV	02-12-2020	05:58:20	02-12-2020	05:58:21	INPI	1	0	
5	Spectrogram 1	1	61465.17587	61467.83918	2816.1	3993	25.1759	3937.5	3937.5	1176.9	468.75	2.6633	2.416	-636	805	805	E:\2020-winter\STIN02U\20201202_060000.WAV	02-12-2020	06:00:25	02-12-2020	06:00:28	IWEY	0	1	
6	Spectrogram 1	1	61479.353	61479.99998	1134.9	2816.1	39.353	1781.25	1968.75	1681.2	1312.5	0.647	0.512	-663	685	685	E:\2020-winter\STIN02U\20201202_060000.WAV	02-12-2020	06:00:39	02-12-2020	06:00:39	GRTD	1	0	
7	Spectrogram 1	1	61484.08919	61484.20225	462.3	1639.2	44.0892	1031.25	1125	1176.9	937.5	0.1131	0.1013	-632	675	675	E:\2020-winter\STIN02U\20201202_060000.WAV	02-12-2020	06:00:44	02-12-2020	06:00:44	ISOW	1	0	
8	Spectrogram 1	1	61675.59023	61676.09274	5716.3	6094.6	235.5902	5906.25	5906.25	378.3	281.25	0.5025	0.32	-595	553	595	E:\2020-winter\STIN02U\20201202_060000.WAV	02-12-2020	06:03:56	02-12-2020	06:03:56	IBRO	1	0	
9	Spectrogram 1	1	61680.12542	61680.51487	5296	8868.7	0.1254	7031.25	7125	3572.7	3093.75	0.3894	0.3573	-646	577	646	E:\2020-winter\STIN02U\20201202_060500.WAV	02-12-2020	06:05:00	02-12-2020	06:05:01	NIFP	1	0	
10	Spectrogram 1	1	61681.01738	61683.16561	882.7	1387	1.0174	1125	1125	504.3	281.25	2.1482	1.696	-674	694	694	E:\2020-winter\STIN02U\20201202_060500.WAV	02-12-2020	06:05:01	02-12-2020	06:05:03	WCBA	1	0	
11	Spectrogram 1	1	61691.57642	61692.00356	546.4	840.6	11.5764	656.25	656.25	294.2	187.5	0.4271	0.3733	-780	942	942	E:\2020-winter\STIN02U\20201202_060500.WAV	02-12-2020	06:05:12	02-12-2020	06:05:12	SPDO	1	0	
12	Spectrogram 1	1	61704.76109	61705.87918	966.7	1765.3	24.7611	1406.25	1406.25	798.6	375	1.1181	0.9653	-744	778	778	E:\2020-winter\STIN02U\20201202_060500.WAV	02-12-2020	06:05:25	02-12-2020	06:05:26	GRJU	1	0	
13	Spectrogram 1	1	61798.48595	61798.90681	1345	2900.2	118.486	1593.75	1875	1555.2	1312.5	0.4209	0.3893	-655	778	778	E:\2020-winter\STIN02U\20201202_060500.WAV	02-12-2020	06:06:58	02-12-2020	06:06:59	RWBU	1	0	
14	Spectrogram 1	1	61791.1116	61791.3126	8406.3	8910.7	111.1116	8718.75	8625	504.4	281.25	0.201	0.1333	-564	608	608	E:\2020-winter\STIN02U\20201202_060500.WAV	02-12-2020	06:06:51	02-12-2020	06:06:51	SPPI	1	0	
16	Spectrogram 1	1	61945.21963	61946.89048	4959.7	6935.2	25.2196	5812.5	5906.25	1975.5	1781.25	1.6709	1.4667	-570	587	587	E:\2020-winter\STIN02U\20201202_061000.WAV	02-12-2020	06:10:25	02-12-2020	06:10:27	VFNU	1	0	
17	Spectrogram 1	1	62037.60028	62039.99977	1807.4	3782.8	117.6003	3750	3093.75	1975.4	1593.75	2.3995	2.1813	-642	803	803	E:\2020-winter\STIN02U\20201202_061000.WAV	02-12-2020	06:11:58	02-12-2020	06:12:00	YBBU	0	1	
18	Spectrogram 1	1	62040.78497	62041.21838	714.5	1050.8	120.785	843.75	937.5	336.3	281.25	0.4334	0.3893	-534	644	644	E:\2020-winter\STIN02U\20201202_061000.WAV	02-12-2020	06:12:01	02-12-2020	06:12:01	ISBA	1	0	
19	Spectrogram 1	1	62143.78119	62144.00104	840.6	2143.6	223.7812	1875	1593.75	1303	843.75	0.2198	0.176	-769	814	814	E:\2020-winter\STIN02U\20201202_061000.WAV	02-12-2020	06:13:44	02-12-2020	06:13:44	RESP	1	0	
20	Spectrogram 1	1	62180.11286	62185.62792	2227.7	3740.8	20.1129	2812.5	2812.5	1513.1	1218.75	5.5151	4.2507	-5040	5195	5195	E:\2020-winter\STIN02U\20201202_061500.WAV	02-12-2020	06:15:20	02-12-2020	06:15:26	PTBA	0	1	
