Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	200554.8053	200555.0816	420.3	1513.1	154.8053	468.75	750	1092.8	937.5	0.2764	0.2293	-450	376	450	E:\2020-winter\IPTO04R\20201214_054500.WAV	14-12-2020	5:47:35	14-12-2020	5:47:35	JENI	1	0	Jerdon's Nightjar
2	Spectrogram 1	1	200936.0113	200936.4887	1639.2	1891.4	56.0113	1781.25	1781.25	252.2	187.5	0.4774	0.4267	-328	278	328	E:\2020-winter\IPTO04R\20201214_055500.WAV	14-12-2020	5:55:56	14-12-2020	5:55:56	MWTH	0	1	
3	Spectrogram 1	1	201203.7688	201206.1244	1387	3026.3	83.7688	2062.5	1968.75	1639.3	937.5	2.3555	1.8667	-662	731	731	E:\2020-winter\IPTO04R\20201214_060000.WAV	14-12-2020	6:01:24	14-12-2020	6:01:26	COIO	0	1	
4	Spectrogram 1	1	201291.1997	201294.4472	1134.9	3110.3	171.1997	1687.5	1781.25	1975.4	1500	3.2475	2.544	-453	444	453	E:\2020-winter\IPTO04R\20201214_060000.WAV	14-12-2020	6:02:51	14-12-2020	6:02:54	BRDR	0	1	
5	Spectrogram 1	1	201341.9566	201344.4724	2606	5253.9	221.9566	3750	3562.5	2647.9	1500	2.5157	1.936	-579	496	579	E:\2020-winter\IPTO04R\20201214_060000.WAV	14-12-2020	6:03:42	14-12-2020	6:03:44	IWEY	0	1	
6	Spectrogram 1	1	201374.1834	201374.5038	1260.9	1849.4	14.1834	1593.75	1593.75	588.5	468.75	0.3204	0.2613	-370	306	370	E:\2020-winter\IPTO04R\20201214_060500.WAV	14-12-2020	6:05:14	14-12-2020	6:05:15	LBCR	1	0	
7	Spectrogram 1	1	201375.6847	201376.0239	5506.1	5800.4	15.6847	5625	5625	294.3	187.5	0.3392	0.2987	-276	484	484	E:\2020-winter\IPTO04R\20201214_060500.WAV	14-12-2020	6:05:16	14-12-2020	6:05:16	MWTH	1	0	
8	Spectrogram 1	1	201375.1382	201379.598	231.2	546.4	15.1382	375	375	315.2	187.5	4.4598	4.0427	-428	488	488	E:\2020-winter\IPTO04R\20201214_060500.WAV	14-12-2020	6:05:15	14-12-2020	6:05:20	GRCO	1	0	
9	Spectrogram 1	1	201390.5967	201391.696	1681.3	2984.2	30.5967	2625	2437.5	1302.9	937.5	1.0992	0.9973	-353	592	592	E:\2020-winter\IPTO04R\20201214_060500.WAV	14-12-2020	6:05:31	14-12-2020	6:05:32	INPI	1	0	
10	Spectrogram 1	1	201415.647	201416.3128	2353.8	3026.3	55.647	2906.25	2718.75	672.5	562.5	0.6658	0.608	-405	498	498	E:\2020-winter\IPTO04R\20201214_060500.WAV	14-12-2020	6:05:56	14-12-2020	6:05:56	RWBU	1	0	
11	Spectrogram 1	1	201648.8191	201650	882.7	1387	48.8191	1125	1125	504.3	375	1.1809	1.0667	-412	372	412	E:\2020-winter\IPTO04R\20201214_061000.WAV	14-12-2020	6:10:49	14-12-2020	6:10:49	WCBA	1	0	
12	Spectrogram 1	1	201674.5729	201675.8605	588.4	1849.4	74.5729	1218.75	1218.75	1261	468.75	1.2877	1.0187	-4981	4555	4981	E:\2020-winter\IPTO04R\20201214_061000.WAV	14-12-2020	6:11:15	14-12-2020	6:11:16	GRJU	1	0	
13	Spectrogram 1	1	201779.3404	201779.4472	7103.3	8742.6	179.3404	8531.25	7781.25	1639.3	1312.5	0.1068	0.08	-261	266	266	E:\2020-winter\IPTO04R\20201214_061000.WAV	14-12-2020	6:12:59	14-12-2020	6:12:59	NIFP	1	0	
14	Spectrogram 1	1	201787.2676	201787.7073	4371.3	9204.9	187.2676	8437.5	7218.75	4833.6	4312.5	0.4397	0.3947	-301	473	473	E:\2020-winter\IPTO04R\20201214_061000.WAV	14-12-2020	6:13:07	14-12-2020	6:13:08	ABFL	1	0	
15	Spectrogram 1	1	201937.2236	201937.2676	2606	6220.7	97.2236	5343.75	4593.75	3614.7	3281.25	0.044	0.0373	-247	239	247	E:\2020-winter\IPTO04R\20201214_061500.WAV	14-12-2020	6:16:37	14-12-2020	6:16:37	BRWA	1	0	
16	Spectrogram 1	1	201983.4548	201984.0452	3278.5	3951	143.4548	3750	3750	672.5	562.5	0.5905	0.5387	-275	375	375	E:\2020-winter\IPTO04R\20201214_061500.WAV	14-12-2020	6:17:23	14-12-2020	6:17:24	GRFL	1	0	
