Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	409714.9937	409716.2688	1537.4	5124.6	34.9937	1687.5	2531.25	3587.2	3000	1.2751	0.832	-32767	32767	32767	E:\2020-winter\VAR310R\20201206_060500.WAV	06-12-2020	06:05:35	06-12-2020	06:05:36	GRTD	1	0	rain
3	Spectrogram 1	1	409715.4397	409715.76	5551.6	5850.5	35.4397	5812.5	5718.75	298.9	187.5	0.3204	0.0907	-32767	32767	32767	E:\2020-winter\VAR310R\20201206_060500.WAV	06-12-2020	06:05:35	06-12-2020	06:05:36	MWTH	1	0	
4	Spectrogram 1	1	409794.7048	409795.0942	1793.6	2220.6	114.7048	2062.5	2062.5	427	281.25	0.3894	0.32	-15471	13744	15471	E:\2020-winter\VAR310R\20201206_060500.WAV	06-12-2020	06:06:55	06-12-2020	06:06:55	MWTH	0	1	
6	Spectrogram 1	1	409894.6357	409895.2261	7229.4	8700.5	214.6357	8062.5	7968.75	1471.1	1312.5	0.5905	0.528	-10906	12673	12673	E:\2020-winter\VAR310R\20201206_060500.WAV	06-12-2020	06:08:35	06-12-2020	06:08:35	BBFL	1	0	
7	Spectrogram 1	1	409895.2136	409895.3643	8490.4	8994.7	215.2136	8625	8718.75	504.3	375	0.1508	0.112	-6209	6096	6209	E:\2020-winter\VAR310R\20201206_060500.WAV	06-12-2020	06:08:35	06-12-2020	06:08:35	SPPI	1	0	
8	Spectrogram 1	1	410147.4058	410147.8078	2311.7	3362.5	227.4058	2718.75	2718.75	1050.8	843.75	0.402	0.3413	-11389	12129	12129	E:\2020-winter\VAR310R\20201206_061000.WAV	06-12-2020	06:13:47	06-12-2020	06:13:48	PTBA	1	0	
9	Spectrogram 1	1	410150.2575	410150.8794	1765.3	3530.6	230.2575	2625	2625	1765.3	1500	0.6219	0.56	-16210	13992	16210	E:\2020-winter\VAR310R\20201206_061000.WAV	06-12-2020	06:13:50	06-12-2020	06:13:51	RWBU	1	0	
10	Spectrogram 1	1	410198.7814	410198.9447	924.7	1345	38.7814	937.5	1125	420.3	375	0.1633	0.144	-3739	3797	3797	E:\2020-winter\VAR310R\20201206_061500.WAV	06-12-2020	06:15:39	06-12-2020	06:15:39	WCBA	1	0	
11	Spectrogram 1	1	410257.701	410258.5239	6304.7	7397.5	97.701	7031.25	6937.5	1092.8	937.5	0.8229	0.768	-8173	10354	10354	E:\2020-winter\VAR310R\20201206_061500.WAV	06-12-2020	06:16:38	06-12-2020	06:16:39	NIFP	0	1	
12	Spectrogram 1	1	410413.9447	410414.8053	3824.9	8196.1	13.9447	5062.5	5437.5	4371.2	3843.75	0.8606	0.688	-31778	24468	31778	E:\2020-winter\VAR310R\20201206_062000.WAV	06-12-2020	06:20:14	06-12-2020	06:20:15	IBRO	0	1	
